"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_12_01624200",93518,0,0,0,0
"TN_12_01626200",262890,0,3,0,2700
"TN_12_43001000",62324,9,0,8100,0
"TN_12_01628000",58885,0,0,0,0
"TN_12_01626400",11864,10,0,9000,0
"TN_12_01624300",22663,0,0,0,0
"TN_12_01624400",9804,0,0,0,0
"TN_12_43017000",22228,0,0,0,0
"TN_12_01624600",3234,0,0,0,0
"TN_12_01626300",9698,0,0,0,0
"TN_12_43004000",10697,0,0,0,0
"TN_12_43002000",13009,0,0,0,0
"TN_12_43003000",21565,0,0,0,0
"TN_12_43018000",13947,6,0,5400,0
"TN_12_01628100",74904,0,0,0,0
"TN_12_43020000",21055,16,0,14400,0
"TN_12_43019000",4659,0,0,0,0
"TN_12_01626600",23246,0,0,0,0
"TN_12_01624500",13082,0,0,0,0
"TN_12_01624700",5080,0,0,0,0
"TN_12_01626500",14914,1,0,900,0
"TN_12_01624900",2913,0,0,0,0
"TN_12_43006000",13133,0,0,0,0
"TN_12_01624800",2304,0,0,0,0
"TN_12_43005000",9995,1,0,900,0
"TN_12_43024000",7388,2,0,1800,0
"TN_12_01628800",8143,0,0,0,0
"TN_12_43023000",15749,26,1,23400,900
"TN_12_01628700",11999,0,0,0,0
"TN_12_43021000",42076,1,0,900,0
"TN_12_01628300",15772,0,0,0,0
"TN_12_43042000",13234,0,0,0,0
"TN_12_01625200",9847,1,0,900,0
"TN_12_43007000",7160,0,0,0,0
"TN_12_01626800",5401,0,0,0,0
"TN_12_01625300",12728,0,0,0,0
"TN_12_01628500",29711,5,2,4500,1800
"TN_12_01628600",1342,0,0,0,0
"TN_12_01626700",2948,0,0,0,0
"TN_12_01626900",6005,0,0,0,0
"TN_12_01628900",12939,0,0,0,0
"TN_12_01625400",3362,0,0,0,0
"TN_12_43008000",6684,0,0,0,0
"TN_12_43009000",6884,0,0,0,0
"TN_12_43011000",12042,51,7,45900,6300
"TN_12_01625100",9345,0,0,0,0
"TN_12_01627000",14104,1,0,900,0
"TN_12_43022000",12856,0,0,0,0
"TN_12_01625600",10177,0,0,0,0
"TN_12_01628400",9762,0,0,0,0
"TN_12_01625000",11572,14,0,12600,0
"TN_12_43012000",11445,36,2,32400,1800
"TN_12_01629000",13333,0,0,0,0
"TN_12_43025000",12415,3,0,2700,0
"TN_12_43045000",30846,30,43,27000,38700
"TN_12_43043000",13913,0,0,0,0
"TN_12_01627100",5889,2,3,1800,2700
"TN_12_43029000",18578,0,1,0,900
"TN_12_43014000",12709,0,0,0,0
"TN_12_43010000",1163,0,0,0,0
"TN_12_01625700",9129,13,0,11700,0
"TN_12_01629400",18147,2,1,1800,900
"TN_12_43026000",7086,2,0,1800,0
"TN_12_01626000",8582,2,4,1800,3600
"TN_12_43044000",11709,4,0,3600,0
"TN_12_01629100",6297,0,0,0,0
"TN_12_43028000",5289,1,0,900,0
"TN_12_43030000",9183,0,0,0,0
"TN_12_43027000",12853,6,11,5400,9900
"TN_12_01629200",15218,1,5,900,4500
"TN_12_43013000",12222,33,0,29700,0
"TN_12_01625900",4097,1,0,900,0
"TN_12_43031000",23878,8,25,7200,22500
"TN_12_01627400",10427,0,0,0,0
"TN_12_01629600",10379,0,0,0,0
"TN_12_43015000",9546,2,0,1800,0
"TN_12_01629500",10683,14,4,12600,3600
"TN_12_01627300",3091,0,0,0,0
"TN_12_01627200",7751,0,0,0,0
"TN_12_01629800",16483,3,13,2700,11700
"TN_12_43033000",8383,5,0,4500,0
"TN_12_43016000",14651,2,13,1800,11700
"TN_12_01629300",7720,1,0,900,0
"TN_12_43034000",15298,3,9,2700,8100
"TN_12_01626100",5278,8,0,7200,0
"TN_12_01627500",6793,19,1,17100,900
"TN_12_43046000",16842,3,0,2700,0
"TN_12_01630000",7963,12,10,10800,9000
"TN_12_43035000",6622,0,0,0,0
"TN_12_01629900",4320,18,0,16200,0
"TN_12_43036000",8138,9,8,8100,7200
"TN_12_43048000",21550,271,0,243900,0
"TN_12_01627800",11714,0,0,0,0
"TN_12_01627700",5214,0,0,0,0
"TN_12_43047000",14795,14,3,12600,2700
