"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_12_01624200",92614,86,0,77400,0
"TN_12_01626200",260621,104,11,93600,9900
"TN_12_43001000",61950,20,1,18000,900
"TN_12_01628000",58879,0,1,0,900
"TN_12_01626400",11821,26,0,23400,0
"TN_12_01624300",22629,2,0,1800,0
"TN_12_01624400",9796,0,0,0,0
"TN_12_43017000",22174,13,0,11700,0
"TN_12_01624600",3231,0,0,0,0
"TN_12_01626300",9694,0,0,0,0
"TN_12_43004000",10690,0,0,0,0
"TN_12_43002000",13011,0,0,0,0
"TN_12_43003000",21547,0,0,0,0
"TN_12_43018000",13956,0,0,0,0
"TN_12_01628100",74900,0,0,0,0
"TN_12_43020000",21036,2,0,1800,0
"TN_12_43019000",4698,0,0,0,0
"TN_12_01626600",23220,0,0,0,0
"TN_12_01624500",13091,0,0,0,0
"TN_12_01624700",5084,0,0,0,0
"TN_12_01626500",14962,0,0,0,0
"TN_12_01624900",2917,0,0,0,0
"TN_12_43006000",13144,0,0,0,0
"TN_12_01624800",2304,0,0,0,0
"TN_12_43005000",10020,0,0,0,0
"TN_12_43024000",7379,9,0,8100,0
"TN_12_01628800",8143,0,0,0,0
"TN_12_43023000",15855,5,1,4500,900
"TN_12_01628700",11994,0,0,0,0
"TN_12_43021000",42085,1,0,900,0
"TN_12_01628300",15782,0,0,0,0
"TN_12_43042000",13242,0,0,0,0
"TN_12_01625200",10018,0,0,0,0
"TN_12_43007000",7255,0,1,0,900
"TN_12_01626800",5396,0,0,0,0
"TN_12_01625300",12759,0,0,0,0
"TN_12_01628500",29729,13,3,11700,2700
"TN_12_01628600",1340,0,0,0,0
"TN_12_01626700",2948,0,0,0,0
"TN_12_01626900",6005,0,0,0,0
"TN_12_01628900",12935,0,0,0,0
"TN_12_01625400",3366,0,0,0,0
"TN_12_43008000",6819,1,0,900,0
"TN_12_43009000",6916,0,0,0,0
"TN_12_43011000",12160,32,0,28800,0
"TN_12_01625100",9384,0,0,0,0
"TN_12_01627000",14162,0,0,0,0
"TN_12_43022000",12875,0,0,0,0
"TN_12_01625600",10189,0,0,0,0
"TN_12_01628400",9762,0,0,0,0
"TN_12_01625000",11855,7,0,6300,0
"TN_12_43012000",11712,37,0,33300,0
"TN_12_01629000",13349,0,0,0,0
"TN_12_43025000",12597,0,0,0,0
"TN_12_43045000",31060,20,127,18000,114300
"TN_12_43043000",13921,0,0,0,0
"TN_12_01627100",5988,0,0,0,0
"TN_12_43029000",18595,1,0,900,0
"TN_12_43014000",12715,0,0,0,0
"TN_12_43010000",1163,0,0,0,0
"TN_12_01625700",9234,2,1,1800,900
"TN_12_01629400",18112,22,4,19800,3600
"TN_12_43026000",7342,0,0,0,0
"TN_12_01626000",8638,0,0,0,0
"TN_12_43044000",11697,8,4,7200,3600
"TN_12_01629100",6307,0,0,0,0
"TN_12_43028000",5317,0,0,0,0
"TN_12_43030000",9226,0,0,0,0
