"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_2_40115000",30455,5712,273,5140800,245700
"TN_2_00057400",608,515,0,463500,0
"TN_2_40114000",4467,2652,14,2386800,12600
"TN_2_00057500",1897,298,0,268200,0
"TN_2_00058000",805,34,0,30600,0
"TN_2_00057800",2404,1805,30,1624500,27000
"TN_2_00058200",3546,974,134,876600,120600
"TN_2_00058100",278,319,0,287100,0
"TN_2_00057700",3616,1142,0,1027800,0
"TN_2_00057900",831,93,0,83700,0
"TN_2_00058500",5017,1534,38,1380600,34200
"TN_2_00058700",3236,2764,11,2487600,9900
"TN_2_00058600",2564,2581,99,2322900,89100
"TN_2_00057600",403,255,5,229500,4500
"TN_2_40116000",1147,2217,4,1995300,3600
"TN_2_00058300",560,34,0,30600,0
"TN_2_00059800",164,563,9,506700,8100
"TN_2_00059400",508,783,20,704700,18000
"TN_2_00059700",1886,1476,76,1328400,68400
"TN_2_00058400",300,212,0,190800,0
"TN_2_00059900",1221,2501,4,2250900,3600
"TN_2_00059500",448,808,6,727200,5400
"TN_2_00058900",67,444,2,399600,1800
"TN_2_00058800",945,25,0,22500,0
"TN_2_00059100",585,857,30,771300,27000
"TN_2_00059000",314,219,0,197100,0
"TN_2_00059600",142,491,0,441900,0
"TN_2_40118000",3949,1821,0,1638900,0
"TN_2_00059200",2065,1379,0,1241100,0
"TN_2_00060100",5081,1369,0,1232100,0
"TN_2_00059300",1889,921,48,828900,43200
"TN_2_00060100",161,74,0,66600,0
"TN_2_00060200",255,78,0,70200,0
"TN_2_40130000",4550,900,35,810000,31500
"TN_2_40117000",3931,3118,39,2806200,35100
"TN_2_00060300",539,37,0,33300,0
"TN_2_00060000",1822,1627,20,1464300,18000
"TN_2_00060400",757,100,0,90000,0
"TN_2_00060500",5897,3478,1135,3130200,1021500
"TN_2_00064900",1029,551,0,495900,0
"TN_2_00061000",283,0,0,0,0
"TN_2_00065900",4059,19,0,17100,0
"TN_2_00060900",1885,316,10,284400,9000
"TN_2_00060700",0,501,87,450900,78300
"TN_2_00060600",433,1296,1327,1166400,1194300
"TN_2_00060800",2,74,0,66600,0
"TN_2_00065600",6250,1851,3,1665900,2700
"TN_2_40421000",15023,49,0,44100,0
"TN_2_40131000",5072,1450,4,1305000,3600
"TN_2_40301000",2010,1143,0,1028700,0
"TN_2_00065700",5631,572,0,514800,0
"TN_2_00065800",11276,898,2,808200,1800
"TN_2_00066000",4504,32,0,28800,0
"TN_2_40132000",12051,987,1,888300,900
"TN_2_00065000",246,252,67,226800,60300
"TN_2_00065500",11834,5846,4055,5261400,3649500
"TN_2_00207900",4433,12,0,10800,0
"TN_2_00065300",746,261,0,234900,0
"TN_2_00066100",1076,2,0,1800,0
"TN_2_00065100",267,209,4,188100,3600
"TN_2_00065200",691,515,1,463500,900
"TN_2_00065400",118,556,3,500400,2700
"TN_2_00066800",2675,127,0,114300,0
"TN_2_00068100",52,237,13,213300,11700
"TN_2_00066200",1130,9,0,8100,0
"TN_2_00066600",1789,112,0,100800,0
"TN_2_00068300",336,339,6,305100,5400
"TN_2_00207800",145,0,0,0,0
"TN_2_40303000",1683,286,0,257400,0
"TN_2_00068000",127,116,1,104400,900
"TN_2_40307000",2737,3813,29,3431700,26100
"TN_2_40306000",434,1402,0,1261800,0
"TN_2_00068500",651,162,0,145800,0
"TN_2_00068400",689,87,0,78300,0
"TN_2_00067300",4571,1635,9,1471500,8100
"TN_2_00066300",711,13,0,11700,0
"TN_2_40302000",1820,1264,1,1137600,900
"TN_2_00067900",1264,884,106,795600,95400
"TN_2_00067100",5282,2389,107,2150100,96300
"TN_2_00068700",2738,611,3,549900,2700
"TN_2_00068600",828,2310,3,2079000,2700
"TN_2_00066500",1294,9,0,8100,0
"TN_2_00068200",211,53,0,47700,0
"TN_2_00067200",4372,2723,444,2450700,399600
"TN_2_00066700",2749,929,0,836100,0
"TN_2_00066900",5198,940,22,846000,19800
"TN_2_40304000",5274,2470,797,2223000,717300
"TN_2_00067800",472,119,0,107100,0
"TN_2_00068800",547,322,43,289800,38700
"TN_2_00067000",1804,705,1,634500,900
"TN_2_00067700",801,493,7,443700,6300
"TN_2_00067400",5079,2195,495,1975500,445500
"TN_2_00066400",1199,6,0,5400,0
"TN_2_00102900",1732,71,0,63900,0
"TN_2_00067600",2446,345,0,310500,0
"TN_2_00069000",685,273,147,245700,132300
"TN_2_00070100",3136,762,14,685800,12600
"TN_2_00068900",996,140,10,126000,9000
"TN_2_40308000",1285,666,251,599400,225900
"TN_2_00070000",839,355,1,319500,900
"TN_2_00210300",171,0,0,0,0
"TN_2_00069900",992,496,0,446400,0
"TN_2_00103000",6043,1012,50,910800,45000
"TN_2_00069600",2825,981,32,882900,28800
