"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_2_40115000",38235,2194,297,1974600,267300
"TN_2_00057400",1745,15,0,13500,0
"TN_2_40114000",8957,403,1249,362700,1124100
"TN_2_00057500",3239,11,0,9900,0
"TN_2_00058000",933,2,0,1800,0
"TN_2_00057800",5298,289,35,260100,31500
"TN_2_00058200",6169,192,45,172800,40500
"TN_2_00058100",913,8,0,7200,0
"TN_2_00057700",6771,311,7,279900,6300
"TN_2_00057900",1312,0,0,0,0
"TN_2_00058500",6577,1015,305,913500,274500
"TN_2_00058700",8202,92,2,82800,1800
"TN_2_00058600",6754,896,59,806400,53100
"TN_2_00057600",1078,0,0,0,0
"TN_2_40116000",4683,82,0,73800,0
"TN_2_00058300",691,0,0,0,0
"TN_2_00059800",64,534,311,480600,279900
"TN_2_00059400",2196,24,0,21600,0
"TN_2_00059700",3692,321,704,288900,633600
"TN_2_00058400",627,28,0,25200,0
"TN_2_00059900",3402,944,225,849600,202500
"TN_2_00059500",1674,1,0,900,0
"TN_2_00058900",593,13,0,11700,0
"TN_2_00058800",1202,4,5,3600,4500
"TN_2_00059100",1510,158,0,142200,0
"TN_2_00059000",614,65,0,58500,0
"TN_2_00059600",778,17,1,15300,900
"TN_2_40118000",7636,430,3,387000,2700
"TN_2_00059200",4647,127,1,114300,900
"TN_2_00060100",7675,319,1,287100,900
"TN_2_00059300",2193,797,314,717300,282600
"TN_2_00060100",371,1,0,900,0
"TN_2_00060200",234,119,0,107100,0
"TN_2_40130000",6512,49,0,44100,0
"TN_2_40117000",8255,387,199,348300,179100
"TN_2_00060300",761,0,0,0,0
"TN_2_00060000",3869,652,34,586800,30600
"TN_2_00060400",966,5,0,4500,0
"TN_2_00060500",6641,2532,3345,2278800,3010500
"TN_2_00064900",1936,7,0,6300,0
"TN_2_00061000",280,0,0,0,0
"TN_2_00065900",3592,81,0,72900,0
"TN_2_00060900",2199,115,9,103500,8100
"TN_2_00060700",0,242,341,217800,306900
"TN_2_00060600",136,352,3504,316800,3153600
"TN_2_00060800",0,42,8,37800,7200
"TN_2_00065600",8806,788,41,709200,36900
"TN_2_40421000",15724,2,0,1800,0
"TN_2_40131000",6613,391,0,351900,0
"TN_2_40301000",2628,471,2,423900,1800
"TN_2_00065700",6718,344,41,309600,36900
"TN_2_00065800",11946,1019,43,917100,38700
"TN_2_00066000",4453,19,0,17100,0
"TN_2_40132000",12800,396,1,356400,900
"TN_2_00065000",754,29,0,26100,0
"TN_2_00065500",16820,2044,8419,1839600,7577100
"TN_2_00207900",4640,2,0,1800,0
"TN_2_00065300",915,81,6,72900,5400
"TN_2_00066100",1178,0,0,0,0
"TN_2_00065100",645,7,6,6300,5400
"TN_2_00065200",1444,97,1,87300,900
"TN_2_00065400",377,38,459,34200,413100
"TN_2_00066800",2772,163,0,146700,0
"TN_2_00068100",379,21,0,18900,0
"TN_2_00066200",1234,0,0,0,0
"TN_2_00066600",2147,124,0,111600,0
"TN_2_00068300",759,71,0,63900,0
"TN_2_00207800",154,0,0,0,0
"TN_2_40303000",2516,41,26,36900,23400
"TN_2_00068000",313,35,0,31500,0
"TN_2_40307000",3592,2297,11,2067300,9900
"TN_2_40306000",1013,799,1,719100,900
"TN_2_00068500",622,91,0,81900,0
"TN_2_00068400",789,51,0,45900,0
"TN_2_00067300",6957,617,183,555300,164700
"TN_2_00066300",776,7,0,6300,0
"TN_2_40302000",2445,731,0,657900,0
"TN_2_00067900",2174,296,5,266400,4500
"TN_2_00067100",8869,911,294,819900,264600
"TN_2_00068700",2687,681,0,612900,0
"TN_2_00068600",1794,819,0,737100,0
"TN_2_00066500",1470,6,0,5400,0
"TN_2_00068200",278,31,0,27900,0
"TN_2_00067200",7444,1271,159,1143900,143100
"TN_2_00066700",4460,324,0,291600,0
"TN_2_00066900",6012,548,61,493200,54900
"TN_2_40304000",8092,1212,140,1090800,126000
"TN_2_00067800",695,8,0,7200,0
"TN_2_00068800",706,243,10,218700,9000
"TN_2_00067000",2368,463,3,416700,2700
"TN_2_00067700",1580,104,5,93600,4500
"TN_2_00067400",7837,1306,142,1175400,127800
"TN_2_00066400",1278,3,0,2700,0
"TN_2_00102900",1993,19,0,17100,0
"TN_2_00067600",2939,274,0,246600,0
"TN_2_00069000",755,304,3,273600,2700
"TN_2_00070100",4600,450,6,405000,5400
"TN_2_00068900",769,377,16,339300,14400
"TN_2_40308000",1120,1015,99,913500,89100
"TN_2_00070000",1372,237,12,213300,10800
"TN_2_00210300",186,0,0,0,0
"TN_2_00069900",1347,356,0,320400,0
"TN_2_00103000",7910,891,2,801900,1800
"TN_2_00069600",5266,49,0,44100,0
"TN_2_40309000",1709,1092,11,982800,9900
"TN_2_00212400",4042,167,0,150300,0
"TN_2_00081700",408,490,0,441000,0
"TN_2_40305000",16538,2942,509,2647800,458100
"TN_2_00067500",926,154,0,138600,0
"TN_2_00212300",5934,577,42,519300,37800
"TN_2_40313000",2990,1206,0,1085400,0
"TN_2_40307000",1159,1598,6,1438200,5400
"TN_2_00070400",3418,990,0,891000,0
"TN_2_00070500",560,419,0,377100,0
"TN_2_00070200",1426,109,0,98100,0
"TN_2_00069100",3509,441,0,396900,0
"TN_2_00104100",477,1,0,900,0
"TN_2_00069700",641,142,0,127800,0
"TN_2_00069200",1171,446,0,401400,0
"TN_2_40310000",911,574,0,516600,0
"TN_2_00069500",4061,855,0,769500,0
"TN_2_00071300",2751,1051,0,945900,0
"TN_2_00069800",1254,2,0,1800,0
"TN_2_00103200",1571,19,0,17100,0
"TN_2_00102700",107,1,0,900,0
"TN_2_00070300",2843,251,0,225900,0
"TN_2_40311000",2813,1413,30,1271700,27000
"TN_2_00103100",826,48,0,43200,0
"TN_2_40312000",1209,319,0,287100,0
"TN_2_40314000",668,431,0,387900,0
"TN_2_00102600",1089,13,0,11700,0
"TN_2_00071200",2562,1045,0,940500,0
"TN_2_00073100",5719,1909,142,1718100,127800
"TN_2_00069400",1642,255,0,229500,0
"TN_2_00071100",3373,232,18,208800,16200
"TN_2_00070600",4365,282,57,253800,51300
"TN_2_40316000",3290,298,0,268200,0
"TN_2_00070800",3889,552,14,496800,12600
"TN_2_00069300",632,441,60,396900,54000
"TN_2_00073200",608,494,3,444600,2700
"TN_2_00103300",1274,42,0,37800,0
"TN_2_40322000",4347,1603,4,1442700,3600
"TN_2_40315000",1323,3028,66,2725200,59400
"TN_2_00104000",12478,2055,7,1849500,6300
"TN_2_00103400",443,16,0,14400,0
"TN_2_00103900",3870,58,0,52200,0
"TN_2_00102800",2183,1228,108,1105200,97200
"TN_2_00073000",5163,672,130,604800,117000
"TN_2_40324000",10106,2323,10,2090700,9000
"TN_2_00070900",2191,442,40,397800,36000
"TN_2_00103500",3989,1077,107,969300,96300
"TN_2_40325000",2936,1529,23,1376100,20700
"TN_2_00103800",1180,61,0,54900,0
"TN_2_40321000",9988,5221,42,4698900,37800
"TN_2_00073300",1164,534,21,480600,18900
"TN_2_00071000",6524,988,9,889200,8100
"TN_2_40323000",431,97,0,87300,0
"TN_2_00103700",2078,109,1,98100,900
"TN_2_00072600",7567,818,1,736200,900
"TN_2_00212600",1058,460,12,414000,10800
"TN_2_00070700",6873,1045,192,940500,172800
"TN_2_00071500",1688,57,0,51300,0
"TN_2_00212500",446,153,1,137700,900
"TN_2_40317000",2609,427,23,384300,20700
"TN_2_00072900",2733,363,144,326700,129600
"TN_2_00071400",1966,666,0,599400,0
"TN_2_00104200",3518,340,0,306000,0
"TN_2_00072100",1986,240,0,216000,0
"TN_2_00072000",3234,669,48,602100,43200
"TN_2_00072700",3667,386,0,347400,0
"TN_2_00072800",2950,332,69,298800,62100
"TN_2_00071600",5414,388,239,349200,215100
"TN_2_00072400",6900,1078,28,970200,25200
"TN_2_00072500",971,5,0,4500,0
"TN_2_00103600",1404,57,0,51300,0
"TN_2_00073400",1137,253,2,227700,1800
"TN_2_00071700",958,255,0,229500,0
"TN_2_00073700",3404,217,16,195300,14400
"TN_2_00104600",4340,1033,376,929700,338400
"TN_2_00104700",3063,1651,84,1485900,75600
"TN_2_40326000",12617,3261,116,2934900,104400
"TN_2_00071900",1316,115,0,103500,0
"TN_2_40318000",4427,296,42,266400,37800
"TN_2_00073500",2823,420,33,378000,29700
"TN_2_00073900",5080,567,0,510300,0
"TN_2_00074000",1469,110,0,99000,0
"TN_2_00075500",6242,964,171,867600,153900
"TN_2_40332000",5391,744,126,669600,113400
"TN_2_00081800",221,87,4,78300,3600
"TN_2_00082000",1117,285,0,256500,0
"TN_2_00104300",2812,829,141,746100,126900
"TN_2_00073800",2305,426,1,383400,900
"TN_2_40320000",2788,3489,0,3140100,0
"TN_2_40327000",1351,575,13,517500,11700
"TN_2_00073600",1850,98,9,88200,8100
"TN_2_00074100",8564,2033,2226,1829700,2003400
"TN_2_00081900",3758,245,5,220500,4500
"TN_2_00104500",6229,1222,2,1099800,1800
"TN_2_00072300",2284,296,2,266400,1800
"TN_2_00075200",2616,411,0,369900,0
"TN_2_00075100",1078,406,56,365400,50400
"TN_2_00071800",1894,316,0,284400,0
"TN_2_00072200",680,350,14,315000,12600
"TN_2_00214700",1715,199,0,179100,0
"TN_2_00106100",1010,63,92,56700,82800
"TN_2_00104400",3859,785,12,706500,10800
"TN_2_00106200",3608,7,0,6300,0
"TN_2_00106300",1611,822,89,739800,80100
"TN_2_00075400",8445,2081,16,1872900,14400
"TN_2_00074300",2013,249,1,224100,900
"TN_2_40328000",4519,1264,7,1137600,6300
"TN_2_00074700",4509,1165,42,1048500,37800
"TN_2_00214500",3573,78,0,70200,0
"TN_2_00105300",2347,255,0,229500,0
"TN_2_00082100",4027,413,244,371700,219600
"TN_2_00105200",6623,1159,0,1043100,0
"TN_2_40319000",9887,483,0,434700,0
"TN_2_00075000",3604,349,0,314100,0
"TN_2_00214600",1111,95,0,85500,0
"TN_2_00074200",2397,340,0,306000,0
"TN_2_00105400",1838,43,0,38700,0
"TN_2_00106000",4609,559,65,503100,58500
"TN_2_00104800",194,1,0,900,0
"TN_2_00074400",8520,1291,46,1161900,41400
"TN_2_00105100",645,14,0,12600,0
"TN_2_00077200",1266,815,0,733500,0
"TN_2_00077400",729,183,0,164700,0
"TN_2_00075300",3869,297,6,267300,5400
"TN_2_00106400",4733,868,3,781200,2700
"TN_2_00105000",1146,0,0,0,0
"TN_2_40329000",1695,498,4,448200,3600
"TN_2_00214400",1110,265,0,238500,0
"TN_2_00077300",643,191,8,171900,7200
"TN_2_00082600",2289,478,363,430200,326700
"TN_2_00105600",2481,111,0,99900,0
"TN_2_00077500",1128,89,5,80100,4500
"TN_2_40333000",1048,399,41,359100,36900
"TN_2_00104900",502,16,0,14400,0
"TN_2_00105700",4224,1367,35,1230300,31500
"TN_2_00082400",3994,510,19,459000,17100
"TN_2_00074900",2304,281,0,252900,0
"TN_2_00074500",279,138,0,124200,0
"TN_2_00077100",2845,724,0,651600,0
"TN_2_00082200",995,1584,0,1425600,0
"TN_2_00107500",1456,97,0,87300,0
"TN_2_00105800",1742,21,0,18900,0
"TN_2_00105500",2295,169,0,152100,0
"TN_2_00107600",14860,690,37,621000,33300
"TN_2_00107400",4577,13,0,11700,0
"TN_2_00076900",6418,1062,352,955800,316800
"TN_2_00214300",759,64,0,57600,0
"TN_2_00076600",10208,1045,16,940500,14400
"TN_2_00107300",3788,64,0,57600,0
"TN_2_00105900",411,276,14,248400,12600
"TN_2_00075900",2319,359,0,323100,0
"TN_2_00074600",513,19,0,17100,0
"TN_2_00106600",2905,235,38,211500,34200
"TN_2_00074800",291,21,0,18900,0
"TN_2_00109100",2372,31,0,27900,0
"TN_2_00075600",1139,157,272,141300,244800
"TN_2_00109000",1514,488,45,439200,40500
"TN_2_00106700",5207,190,0,171000,0
"TN_2_40330000",10957,7545,6,6790500,5400
"TN_2_00106500",3039,412,40,370800,36000
"TN_2_40331000",6187,998,0,898200,0
"TN_2_00076800",1117,115,0,103500,0
"TN_2_00214900",2688,217,100,195300,90000
"TN_2_00107800",6220,51,0,45900,0
"TN_2_00077000",2612,586,2553,527400,2297700
"TN_2_00106900",9884,1015,39,913500,35100
"TN_2_00082500",2394,593,0,533700,0
"TN_2_00076400",4707,339,11,305100,9900
"TN_2_00214800",843,19,108,17100,97200
"TN_2_00082300",4826,2118,0,1906200,0
"TN_2_00084000",6310,788,5,709200,4500
"TN_2_00083900",6918,1469,68,1322100,61200
"TN_2_00107100",2682,270,12,243000,10800
"TN_2_00107200",1908,13,0,11700,0
"TN_2_00083800",3963,1146,71,1031400,63900
"TN_2_00076000",2813,409,1,368100,900
"TN_2_00109400",1247,379,0,341100,0
"TN_2_00108900",8207,1064,16,957600,14400
"TN_2_00076100",920,280,99,252000,89100
"TN_2_00075800",6018,602,126,541800,113400
"TN_2_40334000",3226,453,33,407700,29700
"TN_2_00107700",3027,98,8,88200,7200
"TN_2_00076200",1297,223,9,200700,8100
"TN_2_00108000",7263,248,0,223200,0
"TN_2_00075700",958,20,0,18000,0
"TN_2_00109500",1733,682,503,613800,452700
"TN_2_00108200",4469,170,11,153000,9900
"TN_2_00109200",1232,10,0,9000,0
"TN_2_00109300",566,228,0,205200,0
"TN_2_00107900",2994,3,0,2700,0
"TN_2_00076700",4114,283,0,254700,0
"TN_2_00078500",2031,569,26,512100,23400
"TN_2_00083300",2845,1035,0,931500,0
"TN_2_00108800",1189,147,3,132300,2700
"TN_2_00106800",568,14,0,12600,0
"TN_2_00077700",5185,120,0,108000,0
"TN_2_00111900",7031,637,9,573300,8100
"TN_2_00076300",1241,21,0,18900,0
"TN_2_00383000",1202,0,0,0,0
"TN_2_00084100",840,91,0,81900,0
"TN_2_00109700",2489,15,6,13500,5400
"TN_2_00078200",1038,349,31,314100,27900
"TN_2_00108700",1672,309,0,278100,0
"TN_2_00076500",2196,739,37,665100,33300
"TN_2_00109600",1243,262,689,235800,620100
"TN_2_00109900",5023,264,369,237600,332100
"TN_2_00107000",187,4,0,3600,0
"TN_2_00108100",3579,24,0,21600,0
"TN_2_00082700",785,89,0,80100,0
"TN_2_00112700",9947,60,0,54000,0
"TN_2_00215800",886,0,0,0,0
"TN_2_00082900",3157,226,0,203400,0
"TN_2_00111300",2958,1144,41,1029600,36900
"TN_2_00078800",4774,400,24,360000,21600
"TN_2_00078100",490,59,0,53100,0
"TN_2_00112800",1334,14,0,12600,0
"TN_2_00110400",3171,590,142,531000,127800
"TN_2_00083000",1073,87,0,78300,0
"TN_2_40335000",4913,1128,4,1015200,3600
"TN_2_00078000",804,52,0,46800,0
"TN_2_00110800",2629,466,0,419400,0
"TN_2_00108300",1041,0,0,0,0
"TN_2_00082800",1625,137,0,123300,0
"TN_2_00078300",533,273,10,245700,9000
"TN_2_00077900",1237,248,0,223200,0
"TN_2_00383100",3974,4,0,3600,0
"TN_2_00112600",2751,227,0,204300,0
"TN_2_00083500",760,295,0,265500,0
"TN_2_00108600",604,0,0,0,0
"TN_2_00084200",2087,39,0,35100,0
"TN_2_00111000",2873,473,4,425700,3600
"TN_2_00078400",2375,243,57,218700,51300
"TN_2_00078700",1029,272,51,244800,45900
"TN_2_00109800",571,6,1,5400,900
"TN_2_00077800",2181,21,0,18900,0
"TN_2_00112500",1831,73,2,65700,1800
"TN_2_00078600",694,106,0,95400,0
"TN_2_00110900",755,30,0,27000,0
"TN_2_00112300",3301,123,2,110700,1800
"TN_2_00083600",3203,2918,0,2626200,0
"TN_2_00083700",5134,1417,5,1275300,4500
"TN_2_00083100",689,144,0,129600,0
"TN_2_00108500",357,8,0,7200,0
"TN_2_00077600",6185,1192,126,1072800,113400
"TN_2_00112400",354,0,0,0,0
"TN_2_00110500",1334,360,0,324000,0
"TN_2_00112100",4115,199,0,179100,0
"TN_2_00110000",3754,279,0,251100,0
"TN_2_00083400",1788,881,0,792900,0
"TN_2_00108400",372,0,0,0,0
"TN_2_00110300",2853,77,0,69300,0
"TN_2_00111800",1345,6,0,5400,0
"TN_2_00084500",4155,301,0,270900,0
"TN_2_00084800",4058,841,0,756900,0
"TN_2_40343000",11627,140,0,126000,0
"TN_2_00111500",2280,291,0,261900,0
"TN_2_00079400",3307,465,0,418500,0
"TN_2_00112900",974,0,0,0,0
"TN_2_00111700",3565,417,100,375300,90000
"TN_2_00111400",498,39,0,35100,0
"TN_2_00111100",2907,915,551,823500,495900
"TN_2_00084700",1292,158,0,142200,0
"TN_2_00084400",1879,171,0,153900,0
"TN_2_00079200",2394,166,0,149400,0
"TN_2_00079100",4649,851,14,765900,12600
"TN_2_00079000",841,263,85,236700,76500
"TN_2_00383200",1852,7,0,6300,0
"TN_2_00113100",1403,0,0,0,0
"TN_2_00084300",4305,356,51,320400,45900
"TN_2_00112200",5764,293,27,263700,24300
"TN_2_00113000",1059,0,0,0,0
