"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"OD_1_01159200",1203,3,0,2700,0
"OD_1_01159400",1088,14,0,12600,0
"OD_1_01159100",931,13,0,11700,0
"OD_1_01161700",1722,49,0,44100,0
"OD_1_01161600",1095,9,0,8100,0
"OD_1_01160800",607,60,0,54000,0
"OD_1_01161800",727,118,5,106200,4500
"OD_1_01159500",786,146,0,131400,0
"OD_1_01159300",304,57,0,51300,0
"OD_1_01159600",75,5,0,4500,0
"OD_1_01160600",9,56,0,50400,0
"OD_1_01160900",1524,115,0,103500,0
"OD_1_01161500",667,0,0,0,0
"OD_1_01160400",133,0,0,0,0
"OD_1_01160500",126,27,0,24300,0
"OD_1_01161400",138,0,0,0,0
"OD_1_01159700",514,275,0,247500,0
"OD_1_01161300",2350,22,0,19800,0
"OD_1_01160300",557,0,0,0,0
"OD_1_01162000",1600,202,18,181800,16200
"OD_1_01161000",1028,3,0,2700,0
"OD_1_01159800",1082,66,0,59400,0
"OD_1_01160200",549,7,0,6300,0
"OD_1_01162400",3694,97,11,87300,9900
"OD_1_01162100",1360,171,0,153900,0
"OD_1_01159900",518,25,0,22500,0
"OD_1_01160100",620,15,0,13500,0
"OD_1_01161100",657,39,0,35100,0
"OD_1_01160000",536,9,1,8100,900
"OD_1_01161200",1827,26,0,23400,0
"OD_1_01162800",14092,770,13,693000,11700
"OD_1_01162200",702,6,0,5400,0
"OD_1_01162900",11756,637,0,573300,0
"OD_1_01163300",9918,626,0,563400,0
"OD_1_01162500",2674,147,30,132300,27000
"OD_1_01162700",1562,115,0,103500,0
"OD_1_01163000",1415,67,0,60300,0
"OD_1_01162300",417,28,0,25200,0
"OD_1_01162600",1474,186,29,167400,26100
"OD_1_01164100",3467,252,0,226800,0
"OD_1_01163200",5112,372,0,334800,0
"OD_1_01163700",6111,198,0,178200,0
"OD_1_01163100",294,21,0,18900,0
"OD_1_01164200",2207,111,0,99900,0
"OD_1_01163600",7965,361,0,324900,0
"OD_1_01163500",10403,1396,0,1256400,0
"OD_1_01163900",1406,155,0,139500,0
"OD_1_01163800",855,89,0,80100,0
"OD_1_01164000",803,1,0,900,0
"OD_1_01164400",2442,118,0,106200,0
"OD_1_01164700",3794,147,0,132300,0
"OD_1_01165600",13024,2446,0,2201400,0
"OD_1_01164500",4848,412,2,370800,1800
"OD_1_01163400",2181,80,0,72000,0
"OD_1_01164600",1619,243,28,218700,25200
"OD_1_00976800",2455,28,0,25200,0
"OD_1_01165500",3958,382,1,343800,900
"OD_1_01164900",311,103,0,92700,0
"OD_1_00977100",1644,652,0,586800,0
"OD_1_01165300",1688,12,0,10800,0
"OD_1_01166800",6235,614,27,552600,24300
"OD_1_01166900",82,61,8,54900,7200
"OD_1_01165700",10267,3353,0,3017700,0
"OD_1_01165000",543,118,0,106200,0
"OD_1_01164800",469,46,0,41400,0
"OD_1_01165200",515,104,21,93600,18900
"OD_1_01165100",146,78,0,70200,0
"OD_1_01166100",1061,264,0,237600,0
"OD_1_01166200",1620,131,0,117900,0
"OD_1_01165400",389,3,0,2700,0
"OD_1_00977300",1540,665,0,598500,0
"OD_1_01166700",734,172,4,154800,3600
"OD_1_00977400",2294,328,0,295200,0
"OD_1_01166400",295,37,14,33300,12600
"OD_1_01167400",387,72,0,64800,0
"OD_1_01166000",800,3,0,2700,0
"OD_1_01166500",254,12,0,10800,0
"OD_1_01167700",1765,183,0,164700,0
"OD_1_01166300",540,64,0,57600,0
"OD_1_01166600",222,105,8,94500,7200
"OD_1_01167600",528,3,0,2700,0
"OD_1_01167500",368,23,0,20700,0
"OD_1_00977500",2077,34,0,30600,0
"OD_1_01168800",152,38,0,34200,0
"OD_1_01167800",942,170,10,153000,9000
"OD_1_40801000",12882,4437,22,3993300,19800
"OD_1_01168000",1425,191,0,171900,0
"OD_1_01168200",123,0,0,0,0
"OD_1_01168600",787,36,0,32400,0
"OD_1_01165900",1043,292,0,262800,0
"OD_1_01168300",182,26,0,23400,0
"OD_1_01168700",211,0,0,0,0
"OD_1_01168900",137,0,0,0,0
"OD_1_01169000",150,20,0,18000,0
"OD_1_01168400",700,32,0,28800,0
"OD_1_01168100",510,9,0,8100,0
"OD_1_01169500",223,7,0,6300,0
"OD_1_01165800",431,98,0,88200,0
"OD_1_01169400",184,1,0,900,0
