"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"OD_5_02803800",1940,0,155,0,139500
"OD_5_02891200",3816,3,0,2700,0
"OD_5_02891100",1473,0,4,0,3600
"OD_5_02891000",381,0,0,0,0
"OD_5_02892600",2249,14,33,12600,29700
"OD_5_02892200",2591,4,2,3600,1800
"OD_5_02892700",3072,7,0,6300,0
"OD_5_02893800",4080,17,0,15300,0
"OD_5_02892400",501,0,0,0,0
"OD_5_02892300",509,0,1,0,900
"OD_5_02892800",1177,3,0,2700,0
"OD_5_02893000",2581,16,1,14400,900
"OD_5_02894200",2430,3,3,2700,2700
"OD_5_02894100",909,4,0,3600,0
"OD_5_02878600",1407,0,0,0,0
"OD_5_02893300",937,5,8,4500,7200
"OD_5_02893500",642,0,3,0,2700
"OD_5_02893200",1107,0,8,0,7200
"OD_5_02893400",1120,0,17,0,15300
"OD_5_02893700",4013,7,8,6300,7200
"OD_5_02878500",536,0,7,0,6300
"OD_5_02894000",1112,1,4,900,3600
"OD_5_02893900",2212,0,0,0,0
"OD_5_02897000",1467,3,0,2700,0
"OD_5_02877900",5385,106,46,95400,41400
"OD_5_02897100",763,0,0,0,0
"OD_5_02893600",722,0,3,0,2700
"OD_5_02878400",237,0,2,0,1800
"OD_5_02896600",1412,11,6,9900,5400
"OD_5_02878100",2565,0,4,0,3600
"OD_5_02878000",579,0,1,0,900
"OD_5_02878900",1762,0,25,0,22500
"OD_5_02896900",2544,6,1,5400,900
"OD_5_02878200",2139,0,13,0,11700
"OD_5_02897300",2287,0,40,0,36000
"OD_5_02895000",1212,3,0,2700,0
"OD_5_02896000",1229,0,7,0,6300
"OD_5_02897200",927,0,23,0,20700
"OD_5_02897400",1949,16,21,14400,18900
"OD_5_02878700",372,0,0,0,0
"OD_5_02896700",837,8,2,7200,1800
"OD_5_02878300",243,0,13,0,11700
"OD_5_02896100",765,0,6,0,5400
"OD_5_02895800",682,0,0,0,0
"OD_5_02895700",2105,0,19,0,17100
"OD_5_02895900",647,0,0,0,0
"OD_5_02896500",643,1,38,900,34200
"OD_5_02880200",4164,2,5,1800,4500
"OD_5_02896800",496,0,0,0,0
"OD_5_02897600",749,3,28,2700,25200
"OD_5_02878800",597,11,0,9900,0
"OD_5_02895600",422,0,2,0,1800
"OD_5_02896200",652,0,0,0,0
"OD_5_02880400",6367,25,11,22500,9900
"OD_5_02897500",7426,12,9,10800,8100
"OD_5_02897700",832,17,0,15300,0
"OD_5_02880100",1336,0,1,0,900
"OD_5_02879100",749,0,0,0,0
"OD_5_02898100",2125,2,2,1800,1800
"OD_5_41801000",11568,5,104,4500,93600
"OD_5_02896400",1292,0,27,0,24300
"OD_5_02879800",456,0,0,0,0
"OD_5_02879700",1185,0,2,0,1800
"OD_5_02879000",2125,3,0,2700,0
"OD_5_02880300",6441,0,68,0,61200
"OD_5_02795500",3959,1,0,900,0
"OD_5_02896300",559,0,0,0,0
"OD_5_02897800",384,0,0,0,0
"OD_5_02880000",539,0,0,0,0
"OD_5_02879200",2653,21,2,18900,1800
"OD_5_02898000",2181,0,0,0,0
"OD_5_02879900",864,0,8,0,7200
"OD_5_02897900",973,0,0,0,0
"OD_5_02796200",2485,0,5,0,4500
"OD_5_02879600",2609,2,0,1800,0
"OD_5_02881100",1622,0,12,0,10800
