"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"AP_5_01909800",4244,19,1081,17100,972900
"AP_5_01909900",2617,149,513,134100,461700
"AP_5_01910000",4895,199,292,179100,262800
"AP_5_01910100",5472,43,306,38700,275400
"AP_5_01909700",1169,0,1,0,900
"AP_5_01910200",8497,356,521,320400,468900
"AP_5_01906500",244480,10561,4025,9504900,3622500
"AP_5_01910300",9513,498,159,448200,143100
"AP_5_01909400",1576,4,0,3600,0
"AP_5_01909500",1631,12,1,10800,900
"AP_5_01909600",5071,182,74,163800,66600
"AP_5_01910400",14231,465,288,418500,259200
"AP_5_01904700",867,4,0,3600,0
"AP_5_01904800",2218,39,17,35100,15300
"AP_5_01904600",792,0,5,0,4500
"AP_5_01910500",5795,265,670,238500,603000
"AP_5_01904900",691,7,15,6300,13500
"AP_5_01901200",4636,3,0,2700,0
"AP_5_01901400",6546,42,4,37800,3600
"AP_5_01910800",51704,3801,664,3420900,597600
"AP_5_01901500",5975,66,0,59400,0
"AP_5_01901300",1128,0,0,0,0
"AP_5_01901600",1205,2,0,1800,0
"AP_5_01910600",17990,213,220,191700,198000
"AP_5_01904100",2043,231,0,207900,0
"AP_5_01901700",3916,24,0,21600,0
"AP_5_01901800",1550,52,17,46800,15300
"AP_5_01904500",1863,82,6,73800,5400
"AP_5_01905000",1427,30,12,27000,10800
"AP_5_01904200",788,294,161,264600,144900
"AP_5_01901900",658,15,0,13500,0
"AP_5_01902000",3683,2,0,1800,0
"AP_5_01910900",18526,90,106,81000,95400
"AP_5_01905100",1887,5,19,4500,17100
"AP_5_01904400",2445,75,4,67500,3600
"AP_5_01905200",1628,264,0,237600,0
"AP_5_01904300",1835,66,0,59400,0
"AP_5_01905300",1190,130,0,117000,0
"AP_5_01902100",4438,5,0,4500,0
"AP_5_01905800",774,104,0,93600,0
"AP_5_01902200",10466,7,9,6300,8100
"AP_5_01905900",3547,344,3,309600,2700
"AP_5_01905400",1158,4,0,3600,0
"AP_5_01905500",687,8,0,7200,0
"AP_5_01905700",3562,236,4,212400,3600
"AP_5_01905600",2941,30,17,27000,15300
"AP_5_01906000",1690,123,9,110700,8100
"AP_5_01911300",7158,323,0,290700,0
"AP_5_01906100",2300,107,5,96300,4500
"AP_5_01906200",3543,39,15,35100,13500
"AP_5_01911000",7439,127,3,114300,2700
"AP_5_01906600",8126,893,0,803700,0
"AP_5_01911200",14017,131,139,117900,125100
"AP_5_01906700",19008,448,248,403200,223200
"AP_5_01908400",790,208,10,187200,9000
"AP_5_01911500",6846,618,413,556200,371700
"AP_5_01906300",1645,27,0,24300,0
"AP_5_01911100",978,0,0,0,0
"AP_5_01902300",4373,68,0,61200,0
"AP_5_01903000",13069,105,10,94500,9000
"AP_5_01908300",2446,100,16,90000,14400
"AP_5_01908200",3912,40,9,36000,8100
"AP_5_01902400",1323,4,0,3600,0
"AP_5_01907400",852,49,0,44100,0
"AP_5_01911400",5843,192,0,172800,0
"AP_5_01903100",8330,102,0,91800,0
"AP_5_01902500",5408,85,18,76500,16200
"AP_5_01908100",1252,1,0,900,0
"AP_5_01907700",1847,42,2,37800,1800
"AP_5_01907600",1446,119,0,107100,0
"AP_5_01907500",1904,63,0,56700,0
"AP_5_01903600",9178,65,1,58500,900
"AP_5_01902900",3099,10,46,9000,41400
"AP_5_01913800",2596,91,2,81900,1800
"AP_5_01908000",1924,47,0,42300,0
"AP_5_01913700",4222,41,0,36900,0
"AP_5_01906400",1232,39,0,35100,0
"AP_5_01893900",7952,6,0,5400,0
"AP_5_01908500",3388,4,0,3600,0
"AP_5_01911600",12877,1879,253,1691100,227700
"AP_5_01902800",1841,5,0,4500,0
"AP_5_01913900",26249,338,45,304200,40500
"AP_5_01902600",3533,6,0,5400,0
"AP_5_01908900",3799,43,1,38700,900
"AP_5_01909000",222,2,0,1800,0
"AP_5_01903700",1607,20,0,18000,0
"AP_5_01907800",3106,113,3,101700,2700
"AP_5_01907900",1329,34,0,30600,0
"AP_5_01902700",7908,75,0,67500,0
"AP_5_01907300",6907,514,0,462600,0
"AP_5_01903400",5426,0,0,0,0
"AP_5_01908800",2105,21,0,18900,0
"AP_5_01913600",14874,85,0,76500,0
"AP_5_01909100",1428,8,0,7200,0
"AP_5_01908600",1458,39,0,35100,0
"AP_5_01903200",5890,79,0,71100,0
"AP_5_01916000",1915,16,1,14400,900
"AP_5_01907100",2688,44,0,39600,0
"AP_5_01907200",8347,293,0,263700,0
"AP_5_01909200",2970,16,0,14400,0
"AP_5_01903500",1166,50,0,45000,0
"AP_5_01908700",5212,110,0,99000,0
"AP_5_01894500",8647,335,0,301500,0
"AP_5_01914200",10313,124,0,111600,0
"AP_5_01903300",7770,101,0,90900,0
"AP_5_01906800",3744,51,3,45900,2700
