"UniqueID","saline_pixel_count","saline_area_m2"
"AP_5_01909800",376.897125244141,339207.412719727
"AP_5_01909900",13.5928297042847,12233.5467338562
"AP_5_01910000",5.06080627441406,4554.72564697266
"AP_5_01910100",291.083190917969,261974.871826172
"AP_5_01909700",0,0
"AP_5_01910200",110.710327148438,99639.2944335938
"AP_5_01906500",449.427398681641,404484.658813477
"AP_5_01910300",3,2700
"AP_5_01909400",0,0
"AP_5_01909500",0,0
"AP_5_01909600",0,0
"AP_5_01910400",113.626541137695,102263.887023926
"AP_5_01904700",0,0
"AP_5_01904800",0,0
"AP_5_01904600",0,0
"AP_5_01910500",307.055877685547,276350.289916992
"AP_5_01904900",0,0
"AP_5_01901200",0,0
"AP_5_01901400",0,0
"AP_5_01910800",1042.28918457031,938060.266113281
"AP_5_01901500",0,0
"AP_5_01901300",1,900
"AP_5_01901600",0,0
"AP_5_01910600",441.108489990234,396997.640991211
"AP_5_01904100",0,0
"AP_5_01901700",0,0
"AP_5_01901800",0,0
"AP_5_01904500",0,0
"AP_5_01905000",0,0
"AP_5_01904200",143.540985107422,129186.88659668
"AP_5_01901900",0,0
"AP_5_01902000",0,0
"AP_5_01910900",29,26100
"AP_5_01905100",0,0
"AP_5_01904400",18,16200
"AP_5_01905200",0,0
"AP_5_01904300",0,0
"AP_5_01905300",0.995801508426666,896.221357584
"AP_5_01902100",0,0
"AP_5_01905800",0,0
"AP_5_01902200",0,0
"AP_5_01905900",0,0
"AP_5_01905400",116.810890197754,105129.801177979
"AP_5_01905500",0,0
"AP_5_01905700",0,0
"AP_5_01905600",119.193305969238,107273.975372314
"AP_5_01906000",0,0
"AP_5_01911300",1,900
"AP_5_01906100",0,0
"AP_5_01906200",0,0
"AP_5_01911000",0,0
"AP_5_01906600",0,0
"AP_5_01911200",272.249206542969,245024.285888672
"AP_5_01906700",5,4500
"AP_5_01908400",0,0
"AP_5_01911500",17,15300
"AP_5_01906300",0,0
"AP_5_01911100",0,0
"AP_5_01902300",0,0
"AP_5_01903000",0,0
"AP_5_01908300",0,0
"AP_5_01908200",0,0
"AP_5_01902400",0,0
"AP_5_01907400",0,0
"AP_5_01911400",5,4500
"AP_5_01903100",8,7200
"AP_5_01902500",1,900
"AP_5_01908100",0,0
"AP_5_01907700",0,0
"AP_5_01907600",0,0
"AP_5_01907500",0,0
"AP_5_01903600",1,900
"AP_5_01902900",11,9900
"AP_5_01913800",0,0
"AP_5_01908000",0,0
"AP_5_01913700",0,0
"AP_5_01906400",0,0
"AP_5_01893900",0,0
"AP_5_01908500",223.975738525391,201578.164672852
"AP_5_01911600",78.7493896484375,70874.4506835938
"AP_5_01902800",0,0
"AP_5_01913900",31,27900
"AP_5_01902600",0,0
"AP_5_01908900",0,0
"AP_5_01909000",0,0
"AP_5_01903700",0,0
"AP_5_01907800",1,900
"AP_5_01907900",0,0
"AP_5_01902700",0,0
"AP_5_01907300",2,1800
"AP_5_01903400",1,900
"AP_5_01908800",0,0
"AP_5_01913600",199.972396850586,179975.157165527
"AP_5_01909100",0,0
"AP_5_01908600",0,0
"AP_5_01903200",3,2700
"AP_5_01916000",1,900
"AP_5_01907100",2,1800
"AP_5_01907200",0.0316032841801643,28.4429557621479
"AP_5_01909200",4.02718353271484,3624.46517944336
"AP_5_01903500",0,0
"AP_5_01908700",1,900
"AP_5_01894500",0,0
"AP_5_01914200",0,0
"AP_5_01903300",3,2700
"AP_5_01906800",0,0
"AP_5_01915800",6.51139497756958,5860.25547981262
"AP_5_01915900",22.437219619751,20193.4976577759
"AP_5_01899000",0,0
"AP_5_01916200",14,12600
"AP_5_01903800",1,900
"AP_5_01907000",0,0
"AP_5_01906900",0,0
"AP_5_01918100",0,0
"AP_5_01915500",0,0
"AP_5_01916100",0,0
"AP_5_01914000",27,24300
"AP_5_01894300",0,0
"AP_5_01894200",0,0
"AP_5_01903900",16.6465244293213,14981.8719863892
"AP_5_01909300",7.0242018699646,6321.78168296814
"AP_5_01911700",3,2700
"AP_5_01893800",0.557965517044067,502.168965339661
"AP_5_01917400",201,180900
"AP_5_01911800",1,900
"AP_5_01904000",4,3600
"AP_5_01914300",5.26152038574219,4735.36834716797
"AP_5_01914100",9.26607322692871,8339.46590423584
"AP_5_01914400",5.4724063873291,4925.16574859619
"AP_5_01916300",20,18000
"AP_5_01918200",0,0
"AP_5_01899100",2,1800
"AP_5_01911900",1,900
"AP_5_01912000",76.8382415771484,69154.4174194336
"AP_5_01918000",0,0
"AP_5_01894600",0,0
"AP_5_01898900",0,0
"AP_5_01917900",0,0
"AP_5_01912500",31.8594226837158,28673.4804153442
"AP_5_01915600",0,0
"AP_5_01912100",15,13500
"AP_5_01917300",2,1800
"AP_5_01918400",115,103500
