UniqueID,NEAR_DIST
TN_1_00019800,21125.00521
TN_1_00040800,90349.57592
TN_1_00034300,68349.30683
TN_1_00035000,56622.16373
TN_1_00046000,33421.93823
TN_1_00046100,31189.98411
TN_1_00044500,46448.90138
TN_1_00044400,47476.06862
TN_1_00046800,22814.28098
TN_1_00045500,37636.96143
TN_1_00044300,47935.95249
TN_1_00033500,84512.59086
TN_1_00046700,23038.38643
TN_1_00046500,25513.02745
TN_1_00022300,6895.165813
TN_1_00021100,13089.67379
TN_1_00044000,51085.35288
TN_1_00044900,44541.01723
TN_1_00046600,23613.16195
TN_1_00032100,24735.61451
TN_1_00021500,17242.6619
TN_1_00021600,17814.95952
TN_1_00041000,90291.43483
TN_1_00031700,49261.74348
TN_1_00034100,71347.44095
TN_1_00033700,78798.85667
TN_1_00021200,13985.34103
TN_1_00034000,73232.32103
TN_1_00034900,58172.30038
TN_1_00045400,38315.6757
TN_1_00022100,11212.01029
TN_1_00021400,15905.3565
TN_1_40119000,608.0115215
TN_1_00045600,36403.22139
TN_1_00045300,39694.16197
TN_1_00046900,24885.55659
TN_1_00022200,8193.085285
TN_1_00047200,30605.73026
TN_1_00021700,20364.60347
TN_1_00040900,88020.98906
TN_1_00047100,28912.84639
TN_1_00047000,27287.04412
TN_1_00035800,85731.08381
TN_1_00045000,42332.18525
TN_1_00022400,4333.675
TN_1_40106000,14620.71759
TN_1_00047600,36598.77892
TN_1_00047900,40367.81838
TN_1_00047500,35093.47696
TN_1_00033900,75958.90864
TN_1_00203200,67624.46433
TN_1_00045100,41597.91127
TN_1_00041100,91970.66159
TN_1_00033600,81114.32062
TN_1_00022000,16840.80113
TN_1_00048300,50043.12157
TN_1_00047800,38786.37967
TN_1_00044600,46246.39388
TN_1_00035200,63232.19987
TN_1_00047700,37697.00786
TN_1_00044200,48375.31427
TN_1_00035300,66205.4187
TN_1_00044800,44014.41201
TN_1_40111000,95181.06779
TN_1_00021900,16796.3227
TN_1_00035100,60392.54478
TN_1_00044700,45879.61887
TN_1_00062500,11085.20742
TN_1_00062600,10801.63214
TN_1_00062400,13559.55987
TN_1_00044100,49353.83839
TN_1_00035700,82175.37449
TN_1_00047400,33945.03979
TN_1_00062700,8541.230286
TN_1_00048400,57198.48857
TN_1_00061500,24066.06197
TN_1_00061400,25351.1031
TN_1_00047300,31682.00334
TN_1_00021800,20815.11357
TN_1_00035400,71522.57177
TN_1_00061300,26825.36633
TN_1_00062300,13653.03172
TN_1_00062800,6422.892415
TN_1_00048200,44101.05766
TN_1_40120000,1580.997503
TN_1_00049400,36334.91643
TN_1_00036800,62673.50068
TN_1_40108000,73763.01484
TN_1_00062900,3687.432681
TN_1_00203300,65135.96775
TN_1_00035500,76985.6662
TN_1_00048000,39868.84762
TN_1_00035600,78462.57485
TN_1_00061200,28416.28906
TN_1_00037000,57161.7926
TN_1_40122000,15143.16928
TN_1_00048100,41983.04329
TN_1_00041300,95881.01192
TN_1_00041600,87402.48735
TN_1_00049300,37784.71067
TN_1_00062200,17031.8078
TN_1_00064000,12391.16777
TN_1_00063600,13333.71346
TN_1_00061100,29441.03519
TN_1_00064100,12677.55188
TN_1_00041500,90526.02123
TN_1_00049700,32833.81525
TN_1_00063700,10776.3117
TN_1_00036900,58551.52723
TN_1_00035900,83959.16672
TN_1_00048500,54378.2087
TN_1_00063900,11821.93574
TN_1_00061600,26365.79718
TN_1_00041200,98538.84247
TN_1_00062000,20882.32071
TN_1_00063300,8035.243394
TN_1_00041400,93313.89979
TN_1_40121000,4733.016379
TN_1_00049100,41150.45155
TN_1_00061700,27078.80311
TN_1_40123000,11190.07771
TN_1_00049200,38796.69529
TN_1_00063800,11527.47989
TN_1_00063600,10471.58955
TN_1_00049800,31253.23158
TN_1_00036600,73371.54419
TN_1_00063400,9279.388797
TN_1_00203400,64415.21424
TN_1_00063000,4386.777556
TN_1_00037100,55268.64017
TN_1_00048600,51757.46235
TN_1_00036100,84739.2934
TN_1_00036000,86846.8732
TN_1_00049900,31874.82888
TN_1_00063100,7128.234995
TN_1_00061800,26729.74518
TN_1_00049500,34945.32846
TN_1_00063500,9714.49263
TN_1_00204000,60082.66711
TN_1_00203800,59408.96388
TN_1_00063200,8497.593272
TN_1_00050000,30061.54403
TN_1_00203700,60755.20933
TN_1_00050500,36065.93035
TN_1_00036300,80576.25626
TN_1_00062100,17556.16803
TN_1_00036200,82605.91584
TN_1_00048800,47603.30722
TN_1_00048700,49486.43564
TN_1_00049000,44879.9807
TN_1_00048900,44906.75902
TN_1_00050600,38104.42079
TN_1_00041700,89630.13869
TN_1_00049600,33730.32405
TN_1_00061900,27722.08917
TN_1_00036500,75841.79252
TN_1_40112000,41826.73776
TN_1_00050300,33308.42161
TN_1_00050400,34423.99943
TN_1_40124000,8549.518603
TN_1_00041800,95871.92767
TN_1_40125000,4901.627432
TN_1_00050700,38113.09638
TN_1_00037200,57649.8701
TN_1_00202800,73993.31876
TN_1_00050800,39824.62818
TN_1_00037400,55631.53205
TN_1_00202100,81264.3835
TN_1_00194400,92270.8038
TN_1_00064200,12981.99687
TN_1_00050200,33527.73375
TN_1_00052500,34927.73271
TN_1_00052400,36367.446
TN_1_00064300,11440.78963
TN_1_00041900,98145.11469
TN_1_00204000,59510.11654
TN_1_00050100,31831.21192
TN_1_00037600,52329.47599
TN_1_00194300,92668.79346
TN_1_00051400,49027.84882
TN_1_00051500,49787.35596
TN_1_00051600,50835.42538
TN_1_00202400,77041.02704
TN_1_00202200,79690.10486
TN_1_00203900,58729.84076
TN_1_00051300,47991.63276
TN_1_00037500,54406.1206
TN_1_00064400,12118.8961
TN_1_00051100,45352.38509
TN_1_00052600,34677.28167
TN_1_00050900,42723.95519
TN_1_00194500,89960.77879
TN_1_00204200,61116.09139
TN_1_00051800,48618.67542
TN_1_00051200,46905.2728
TN_1_00052300,37783.0863
TN_1_00052700,32046.19426
TN_1_00042200,101120.5224
TN_1_00052900,33781.70123
TN_1_40126000,12570.88992
TN_1_00051700,50345.39942
TN_1_00037700,52207.44508
TN_1_00042400,97306.15125
TN_1_00052800,30759.15192
TN_1_00051000,45058.07535
TN_1_00037300,58898.3863
TN_1_00052100,43274.54381
TN_1_00194600,107322.6275
TN_1_00051900,46073.66532
TN_1_40113000,38943.23873
TN_1_00037800,51287.18093
TN_1_00037900,52686.55299
TN_1_00053000,35764.57365
TN_1_00042500,96980.82271
TN_1_00054100,47753.52303
TN_1_00052000,44757.70121
TN_1_00038100,56399.39121
TN_1_00054200,49223.91751
TN_1_00038000,54249.40286
TN_1_00052200,40743.42269
TN_1_00064500,17477.63574
TN_1_00207200,58543.46973
TN_1_00207100,58750.53622
TN_1_00054300,50270.14913
TN_1_00042300,99733.93804
TN_1_00194700,106345.9787
TN_1_00053900,45726.94264
TN_1_00053100,33734.6353
TN_1_00054000,46280.9146
TN_1_00054400,50296.49169
TN_1_00054500,48972.0207
TN_1_00053800,44068.5264
TN_1_00053600,39173.49307
TN_1_00053300,34711.69624
TN_1_00053700,41545.45608
TN_1_00038400,54091.80034
TN_1_00038500,51770.69017
TN_1_40116000,15936.42404
TN_1_00038300,56192.58182
TN_1_00038600,52299.61576
TN_1_00054900,46721.13387
TN_1_00195000,100904.8932
TN_1_00064600,13023.89938
TN_1_00054600,50250.85141
TN_1_00064700,13794.66867
TN_1_00038200,58631.49476
TN_1_00054700,49253.6541
TN_1_00054800,47934.93122
TN_1_00207300,58178.0092
TN_1_00055100,43827.70571
TN_1_40128000,12169.3973
TN_1_00038700,51152.78795
TN_1_00055000,46075.49754
TN_1_00055200,42445.88566
TN_1_00207600,52334.96386
TN_1_00055600,49653.68377
TN_1_00064800,13518.14808
TN_1_00053500,37126.08747
TN_1_00053200,31802.34494
TN_1_00038800,51316.18878
TN_1_00055500,47705.27542
TN_1_00055300,43609.00552
TN_1_00207700,52180.09381
TN_1_00053400,37086.06719
TN_1_00055800,49497.15726
TN_1_00055400,46368.80628
TN_1_00055700,50959.20594
TN_1_00056100,47376.88668
TN_1_00055900,48886.29912
TN_1_00056000,47682.39433
TN_1_00056200,45509.87284
TN_1_00056300,41933.69089
TN_1_00056400,37987.11052
TN_1_00056800,46758.91462
TN_1_00057000,48892.04756
TN_1_00056700,45361.52872
TN_1_00056600,43987.15937
TN_1_00056900,46961.87959
TN_1_00057100,46829.72806
TN_1_00056500,41130.53533
TN_1_00057200,46709.67774
TN_1_00057300,42517.27144
TN_2_40115000,22065.83487
TN_2_00057400,27883.95464
TN_2_40114000,28506.28702
TN_2_00057500,26751.26353
TN_2_00058000,25941.92258
TN_2_00057800,23734.49435
TN_2_00058200,28730.58935
TN_2_00058100,26988.3855
TN_2_00057700,21362.23907
TN_2_00057900,25516.73993
TN_2_00058500,30894.96188
TN_2_00058700,23858.53728
TN_2_00058600,27482.29221
TN_2_00057600,20043.46209
TN_2_40116000,18706.15578
TN_2_00058300,32416.49309
TN_2_00059800,29069.76764
TN_2_00059400,26259.35717
TN_2_00059700,28192.18466
TN_2_00058400,32387.64197
TN_2_00059900,30885.56602
TN_2_00059500,25219.39032
TN_2_00058900,20857.72295
TN_2_00058800,22392.91798
TN_2_00059100,20096.48726
TN_2_00059000,21414.76492
TN_2_00059600,26549.63889
TN_2_40118000,23700.74669
TN_2_00059200,18033.02735
TN_2_00060100,26992.14406
TN_2_00059300,21457.84848
TN_2_00060100,27866.0817
TN_2_00060200,28395.63097
TN_2_40130000,14541.10578
TN_2_40117000,19614.95982
TN_2_00060300,26379.72255
TN_2_00060000,29662.82611
TN_2_00060400,26269.26379
TN_2_00060500,25258.04225
TN_2_00064900,32944.26739
TN_2_00061000,16687.05502
TN_2_00065900,40345.84297
TN_2_00060900,17167.09338
TN_2_00060700,21685.77828
TN_2_00060600,22233.25651
TN_2_00060800,21619.48007
TN_2_00065600,29868.46623
TN_2_40421000,55675.55406
TN_2_40131000,13062.21566
TN_2_40301000,18132.55752
TN_2_00065700,32932.84812
TN_2_00065800,36331.99512
TN_2_00066000,40089.89547
TN_2_40132000,9061.794755
TN_2_00065000,15942.49542
TN_2_00065500,23861.03047
TN_2_00207900,53475.95823
TN_2_00065300,16598.82918
TN_2_00066100,51980.37052
TN_2_00065100,15219.60299
TN_2_00065200,16262.79629
TN_2_00065400,20010.68741
TN_2_00066800,50423.88175
TN_2_00068100,16893.634
TN_2_00066200,52500.12288
TN_2_00066600,51761.59106
TN_2_00068300,15552.73298
TN_2_00207800,53060.42074
TN_2_40303000,19413.72022
TN_2_00068000,17559.06569
TN_2_40307000,9523.65691
TN_2_40306000,10286.97195
TN_2_00068500,12773.85502
TN_2_00068400,14146.09889
TN_2_00067300,29045.29359
TN_2_00066300,53981.80568
TN_2_40302000,11915.36076
TN_2_00067900,17687.38171
TN_2_00067100,34274.57753
TN_2_00068700,15157.18663
TN_2_00068600,13815.83771
TN_2_00066500,53384.94012
TN_2_00068200,16325.50452
TN_2_00067200,30797.27684
TN_2_00066700,51222.74815
TN_2_00066900,39293.97202
TN_2_40304000,19107.75994
TN_2_00067800,19913.2452
TN_2_00068800,17126.82623
TN_2_00067000,36380.41841
TN_2_00067700,21345.64354
TN_2_00067400,27316.34708
TN_2_00066400,54021.06448
TN_2_00102900,55178.35094
TN_2_00067600,21951.00136
TN_2_00069000,17375.48479
TN_2_00070100,52641.50727
TN_2_00068900,16333.30075
TN_2_40308000,11833.259
TN_2_00070000,50143.19217
TN_2_00210300,56718.1553
TN_2_00069900,49012.90146
TN_2_00103000,55925.92698
TN_2_00069600,31634.16657
TN_2_40309000,15217.77554
TN_2_00212400,58936.43948
TN_2_00081700,13548.07762
TN_2_40305000,35379.4561
TN_2_00067500,23814.45476
TN_2_00212300,62457.82655
TN_2_40313000,9349.4605
TN_2_40307000,12986.99116
TN_2_00070400,51150.41124
TN_2_00070500,49487.12978
TN_2_00070200,53633.23608
TN_2_00069100,22701.10561
TN_2_00104100,57838.02704
TN_2_00069700,38435.37299
TN_2_00069200,25143.11173
TN_2_40310000,16566.76603
TN_2_00069500,28360.98597
TN_2_00071300,19459.58221
TN_2_00069800,38530.6277
TN_2_00103200,58968.34289
TN_2_00102700,58285.08647
TN_2_00070300,53241.30109
TN_2_40311000,15409.89126
TN_2_00103100,57890.65875
TN_2_40312000,11219.8091
TN_2_40314000,8701.802357
TN_2_00102600,59942.25682
TN_2_00071200,20554.39429
TN_2_00073100,48757.88613
TN_2_00069400,26459.72472
TN_2_00071100,23310.1542
TN_2_00070600,39203.34778
TN_2_40316000,1689.907089
TN_2_00070800,31066.33528
TN_2_00069300,25278.82561
TN_2_00073200,51002.90284
TN_2_00103300,60799.49681
TN_2_40322000,7944.586527
TN_2_40315000,3858.551827
TN_2_00104000,56413.1157
TN_2_00103400,61580.9354
TN_2_00103900,58693.34682
TN_2_00102800,52493.74694
TN_2_00073000,46364.22797
TN_2_40324000,12301.07586
TN_2_00070900,28957.47802
TN_2_00103500,63095.36715
TN_2_40325000,16972.82537
TN_2_00103800,60285.86255
TN_2_40321000,6011.405203
TN_2_00073300,50962.40935
TN_2_00071000,25748.38338
TN_2_40323000,9646.641189
TN_2_00103700,60799.8623
TN_2_00072600,39025.96371
TN_2_00212600,65236.27626
TN_2_00070700,33310.69933
TN_2_00071500,22771.23809
TN_2_00212500,64392.86124
TN_2_40317000,1515.164915
TN_2_00072900,43842.74033
TN_2_00071400,20700.95882
TN_2_00104200,53813.53955
TN_2_00072100,30900.14432
TN_2_00072000,29270.8819
TN_2_00072700,40623.99311
TN_2_00072800,42031.59583
TN_2_00071600,22789.10465
TN_2_00072400,36270.18895
TN_2_00072500,37415.06067
TN_2_00103600,62178.71657
TN_2_00073400,51050.33255
TN_2_00071700,24113.24065
TN_2_00073700,48870.82801
TN_2_00104600,60850.97179
TN_2_00104700,64222.60333
TN_2_40326000,16525.92078
TN_2_00071900,27275.36511
TN_2_40318000,1209.826327
TN_2_00073500,51461.02316
TN_2_00073900,45690.22255
TN_2_00074000,44424.01148
TN_2_00075500,21697.97138
TN_2_40332000,19504.95453
TN_2_00081800,16276.65059
TN_2_00082000,9176.32642
TN_2_00104300,55461.27596
TN_2_00073800,47456.34838
TN_2_40320000,3456.527529
TN_2_40327000,14291.93061
TN_2_00073600,49651.30652
TN_2_00074100,43018.88409
TN_2_00081900,10576.80517
TN_2_00104500,58981.34006
TN_2_00072300,33631.27924
TN_2_00075200,27942.77225
TN_2_00075100,30197.1574
TN_2_00071800,26476.38382
TN_2_00072200,32140.99627
TN_2_00214700,66645.53051
TN_2_00106100,54033.04185
TN_2_00104400,56576.95971
TN_2_00106200,52584.45908
TN_2_00106300,50312.59121
TN_2_00075400,24446.43619
TN_2_00074300,37751.18903
TN_2_40328000,12160.16355
TN_2_00074700,31763.46609
TN_2_00214500,69693.98705
TN_2_00105300,62970.69567
TN_2_00082100,8901.028477
TN_2_00105200,64943.81676
TN_2_40319000,1241.318268
TN_2_00075000,29133.56531
TN_2_00214600,68691.49659
TN_2_00074200,40669.73206
TN_2_00105400,61548.27591
TN_2_00106000,54070.24602
TN_2_00104800,67818.74865
TN_2_00074400,35935.51816
TN_2_00105100,67333.31676
TN_2_00077200,46025.84586
TN_2_00077400,48448.24871
TN_2_00075300,28038.3073
TN_2_00106400,50323.84726
TN_2_00105000,68111.38072
TN_2_40329000,7218.975697
TN_2_00214400,71345.84173
TN_2_00077300,47094.85719
TN_2_00082600,21136.61239
TN_2_00105600,60751.70211
TN_2_00077500,47910.27256
TN_2_40333000,18301.74533
TN_2_00104900,69176.26817
TN_2_00105700,58331.92699
TN_2_00082400,9976.231372
TN_2_00074900,30094.93011
TN_2_00074500,35404.97802
TN_2_00077100,45442.3707
TN_2_00082200,3567.118189
TN_2_00107500,68817.95206
TN_2_00105800,57139.65392
TN_2_00105500,62348.71548
TN_2_00107600,71440.84895
TN_2_00107400,67045.84988
TN_2_00076900,39763.96876
TN_2_00214300,74683.35977
TN_2_00076600,35772.44599
TN_2_00107300,64798.57475
TN_2_00105900,55555.50265
TN_2_00075900,26878.09049
TN_2_00074600,33761.6363
TN_2_00106600,53568.28998
TN_2_00074800,30790.25335
TN_2_00109100,47205.08444
TN_2_00075600,23389.60838
TN_2_00109000,49018.02243
TN_2_00106700,55170.56481
TN_2_40330000,3128.841098
TN_2_00106500,52033.30848
TN_2_40331000,11946.46064
TN_2_00076800,38607.99223
TN_2_00214900,75367.09771
TN_2_00107800,67986.05687
TN_2_00077000,42625.48612
TN_2_00106900,56396.1575
TN_2_00082500,14843.17099
TN_2_00076400,32602.86542
TN_2_00214800,74337.02676
TN_2_00082300,7126.10387
TN_2_00084000,15934.41118
TN_2_00083900,17901.87416
TN_2_00107100,61698.09747
TN_2_00107200,63117.58639
TN_2_00083800,21491.4853
TN_2_00076000,28029.31736
TN_2_00109400,45833.70643
TN_2_00108900,48829.90933
TN_2_00076100,29499.75314
TN_2_00075800,25185.31562
TN_2_40334000,19685.64429
TN_2_00107700,73155.97991
TN_2_00076200,30817.44619
TN_2_00108000,64533.74327
TN_2_00075700,23778.42321
TN_2_00109500,44838.11647
TN_2_00108200,60883.3748
TN_2_00109200,47775.50118
TN_2_00109300,46761.94053
TN_2_00107900,66183.21523
TN_2_00076700,37372.91921
TN_2_00078500,26929.59718
TN_2_00083300,9170.170981
TN_2_00108800,51383.73176
TN_2_00106800,56203.12925
TN_2_00077700,34232.19406
TN_2_00111900,58114.7185
TN_2_00076300,30211.64748
TN_2_00383000,74258.64051
TN_2_00084100,14271.10877
TN_2_00109700,41865.50475
