"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_9_01493400",6431,155,2,139500,1800
"TN_9_01493300",11898,122,0,109800,0
"TN_9_01493200",7415,69,0,62100,0
"TN_9_01493700",9241,853,162,767700,145800
"TN_9_01334900",5034,294,0,264600,0
"TN_9_01493800",11498,327,7,294300,6300
"TN_9_01493900",3160,142,3,127800,2700
"TN_9_01335500",6656,59,0,53100,0
"TN_9_01494500",6902,221,233,198900,209700
"TN_9_01494000",10476,1186,1,1067400,900
"TN_9_01343300",1415,119,0,107100,0
"TN_9_01494600",4811,192,346,172800,311400
"TN_9_01336600",8404,73,0,65700,0
"TN_9_01494300",14630,1086,159,977400,143100
"TN_9_01335900",1643,22,0,19800,0
"TN_9_01335800",5507,355,131,319500,117900
"TN_9_01345900",10571,367,0,330300,0
"TN_9_01336100",3559,43,0,38700,0
"TN_9_01336200",8816,187,0,168300,0
"TN_9_01494400",7923,562,167,505800,150300
"TN_9_01336000",940,12,0,10800,0
"TN_9_01495300",9090,322,405,289800,364500
"TN_9_01494200",8904,1049,47,944100,42300
"TN_9_01336700",2106,72,0,64800,0
"TN_9_01494100",4486,408,0,367200,0
"TN_9_01495100",6179,457,153,411300,137700
"TN_9_01337900",16381,1256,30,1130400,27000
"TN_9_01337200",6717,521,18,468900,16200
"TN_9_01337100",3587,87,0,78300,0
"TN_9_01495600",7438,889,122,800100,109800
"TN_9_01495500",6045,543,377,488700,339300
"TN_9_01337300",1097,143,14,128700,12600
"TN_9_01495400",7388,1388,605,1249200,544500
"TN_9_01495200",4273,566,248,509400,223200
"TN_9_01346000",5559,190,54,171000,48600
"TN_9_01337400",5021,790,381,711000,342900
"TN_9_01495000",7044,1319,190,1187100,171000
"TN_9_01495800",2729,259,0,233100,0
"TN_9_01337500",8767,573,0,515700,0
"TN_9_01495700",4454,1127,165,1014300,148500
"TN_9_01338100",5292,564,6,507600,5400
"TN_9_01496800",4092,767,250,690300,225000
"TN_9_01496500",1433,237,199,213300,179100
"TN_9_01337700",2795,284,0,255600,0
"TN_9_01496700",8664,1678,576,1510200,518400
"TN_9_01496900",2375,330,67,297000,60300
"TN_9_01496100",1704,614,0,552600,0
"TN_9_01348100",9979,396,179,356400,161100
"TN_9_01496300",6927,943,74,848700,66600
"TN_9_01496200",8439,1560,8,1404000,7200
"TN_9_01496600",10122,1163,81,1046700,72900
"TN_9_01337600",7916,651,108,585900,97200
"TN_9_01349700",8214,565,32,508500,28800
"TN_9_01496400",4855,119,8,107100,7200
"TN_9_01337800",2412,110,4,99000,3600
"TN_9_01497000",1430,65,202,58500,181800
"TN_9_01497200",3138,220,178,198000,160200
"TN_9_01497700",5908,176,7,158400,6300
"TN_9_01497100",1025,159,7,143100,6300
"TN_9_01497900",10242,565,0,508500,0
"TN_9_01496000",14965,1193,175,1073700,157500
"TN_9_01495900",8938,655,127,589500,114300
"TN_9_01498000",7630,972,4,874800,3600
"TN_9_42701000",8231,650,41,585000,36900
"TN_9_01497500",3033,136,0,122400,0
"TN_9_01497800",8401,626,16,563400,14400
"TN_9_01338500",1019,52,0,46800,0
"TN_9_01497300",1331,52,0,46800,0
"TN_9_01498600",12489,618,26,556200,23400
"TN_9_01497400",1930,198,0,178200,0
"TN_9_01338600",171,15,0,13500,0
"TN_9_01498400",4280,655,28,589500,25200
"TN_9_01498100",7138,998,10,898200,9000
"TN_9_01499500",8864,2415,22,2173500,19800
"TN_9_01498500",5879,203,179,182700,161100
"TN_9_01498200",13656,644,14,579600,12600
"TN_9_01497600",1164,89,0,80100,0
"TN_9_01499100",6647,774,0,696600,0
"TN_9_01499400",4102,643,0,578700,0
"TN_9_01498700",11197,559,0,503100,0
"TN_9_01350900",958,134,0,120600,0
"TN_9_01499300",8112,1764,12,1587600,10800
"TN_9_01351100",4670,335,0,301500,0
"TN_9_01499600",1368,105,0,94500,0
"TN_9_01499000",9171,1193,250,1073700,225000
"TN_9_01498800",10696,515,69,463500,62100
"TN_9_01351000",799,284,0,255600,0
"TN_9_01499900",3171,1654,1,1488600,900
"TN_9_01499200",680,193,0,173700,0
"TN_9_01360500",8127,2195,0,1975500,0
"TN_9_01351800",4195,671,0,603900,0
"TN_9_01498900",10641,1366,189,1229400,170100
"TN_9_01499700",1547,176,0,158400,0
