"UniqueID","saline_pixel_count","saline_area_m2"
"TN_2_40115000",12658.109375,11392298.4375
"TN_2_00057400",42.4890785217285,38240.1706695557
"TN_2_40114000",481.948181152344,433753.363037109
"TN_2_00057500",38,34200
"TN_2_00058000",46,41400
"TN_2_00057800",247.333129882812,222599.816894531
"TN_2_00058200",89.8492813110352,80864.3531799316
"TN_2_00058100",31.562406539917,28406.1658859253
"TN_2_00057700",452.592590332031,407333.331298828
"TN_2_00057900",18.2312602996826,16408.1342697144
"TN_2_00058500",763.106201171875,686795.581054688
"TN_2_00058700",163.480651855469,147132.586669922
"TN_2_00058600",273.205810546875,245885.229492188
"TN_2_00057600",0,0
"TN_2_40116000",286.244140625,257619.7265625
"TN_2_00058300",6.3719596862793,5734.76371765137
"TN_2_00059800",70.4081497192383,63367.3347473145
"TN_2_00059400",3,2700
"TN_2_00059700",48.5282440185547,43675.4196166992
"TN_2_00058400",5.18472766876221,4666.25490188599
"TN_2_00059900",539.42578125,485483.203125
"TN_2_00059500",2,1800
"TN_2_00058900",23.8377456665039,21453.9710998535
"TN_2_00058800",93.1476745605469,83832.9071044922
"TN_2_00059100",122.886764526367,110598.08807373
"TN_2_00059000",13.928186416626,12535.3677749634
"TN_2_00059600",10,9000
"TN_2_40118000",399.240936279297,359316.842651367
"TN_2_00059200",206.112945556641,185501.651000977
"TN_2_00060100",267.21826171875,240496.435546875
"TN_2_00059300",221.643936157227,199479.542541504
"TN_2_00060100",0,0
"TN_2_00060200",54.6320533752441,49168.8480377197
"TN_2_40130000",2359.86254882812,2123876.29394531
"TN_2_40117000",123.101196289062,110791.076660156
"TN_2_00060300",0,0
"TN_2_00060000",56.4177665710449,50775.9899139404
"TN_2_00060400",5,4500
"TN_2_00060500",992.97607421875,893678.466796875
"TN_2_00064900",388.464874267578,349618.38684082
"TN_2_00061000",1,900
"TN_2_00065900",69.0407638549805,62136.6874694824
"TN_2_00060900",72.6094436645508,65348.4992980957
"TN_2_00060700",0,0
"TN_2_00060600",40.757640838623,36681.8767547607
"TN_2_00060800",0,0
"TN_2_00065600",684.954895019531,616459.405517578
"TN_2_40421000",5150.9501953125,4635855.17578125
"TN_2_40131000",1033.9951171875,930595.60546875
"TN_2_40301000",561.576599121094,505418.939208984
"TN_2_00065700",254.243362426758,228819.026184082
"TN_2_00065800",1387.81420898438,1249032.78808594
"TN_2_00066000",925.953979492188,833358.581542969
"TN_2_40132000",5597.62890625,5037866.015625
"TN_2_00065000",3.17723059654236,2859.50753688812
"TN_2_00065500",1531.7197265625,1378547.75390625
"TN_2_00207900",1215.43371582031,1093890.34423828
"TN_2_00065300",13.6334609985352,12270.1148986816
"TN_2_00066100",76.8359146118164,69152.3231506348
"TN_2_00065100",0,0
"TN_2_00065200",26.7849025726318,24106.4123153687
"TN_2_00065400",33.3066902160645,29976.021194458
"TN_2_00066800",320.917114257812,288825.402832031
"TN_2_00068100",0,0
"TN_2_00066200",2,1800
"TN_2_00066600",49.479549407959,44531.5944671631
"TN_2_00068300",10.8434286117554,9759.08575057983
"TN_2_00207800",0,0
"TN_2_40303000",100.714294433594,90642.8649902344
"TN_2_00068000",0.693530321121216,624.177289009094
"TN_2_40307000",1495.9736328125,1346376.26953125
"TN_2_40306000",483.198944091797,434879.049682617
"TN_2_00068500",8,7200
"TN_2_00068400",3.10051417350769,2790.46275615692
"TN_2_00067300",732.09814453125,658888.330078125
"TN_2_00066300",13.8312196731567,12448.0977058411
"TN_2_40302000",337.084930419922,303376.43737793
"TN_2_00067900",58.1398773193359,52325.8895874023
"TN_2_00067100",676.130310058594,608517.279052734
