"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"AP_9_02263700",34106,1,242,900,217800
"AP_9_02246900",3287,0,0,0,0
"AP_9_02259600",15912,22,42,19800,37800
"AP_9_02263400",23949,81,378,72900,340200
"AP_9_02263500",5617,1,0,900,0
"AP_9_02259500",10575,0,9,0,8100
"AP_9_02263800",10253,0,110,0,99000
"AP_9_02264300",24809,0,3,0,2700
"AP_9_02264100",12337,0,20,0,18000
"AP_9_02259800",3785,3,16,2700,14400
"AP_9_02264500",14364,5,0,4500,0
"AP_9_02264400",23098,0,101,0,90900
"AP_9_02266700",30243,19,593,17100,533700
"AP_9_02259900",6966,4,210,3600,189000
"AP_9_02264600",21755,0,158,0,142200
"AP_9_02261600",8550,0,11,0,9900
"AP_9_02260000",18530,22,82,19800,73800
"AP_9_02266600",21204,1,36,900,32400
"AP_9_02263900",21357,0,146,0,131400
"AP_9_02261700",3843,4,0,3600,0
"AP_9_02264200",9752,0,1,0,900
"AP_9_02266100",21321,12,53,10800,47700
"AP_9_02266400",13522,13,274,11700,246600
"AP_9_02266300",12974,11,21,9900,18900
"AP_9_02266500",18691,23,52,20700,46800
"AP_9_02264000",6268,0,104,0,93600
"AP_9_02261800",7604,0,1,0,900
"AP_9_02260200",3046,2,0,1800,0
"AP_9_02260400",20864,8,206,7200,185400
"AP_9_02260900",3241,1,0,900,0
"AP_9_02260100",4411,2,5,1800,4500
"AP_9_02261000",10854,9,0,8100,0
"AP_9_02265100",6869,0,10,0,9000
"AP_9_02267800",24817,107,449,96300,404100
"AP_9_02267900",20402,47,88,42300,79200
"AP_9_02269900",58440,29,1641,26100,1476900
"AP_9_02265200",5669,0,23,0,20700
"AP_9_02260300",2988,0,9,0,8100
"AP_9_02268000",10120,43,55,38700,49500
"AP_9_02262000",24938,0,150,0,135000
"AP_9_02265000",17756,0,7,0,6300
"AP_9_02261900",12827,1,63,900,56700
"AP_9_02264900",7698,0,0,0,0
"AP_9_02265800",25680,117,94,105300,84600
"AP_9_02265300",30129,34,111,30600,99900
"AP_9_02267200",18557,16,75,14400,67500
"AP_9_02264800",4917,0,0,0,0
"AP_9_02262100",11891,6,125,5400,112500
"AP_9_02260800",6186,0,3,0,2700
"AP_9_02265900",15657,12,30,10800,27000
"AP_9_02260700",7620,0,4,0,3600
"AP_9_02267100",18111,20,291,18000,261900
"AP_9_02270400",11054,10,1574,9000,1416600
"AP_9_02260500",3053,0,0,0,0
"AP_9_02261100",7459,4,1,3600,900
"AP_9_02267000",14739,6,547,5400,492300
"AP_9_02268100",14285,12,350,10800,315000
"AP_9_02267700",32874,72,879,64800,791100
"AP_9_02260600",7696,0,151,0,135900
"AP_9_02265400",5648,3,0,2700,0
"AP_9_02266000",7559,13,4,11700,3600
"AP_9_02267400",16981,41,288,36900,259200
"AP_9_02261500",8176,2,0,1800,0
"AP_9_02270000",16353,16,240,14400,216000
"AP_9_02267600",8840,31,15,27900,13500
"AP_9_02267500",7479,3,17,2700,15300
"AP_9_02274500",35054,20,1995,18000,1795500
"AP_9_02261400",12542,1,0,900,0
"AP_9_02265500",4757,10,0,9000,0
"AP_9_02265700",14051,2,45,1800,40500
"AP_9_02261200",13303,0,20,0,18000
"AP_9_02268200",36926,12,922,10800,829800
"AP_9_02267300",4168,7,0,6300,0
"AP_9_02270100",14958,18,687,16200,618300
"AP_9_02270500",10985,0,425,0,382500
"AP_9_41901000",35451,709,3511,638100,3159900
"AP_9_02270600",50605,376,6952,338400,6256800
"AP_9_02262200",6832,0,65,0,58500
"AP_9_02262300",21668,134,14,120600,12600
