"UniqueID","saline_pixel_count","saline_area_m2"
"AP_6_01996500",0.85100781917572,765.907037258148
"AP_6_01996400",152.243591308594,137019.232177734
"AP_6_01996300",7.75640201568604,6980.76181411743
"AP_6_01996900",35.6004943847656,32040.4449462891
"AP_6_01997000",24.8057823181152,22325.2040863037
"AP_6_01079700",0,0
"AP_6_01997100",1,900
"AP_6_01997900",3,2700
"AP_6_01997800",1,900
"AP_6_01997700",0,0
"AP_6_01997300",0,0
"AP_6_02000600",1,900
"AP_6_01997500",53,47700
"AP_6_01997200",0,0
"AP_6_01998100",87,78300
"AP_6_01998000",0,0
"AP_6_02001900",0,0
"AP_6_02000700",11,9900
"AP_6_02002000",92.3411865234375,83107.0678710938
"AP_6_01085400",1,900
"AP_6_01995500",24,21600
"AP_6_01998400",139,125100
"AP_6_01997600",3,2700
"AP_6_02001600",0,0
"AP_6_01074700",1.55389976501465,1398.50978851318
"AP_6_02001700",6.25430870056152,5628.87783050537
"AP_6_02001800",1,900
"AP_6_01995400",0,0
"AP_6_01997400",1,900
"AP_6_01995600",0,0
"AP_6_01998300",4,3600
"AP_6_02002200",386.969116210938,348272.204589844
"AP_6_02000900",156,140400
"AP_6_01980900",16.8917808532715,15202.6027679443
"AP_6_01085500",0,0
"AP_6_01994500",34,30600
"AP_6_01998200",0,0
"AP_6_02002300",5,4500
"AP_6_01995700",1.26600551605225,1139.40496444702
"AP_6_02000800",2,1800
"AP_6_02002100",460.080413818359,414072.372436523
"AP_6_01995800",0.833688020706177,750.319218635559
"AP_6_01998700",0,0
"AP_6_01981000",0.223635792732239,201.272213459015
"AP_6_02002400",10,9000
"AP_6_01994600",0,0
"AP_6_01995300",0,0
"AP_6_02002900",115.60929107666,104048.361968994
"AP_6_01998500",0,0
"AP_6_01998600",0,0
"AP_6_01983900",25.7096042633057,23138.6438369751
"AP_6_02001200",3.74569129943848,3371.12216949463
"AP_6_02001000",32,28800
"AP_6_01982800",5,4500
"AP_6_01994700",0,0
"AP_6_01994900",58,52200
"AP_6_01995900",28.0488739013672,25243.9865112305
"AP_6_02001100",3,2700
"AP_6_01996000",8.45792961120605,7612.13665008545
"AP_6_01998800",7,6300
"AP_6_01983800",1,900
"AP_6_01981500",26,23400
"AP_6_01983700",89.1925048828125,80273.2543945312
"AP_6_01981300",2.99807977676392,2698.27179908752
"AP_6_01995200",3,2700
