"UniqueID","saline_pixel_count","saline_area_m2"
"TN_12_01624200",1257.65417480469,1131888.75732422
"TN_12_01626200",8720.0576171875,7848051.85546875
"TN_12_43001000",1877.83911132812,1690055.20019531
"TN_12_01628000",466.175750732422,419558.17565918
"TN_12_01626400",92.9005661010742,83610.5094909668
"TN_12_01624300",6,5400
"TN_12_01624400",1,900
"TN_12_43017000",1,900
"TN_12_01624600",0,0
"TN_12_01626300",0,0
"TN_12_43004000",0.596736788749695,537.063109874725
"TN_12_43002000",0,0
"TN_12_43003000",0,0
"TN_12_43018000",0,0
"TN_12_01628100",0.372487425804138,335.238683223724
"TN_12_43020000",11,9900
"TN_12_43019000",2,1800
"TN_12_01626600",0,0
"TN_12_01624500",0,0
"TN_12_01624700",0,0
"TN_12_01626500",0.0160359553992748,14.4323598593473
"TN_12_01624900",0,0
"TN_12_43006000",17.2488899230957,15524.0009307861
"TN_12_01624800",1,900
"TN_12_43005000",48.7376251220703,43863.8626098633
"TN_12_43024000",4,3600
"TN_12_01628800",2,1800
"TN_12_43023000",21.9839649200439,19785.5684280396
"TN_12_01628700",20,18000
"TN_12_43021000",8,7200
"TN_12_01628300",0,0
"TN_12_43042000",73,65700
"TN_12_01625200",9.1869592666626,8268.26333999634
"TN_12_43007000",27.7303943634033,24957.354927063
"TN_12_01626800",0,0
"TN_12_01625300",1,900
"TN_12_01628500",3.70386123657227,3333.47511291504
"TN_12_01628600",0,0
"TN_12_01626700",0,0
"TN_12_01626900",0,0
"TN_12_01628900",0,0
"TN_12_01625400",2,1800
"TN_12_43008000",8.02071571350098,7218.64414215088
"TN_12_43009000",8.26237392425537,7436.13653182983
"TN_12_43011000",78.3715591430664,70534.4032287598
"TN_12_01625100",6.8130407333374,6131.73666000366
"TN_12_01627000",1,900
"TN_12_43022000",1,900
"TN_12_01625600",3,2700
"TN_12_01628400",0,0
"TN_12_01625000",11,9900
"TN_12_43012000",90.1670684814453,81150.3616333008
"TN_12_01629000",286,257400
"TN_12_43025000",5.94431209564209,5349.88088607788
"TN_12_43045000",29,26100
"TN_12_43043000",4,3600
"TN_12_01627100",0,0
"TN_12_43029000",0,0
"TN_12_43014000",0,0
"TN_12_43010000",3,2700
"TN_12_01625700",85.6896362304688,77120.6726074219
"TN_12_01629400",6,5400
"TN_12_43026000",0,0
"TN_12_01626000",0.877757847309113,789.982062578201
"TN_12_43044000",131.296142578125,118166.528320312
"TN_12_01629100",0,0
"TN_12_43028000",0,0
"TN_12_43030000",41,36900
"TN_12_43027000",16.1779308319092,14560.1377487183
"TN_12_01629200",28,25200
"TN_12_43013000",28,25200
"TN_12_01625900",4,3600
"TN_12_43031000",181,162900
"TN_12_01627400",2,1800
"TN_12_01629600",0,0
"TN_12_43015000",4,3600
"TN_12_01629500",53,47700
"TN_12_01627300",0,0
"TN_12_01627200",2,1800
"TN_12_01629800",15.7499561309814,14174.9605178833
"TN_12_43033000",6.83532094955444,6151.788854599
"TN_12_43016000",15,13500
"TN_12_01629300",3,2700
"TN_12_43034000",49.0360145568848,44132.4131011963
"TN_12_01626100",43,38700
"TN_12_01627500",0,0
"TN_12_43046000",81,72900
"TN_12_01630000",33,29700
"TN_12_43035000",5,4500
"TN_12_01629900",1.56816279888153,1411.34651899338
"TN_12_43036000",28.670202255249,25803.1820297241
"TN_12_43048000",264.782043457031,238303.839111328
"TN_12_01627800",1,900
"TN_12_01627700",25.2726898193359,22745.4208374023
"TN_12_43047000",78.1040344238281,70293.6309814453
"TN_12_43032000",2,1800
"TN_12_43040000",3,2700
"TN_12_43049000",20.7895412445068,18710.5871200562
"TN_12_43037000",216.985366821289,195286.83013916
"TN_12_01630600",17,15300
"TN_12_01630800",3,2700
"TN_12_43039000",52.7836227416992,47505.2604675293
"TN_12_01630400",37.8959693908691,34106.3724517822
"TN_12_01630100",1,900
"TN_12_43041000",158.252365112305,142427.128601074
"TN_12_43038000",266.487426757812,239838.684082031
"TN_12_01627900",5.94960451126099,5354.64406013489
"TN_12_43052000",5,4500
"TN_12_01630500",96.0711059570312,86463.9953613281
"TN_12_43051000",24.1324481964111,21719.20337677
"TN_12_43053000",71.033576965332,63930.2192687988
"TN_12_01630700",0,0
"TN_12_43050000",330.460388183594,297414.349365234
"TN_12_01630300",12,10800
"TN_12_01631000",79.8945007324219,71905.0506591797
"TN_12_01630600",0,0
"TN_12_01631100",69.8536529541016,62868.2876586914
"TN_12_01631300",49.7964477539062,44816.8029785156
"TN_12_01631400",210.60871887207,189547.846984863
"TN_12_01630900",39.3621559143066,35425.940322876
"TN_12_43057000",36.4980049133301,32848.2044219971
"TN_12_01631700",188.055816650391,169250.234985352
"TN_12_43055000",63,56700
"TN_12_43059000",47.1420516967773,42427.8465270996
"TN_12_43056000",123.086563110352,110777.906799316
"TN_12_43054000",187.739776611328,168965.798950195
"TN_12_01631500",326.559600830078,293903.64074707
"TN_12_43060000",511.681518554688,460513.366699219
