"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"OD_4_01836100",1662,47,0,42300,0
"OD_4_01954400",586,101,0,90900,0
"OD_4_01836400",460,0,0,0,0
"OD_4_01837000",704,54,0,48600,0
"OD_4_01836900",1986,43,0,38700,0
"OD_4_01836800",1103,34,0,30600,0
"OD_4_01837100",4836,327,19,294300,17100
"OD_4_01837600",1521,78,0,70200,0
"OD_4_01837200",291,3,0,2700,0
"OD_4_01837400",674,86,5,77400,4500
"OD_4_01837300",776,104,0,93600,0
"OD_4_01840800",3138,657,22,591300,19800
"OD_4_01840400",1833,97,0,87300,0
"OD_4_01772300",4156,111,2,99900,1800
"OD_4_01837500",147,38,0,34200,0
"OD_4_01837800",1329,89,0,80100,0
"OD_4_01942900",1508,119,93,107100,83700
"OD_4_01840200",1839,291,8,261900,7200
"OD_4_01839400",360,288,3,259200,2700
"OD_4_01684200",2444,4,0,3600,0
"OD_4_01839200",659,307,21,276300,18900
"OD_4_01772400",811,9,0,8100,0
"OD_4_01837700",860,174,0,156600,0
"OD_4_01839600",325,87,3,78300,2700
"OD_4_01839500",931,158,72,142200,64800
"OD_4_01843700",1033,395,53,355500,47700
"OD_4_01839100",1337,404,21,363600,18900
"OD_4_01838300",658,30,0,27000,0
"OD_4_01843600",3119,783,44,704700,39600
"OD_4_01843500",1665,294,0,264600,0
"OD_4_01775000",561,10,0,9000,0
"OD_4_01772600",1096,30,0,27000,0
"OD_4_01772500",268,2,0,1800,0
"OD_4_01842300",880,111,0,99900,0
"OD_4_01778000",572,32,0,28800,0
"OD_4_01843800",402,157,3,141300,2700
"OD_4_01842700",766,288,1,259200,900
"OD_4_01773800",874,62,0,55800,0
"OD_4_01772800",1834,257,0,231300,0
"OD_4_01841900",118,143,17,128700,15300
"OD_4_01843300",910,55,0,49500,0
"OD_4_01843400",1590,293,0,263700,0
"OD_4_01841800",261,223,0,200700,0
"OD_4_01772500",125,3,0,2700,0
"OD_4_01776000",971,0,35,0,31500
"OD_4_01774800",1675,181,1,162900,900
"OD_4_01743700",2628,35,0,31500,0
"OD_4_01843100",1340,42,0,37800,0
"OD_4_01778100",644,76,0,68400,0
"OD_4_01777900",395,27,0,24300,0
"OD_4_01776100",691,7,1,6300,900
"OD_4_01842000",1967,470,0,423000,0
"OD_4_01776300",562,16,0,14400,0
"OD_4_01773900",1247,89,0,80100,0
"OD_4_01843200",1509,90,2,81000,1800
"OD_4_01776200",571,10,0,9000,0
"OD_4_01843000",1376,30,0,27000,0
"OD_4_01838800",251,42,0,37800,0
"OD_4_01842600",1585,405,14,364500,12600
"OD_4_01841600",180,73,0,65700,0
"OD_4_01842200",728,53,0,47700,0
"OD_4_01777700",966,205,0,184500,0
"OD_4_01840700",1514,409,7,368100,6300
"OD_4_01842800",2633,74,1,66600,900
"OD_4_01775100",198,49,0,44100,0
"OD_4_01776400",1183,149,0,134100,0
"OD_4_01841500",538,255,0,229500,0
"OD_4_01844400",521,31,0,27900,0
"OD_4_01743100",1825,33,1,29700,900
"OD_4_01842400",74,75,0,67500,0
"OD_4_01743600",1258,78,0,70200,0
"OD_4_01841200",341,257,0,231300,0
"OD_4_01842500",2123,313,0,281700,0
"OD_4_01841000",1480,419,2,377100,1800
"OD_4_01775800",1178,13,38,11700,34200
"OD_4_01944200",1401,0,2,0,1800
"OD_4_01775200",604,37,0,33300,0
"OD_4_01844900",718,63,6,56700,5400
"OD_4_01772700",794,12,0,10800,0
"OD_4_01773700",913,50,0,45000,0
"OD_4_01841700",350,321,0,288900,0
"OD_4_01840500",880,76,0,68400,0
"OD_4_01842900",330,5,0,4500,0
"OD_4_01774600",1546,161,0,144900,0
"OD_4_01772900",2150,22,0,19800,0
"OD_4_01739800",1223,168,151,151200,135900
"OD_4_01739900",581,237,6,213300,5400
"OD_4_01842100",677,20,0,18000,0
"OD_4_01845200",2295,130,0,117000,0
"OD_4_01841300",109,51,0,45900,0
"OD_4_01775300",646,38,0,34200,0
"OD_4_01744200",1737,28,8,25200,7200
"OD_4_01844300",438,56,0,50400,0
"OD_4_01774000",2089,200,27,180000,24300
"OD_4_01846000",2110,572,19,514800,17100
"OD_4_01786800",3013,579,2,521100,1800
"OD_4_01841400",725,453,11,407700,9900
"OD_4_01773600",865,24,0,21600,0
"OD_4_01845500",340,157,1,141300,900
"OD_4_01843900",1959,386,28,347400,25200
"OD_4_01776500",1461,65,0,58500,0
"OD_4_01740400",5399,691,3,621900,2700
"OD_4_01846100",1233,86,0,77400,0
"OD_4_01774700",418,33,0,29700,0
"OD_4_01844500",175,10,1,9000,900
"OD_4_01777200",1078,163,1,146700,900
"OD_4_01773400",1061,35,1,31500,900
"OD_4_01840900",767,76,0,68400,0
"OD_4_01844600",873,0,0,0,0
"OD_4_01743800",1023,35,0,31500,0
"OD_4_01775400",391,40,0,36000,0
"OD_4_01774500",1185,4,0,3600,0
"OD_4_01844800",3053,464,0,417600,0
"OD_4_01845300",1159,139,7,125100,6300
"OD_4_01845100",647,5,0,4500,0
"OD_4_01776600",1028,4,0,3600,0
"OD_4_01775700",1037,17,0,15300,0
"OD_4_01841100",329,21,1,18900,900
"OD_4_01746700",1402,132,14,118800,12600
"OD_4_01849100",2055,478,4,430200,3600
"OD_4_01745400",1449,171,4,153900,3600
"OD_4_01740300",5164,2098,5,1888200,4500
"OD_4_01740500",1351,302,1,271800,900
"OD_4_01744400",1931,229,10,206100,9000
"OD_4_01773300",767,6,0,5400,0
