"UniqueID","saline_pixel_count","saline_area_m2"
"AP_9_02263700",43.805980682373,39425.3826141357
"AP_9_02246900",0,0
"AP_9_02259600",0,0
"AP_9_02263400",8,7200
"AP_9_02263500",0,0
"AP_9_02259500",0,0
"AP_9_02263800",0,0
"AP_9_02264300",0,0
"AP_9_02264100",0.194017842411995,174.616058170795
"AP_9_02259800",0,0
"AP_9_02264500",0,0
"AP_9_02264400",2,1800
"AP_9_02266700",65,58500
"AP_9_02259900",0,0
"AP_9_02264600",0,0
"AP_9_02261600",0,0
"AP_9_02260000",1,900
"AP_9_02266600",48,43200
"AP_9_02263900",0,0
"AP_9_02261700",3,2700
"AP_9_02264200",0,0
"AP_9_02266100",3,2700
"AP_9_02266400",294.927642822266,265434.878540039
"AP_9_02266300",3,2700
"AP_9_02266500",39.9711418151855,35974.027633667
"AP_9_02264000",0,0
"AP_9_02261800",4,3600
"AP_9_02260200",0,0
"AP_9_02260400",0,0
"AP_9_02260900",0,0
"AP_9_02260100",0,0
"AP_9_02261000",0,0
"AP_9_02265100",0,0
"AP_9_02267800",1,900
"AP_9_02267900",5,4500
"AP_9_02269900",14,12600
"AP_9_02265200",0,0
"AP_9_02260300",0,0
"AP_9_02268000",0,0
"AP_9_02262000",6,5400
"AP_9_02265000",0,0
"AP_9_02261900",2,1800
"AP_9_02264900",0,0
"AP_9_02265800",3,2700
"AP_9_02265300",0,0
"AP_9_02267200",355.960327148438,320364.294433594
"AP_9_02264800",0,0
"AP_9_02262100",0,0
"AP_9_02260800",0,0
"AP_9_02265900",0,0
"AP_9_02260700",0,0
"AP_9_02267100",267.034362792969,240330.926513672
"AP_9_02270400",336.727264404297,303054.537963867
"AP_9_02260500",0,0
"AP_9_02261100",0,0
"AP_9_02267000",367.030303955078,330327.27355957
"AP_9_02268100",0,0
"AP_9_02267700",38.1012001037598,34291.0800933838
"AP_9_02260600",0,0
"AP_9_02265400",0,0
"AP_9_02266000",0,0
"AP_9_02267400",149.167282104492,134250.553894043
"AP_9_02261500",2,1800
"AP_9_02270000",0,0
"AP_9_02267600",70,63000
