"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_9_01493400",7489,47,0,42300,0
"TN_9_01493300",12580,5,0,4500,0
"TN_9_01493200",8009,11,0,9900,0
"TN_9_01493700",13365,14,0,12600,0
"TN_9_01334900",6207,10,0,9000,0
"TN_9_01493800",12551,85,0,76500,0
"TN_9_01493900",3708,1,0,900,0
"TN_9_01335500",7198,15,0,13500,0
"TN_9_01494500",8580,1,1,900,900
"TN_9_01494000",13083,105,0,94500,0
"TN_9_01343300",1986,159,0,143100,0
"TN_9_01494600",6486,1,0,900,0
"TN_9_01336600",9060,9,1,8100,900
"TN_9_01494300",15965,289,0,260100,0
"TN_9_01335900",1436,53,0,47700,0
"TN_9_01335800",7293,42,0,37800,0
"TN_9_01345900",11044,533,1,479700,900
"TN_9_01336100",2800,149,0,134100,0
"TN_9_01336200",7688,508,0,457200,0
"TN_9_01494400",10064,21,0,18900,0
"TN_9_01336000",696,43,0,38700,0
"TN_9_01495300",11770,1,0,900,0
"TN_9_01494200",11814,100,1,90000,900
"TN_9_01336700",2397,5,0,4500,0
"TN_9_01494100",6118,64,0,57600,0
"TN_9_01495100",7784,1,3,900,2700
"TN_9_01337900",11084,3601,0,3240900,0
"TN_9_01337200",5012,901,0,810900,0
"TN_9_01337100",3561,57,0,51300,0
"TN_9_01495600",10758,72,0,64800,0
"TN_9_01495500",8362,35,0,31500,0
"TN_9_01337300",1274,48,1,43200,900
"TN_9_01495400",12164,27,0,24300,0
"TN_9_01495200",6241,14,0,12600,0
"TN_9_01346000",4644,363,0,326700,0
"TN_9_01337400",5391,727,0,654300,0
"TN_9_01495000",10317,6,0,5400,0
"TN_9_01495800",3728,24,0,21600,0
"TN_9_01337500",6132,1672,0,1504800,0
"TN_9_01495700",7114,182,1,163800,900
"TN_9_01338100",6918,73,0,65700,0
"TN_9_01496800",5416,35,41,31500,36900
"TN_9_01496500",2598,13,0,11700,0
"TN_9_01337700",1458,1029,0,926100,0
"TN_9_01496700",12123,145,0,130500,0
"TN_9_01496900",3236,68,2,61200,1800
"TN_9_01496100",3196,58,0,52200,0
"TN_9_01348100",6174,2943,0,2648700,0
"TN_9_01496300",9199,609,0,548100,0
"TN_9_01496200",12323,213,0,191700,0
"TN_9_01496600",12657,124,0,111600,0
"TN_9_01337600",2668,3833,0,3449700,0
"TN_9_01349700",1862,4923,0,4430700,0
"TN_9_01496400",5857,9,0,8100,0
"TN_9_01337800",896,739,0,665100,0
"TN_9_01497000",1606,49,0,44100,0
"TN_9_01497200",3819,32,0,28800,0
"TN_9_01497700",6930,22,10,19800,9000
"TN_9_01497100",908,110,44,99000,39600
"TN_9_01497900",12089,359,0,323100,0
"TN_9_01496000",14221,1210,0,1089000,0
"TN_9_01495900",4712,2448,0,2203200,0
"TN_9_01498000",10118,248,0,223200,0
"TN_9_42701000",9226,182,42,163800,37800
"TN_9_01497500",3262,17,0,15300,0
"TN_9_01497800",9245,410,0,369000,0
"TN_9_01338500",896,52,0,46800,0
"TN_9_01497300",1375,3,1,2700,900
"TN_9_01498600",5358,3515,0,3163500,0
"TN_9_01497400",2107,34,1,30600,900
"TN_9_01338600",219,1,0,900,0
"TN_9_01498400",2398,1187,0,1068300,0
"TN_9_01498100",9352,301,0,270900,0
"TN_9_01499500",13444,103,0,92700,0
"TN_9_01498500",3461,1088,0,979200,0
"TN_9_01498200",15951,140,2,126000,1800
"TN_9_01497600",1454,1,0,900,0
"TN_9_01499100",8455,242,0,217800,0
"TN_9_01499400",4148,748,0,673200,0
"TN_9_01498700",9789,1084,5,975600,4500
"TN_9_01350900",853,311,0,279900,0
"TN_9_01499300",11038,320,2,288000,1800
"TN_9_01351100",4201,722,0,649800,0
"TN_9_01499600",1291,36,0,32400,0
"TN_9_01499000",11241,334,0,300600,0
"TN_9_01498800",12503,130,0,117000,0
"TN_9_01351000",1495,81,0,72900,0
"TN_9_01499900",4960,401,0,360900,0
"TN_9_01499200",1279,26,0,23400,0
"TN_9_01360500",10746,339,2,305100,1800
"TN_9_01351800",5484,116,0,104400,0
"TN_9_01498900",13178,337,0,303300,0
"TN_9_01499700",1542,79,2,71100,1800
"TN_9_01499800",1834,48,0,43200,0
"TN_9_01500200",14058,63,0,56700,0
