"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"OD_3_01586500",1424,19,0,17100,0
"OD_3_01586700",5942,101,8,90900,7200
"OD_3_01586200",1353,0,9,0,8100
"OD_3_01586100",3680,289,9,260100,8100
"OD_3_01586600",2293,73,0,65700,0
"OD_3_01586800",5918,126,5,113400,4500
"OD_3_01587000",1376,35,0,31500,0
"OD_3_01587100",1054,121,0,108900,0
"OD_3_01708700",394,460,139,414000,125100
"OD_3_01708600",256,332,64,298800,57600
"OD_3_01709000",863,223,123,200700,110700
"OD_3_01585900",449,0,0,0,0
"OD_3_01708400",417,211,39,189900,35100
"OD_3_01589800",3349,1,2,900,1800
"OD_3_01709800",846,437,105,393300,94500
"OD_3_01587600",2170,72,1,64800,900
"OD_3_01710300",1494,0,22,0,19800
"OD_3_01710500",4339,328,58,295200,52200
"OD_3_01709200",1098,58,89,52200,80100
"OD_3_01709400",779,344,58,309600,52200
"OD_3_01709500",559,191,54,171900,48600
"OD_3_01709900",268,328,37,295200,33300
"OD_3_01588200",2047,2,0,1800,0
"OD_3_01586000",4628,1,1,900,900
"OD_3_01710100",362,221,35,198900,31500
"OD_3_01587200",513,21,0,18900,0
"OD_3_01709300",504,259,85,233100,76500
"OD_3_01589900",3572,11,9,9900,8100
"OD_3_01590200",11917,13,45,11700,40500
"OD_3_01585700",892,9,2,8100,1800
"OD_3_01590000",3598,144,4,129600,3600
"OD_3_01708200",1531,323,140,290700,126000
"OD_3_01585600",489,0,2,0,1800
"OD_3_01708500",478,132,8,118800,7200
"OD_3_01708900",526,234,1,210600,900
"OD_3_01589000",1757,34,6,30600,5400
"OD_3_01585500",597,0,1,0,900
"OD_3_01708800",1441,266,64,239400,57600
"OD_3_01588400",1666,1,0,900,0
"OD_3_01585800",988,0,0,0,0
"OD_3_01709700",750,110,33,99000,29700
"OD_3_01710400",786,4,2,3600,1800
"OD_3_01585400",714,0,0,0,0
"OD_3_01587300",523,18,0,16200,0
"OD_3_01710200",285,251,55,225900,49500
"OD_3_01710000",253,103,23,92700,20700
"OD_3_01587700",1289,41,43,36900,38700
"OD_3_01589400",1069,0,0,0,0
"OD_3_01588800",916,49,0,44100,0
"OD_3_01589100",686,1,0,900,0
"OD_3_01711000",474,254,5,228600,4500
"OD_3_01589200",449,0,2,0,1800
"OD_3_01711100",567,122,97,109800,87300
"OD_3_01590300",402,0,0,0,0
"OD_3_01711200",495,252,69,226800,62100
"OD_3_01587900",880,0,0,0,0
"OD_3_01585300",453,0,0,0,0
"OD_3_01588600",1259,2,3,1800,2700
"OD_3_01711700",674,237,57,213300,51300
"OD_3_01589300",2927,0,2,0,1800
"OD_3_01712800",1454,46,59,41400,53100
"OD_3_01588100",415,0,0,0,0
"OD_3_01712300",609,352,108,316800,97200
"OD_3_01711800",1056,325,87,292500,78300
"OD_3_01589500",2008,0,0,0,0
"OD_3_01588500",853,0,0,0,0
"OD_3_01588900",811,8,0,7200,0
"OD_3_01712900",687,98,140,88200,126000
"OD_3_01588000",543,0,0,0,0
"OD_3_01587800",627,0,0,0,0
"OD_3_01591000",3865,443,54,398700,48600
"OD_3_01712700",874,329,202,296100,181800
"OD_3_01593100",1272,1,0,900,0
"OD_3_01585200",922,0,0,0,0
"OD_3_01713000",1112,4,47,3600,42300
"OD_3_01590100",3710,2,0,1800,0
"OD_3_01589700",246,0,0,0,0
"OD_3_01590600",1012,0,1,0,900
"OD_3_01592500",1019,1,0,900,0
"OD_3_01593200",1187,0,0,0,0
"OD_3_01592400",940,0,0,0,0
"OD_3_01589600",1085,0,2,0,1800
"OD_3_01591400",1479,0,3,0,2700
"OD_3_01590500",2061,3,0,2700,0
"OD_3_01592000",3345,2,0,1800,0
"OD_3_01710600",2016,473,81,425700,72900
"OD_3_01590400",1032,0,0,0,0
"OD_3_01593800",2353,8,13,7200,11700
"OD_3_01710900",540,453,28,407700,25200
"OD_3_01590900",4251,572,0,514800,0
"OD_3_01593000",846,15,0,13500,0
"OD_3_01592600",820,30,4,27000,3600
"OD_3_01594100",640,4,0,3600,0
"OD_3_01591600",697,0,27,0,24300
"OD_3_01593300",1156,0,0,0,0
"OD_3_01590700",1276,0,2,0,1800
"OD_3_01711300",1070,110,11,99000,9900
"OD_3_01591500",3943,1,1,900,900
"OD_3_01593400",646,1,0,900,0
"OD_3_01711600",926,51,71,45900,63900
"OD_3_01593900",2155,113,7,101700,6300
"OD_3_01596900",2200,0,0,0,0
"OD_3_01591200",8060,0,29,0,26100
"OD_3_01591900",142,0,0,0,0
"OD_3_01712200",1042,153,47,137700,42300
"OD_3_01711900",836,212,33,190800,29700
"OD_3_01591300",1589,0,0,0,0
"OD_3_01593700",458,2,1,1800,900
"OD_3_01591700",2871,0,9,0,8100
"OD_3_01590800",5174,386,49,347400,44100
"OD_3_01592300",892,0,0,0,0
"OD_3_01594200",1015,1,0,900,0
"OD_3_01591800",84,0,0,0,0
"OD_3_01712400",946,37,40,33300,36000
"OD_3_01594400",719,149,45,134100,40500
"OD_3_01592700",914,0,13,0,11700
"OD_3_01592800",659,7,0,6300,0
"OD_3_01591100",1501,18,1,16200,900
"OD_3_01592900",652,1,0,900,0
"OD_3_01712600",1564,91,2,81900,1800
"OD_3_01713500",2111,0,38,0,34200
"OD_3_01592100",2193,0,0,0,0
"OD_3_01593600",2494,4,31,3600,27900
"OD_3_01592200",977,0,0,0,0
"OD_3_01594300",739,80,0,72000,0
"OD_3_01596100",1731,0,1,0,900
"OD_3_01593500",328,1,0,900,0
"OD_3_01596200",1864,0,0,0,0
"OD_3_01713600",4542,147,292,132300,262800
"OD_3_01595800",1069,6,0,5400,0
"OD_3_01710700",2016,662,24,595800,21600
"OD_3_01596600",3841,0,0,0,0
"OD_3_01710800",1215,298,66,268200,59400
"OD_3_01711400",1113,65,12,58500,10800
"OD_3_01595300",972,31,11,27900,9900
"OD_3_01711500",948,66,44,59400,39600
"OD_3_01712000",1026,177,25,159300,22500
"OD_3_01595700",854,0,0,0,0
"OD_3_01712100",1509,69,65,62100,58500
"OD_3_01595100",2170,650,5,585000,4500
"OD_3_01596800",2520,0,6,0,5400
"OD_3_01595400",433,25,2,22500,1800
"OD_3_01596700",1151,0,0,0,0
"OD_3_01595200",695,187,4,168300,3600
"OD_3_01595500",2508,5,7,4500,6300
"OD_3_01602000",6239,634,320,570600,288000
"OD_3_01596000",870,54,0,48600,0
"OD_3_01595600",1042,4,56,3600,50400
"OD_3_01596300",2356,0,1,0,900
"OD_3_01597800",1659,1,0,900,0
"OD_3_01595900",668,14,0,12600,0
"OD_3_01599000",1255,284,21,255600,18900
"OD_3_01604700",2532,635,105,571500,94500
"OD_3_01596500",923,0,0,0,0
"OD_3_01596400",1163,0,2,0,1800
"OD_3_01599200",2256,307,29,276300,26100
"OD_3_01597000",1762,0,0,0,0
"OD_3_01598900",1023,9,33,8100,29700
"OD_3_01598100",1491,6,0,5400,0
"OD_3_01598500",1921,1,7,900,6300
"OD_3_01598200",1175,4,5,3600,4500
"OD_3_01597200",3222,0,0,0,0
"OD_3_01597600",1392,0,2,0,1800
"OD_3_01597300",1300,0,0,0,0
"OD_3_01604600",3015,69,83,62100,74700
"OD_3_01598700",1039,39,0,35100,0
"OD_3_01714200",3642,22,79,19800,71100
"OD_3_01599100",1828,346,9,311400,8100
"OD_3_01714100",1067,1,7,900,6300
"OD_3_01597500",527,0,3,0,2700
"OD_3_01598600",2953,67,2,60300,1800
"OD_3_01604900",1254,0,131,0,117900
"OD_3_01713800",394,93,107,83700,96300
"OD_3_01597400",315,0,0,0,0
"OD_3_01597100",1126,0,0,0,0
"OD_3_01713700",1207,53,12,47700,10800
"OD_3_01598800",1107,13,0,11700,0
"OD_3_01605000",3568,0,271,0,243900
"OD_3_01606100",2221,1,69,900,62100
"OD_3_01598000",2282,0,0,0,0
"OD_3_01597700",2961,2,271,1800,243900
"OD_3_01606000",1055,0,50,0,45000
"OD_3_01605500",968,0,16,0,14400
"OD_3_01598400",1480,1,3,900,2700
"OD_3_01598300",1636,0,0,0,0
"OD_3_01604800",1856,10,249,9000,224100
"OD_3_01597900",1742,3,28,2700,25200
"OD_3_01599500",590,84,4,75600,3600
"OD_3_01605600",1375,0,85,0,76500
"OD_3_01605200",3663,0,85,0,76500
"OD_3_01714000",1736,126,64,113400,57600
"OD_3_01605900",532,0,5,0,4500
"OD_3_01714300",2041,14,133,12600,119700
"OD_3_01602200",2617,296,27,266400,24300
"OD_3_01715800",460,0,36,0,32400
"OD_3_01713900",436,270,14,243000,12600
"OD_3_01714900",911,17,24,15300,21600
"OD_3_01599600",796,205,1,184500,900
"OD_3_01605400",867,0,20,0,18000
"OD_3_01604500",3317,0,24,0,21600
"OD_3_01600100",1174,73,18,65700,16200
"OD_3_01715000",946,43,27,38700,24300
"OD_3_01715100",1048,63,169,56700,152100
"OD_3_01600400",1004,1,0,900,0
"OD_3_01612900",2118,19,0,17100,0
"OD_3_01600000",262,115,0,103500,0
"OD_3_01604400",5689,7,2,6300,1800
"OD_3_01715700",1380,0,0,0,0
