"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"OD_6_03049400",3967,172,87,154800,78300
"OD_6_03049500",655,11,0,9900,0
"OD_6_03049600",456,8,0,7200,0
"OD_6_02586000",381,11,2,9900,1800
"OD_6_03049900",1712,21,1,18900,900
"OD_6_03609000",3371,0,73,0,65700
"OD_6_03049700",818,30,0,27000,0
"OD_6_03049800",1903,70,0,63000,0
"OD_6_03050000",1047,149,9,134100,8100
"OD_6_03050200",2784,50,3,45000,2700
"OD_6_03050100",288,107,0,96300,0
"OD_6_03051200",12424,256,0,230400,0
"OD_6_03050300",3128,21,0,18900,0
"OD_6_03050400",983,71,37,63900,33300
"OD_6_03605900",2975,75,0,67500,0
"OD_6_03050600",6243,514,270,462600,243000
"OD_6_03075600",883,13,2,11700,1800
"OD_6_03050500",2081,141,9,126900,8100
"OD_6_03606000",1072,13,1,11700,900
"OD_6_03075700",622,0,7,0,6300
"OD_6_03050800",4922,106,107,95400,96300
"OD_6_03051100",1184,156,29,140400,26100
"OD_6_03051000",2182,196,346,176400,311400
"OD_6_03051400",4039,282,64,253800,57600
"OD_6_03050700",1081,103,40,92700,36000
"OD_6_03606600",440,5,3,4500,2700
"OD_6_03607800",489,0,0,0,0
"OD_6_03052100",6391,347,229,312300,206100
"OD_6_03051300",1034,50,23,45000,20700
"OD_6_03051600",2001,483,115,434700,103500
"OD_6_03609600",1649,18,29,16200,26100
"OD_6_03050900",1205,0,0,0,0
"OD_6_03051900",7667,203,26,182700,23400
"OD_6_03051700",496,322,274,289800,246600
"OD_6_03075800",1296,40,204,36000,183600
"OD_6_03051500",880,0,0,0,0
"OD_6_03052900",5562,92,20,82800,18000
"OD_6_03051800",1713,586,178,527400,160200
"OD_6_03050700",820,47,31,42300,27900
"OD_6_03052600",4395,178,4,160200,3600
"OD_6_03052000",1221,28,0,25200,0
"OD_6_03052800",2654,57,2,51300,1800
"OD_6_03052400",1254,0,0,0,0
"OD_6_03052300",3687,354,666,318600,599400
"OD_6_03052200",7292,418,270,376200,243000
"OD_6_03052700",1992,3,0,2700,0
"OD_6_03076100",1566,194,106,174600,95400
"OD_6_03053000",4671,198,69,178200,62100
"OD_6_03052500",1584,2,0,1800,0
"OD_6_03053200",7454,62,0,55800,0
"OD_6_03053100",1729,46,2,41400,1800
"OD_6_03053500",1376,22,17,19800,15300
"OD_6_03076000",5209,214,16,192600,14400
"OD_6_03053700",3513,299,71,269100,63900
"OD_6_03050700",607,0,0,0,0
"OD_6_03053600",1479,87,46,78300,41400
"OD_6_03076300",8596,194,0,174600,0
"OD_6_03075900",518,66,1,59400,900
"OD_6_03053400",2808,29,0,26100,0
"OD_6_03052200",713,40,0,36000,0
"OD_6_03053300",1499,97,29,87300,26100
"OD_6_03076400",4856,664,49,597600,44100
"OD_6_03054400",11766,237,216,213300,194400
"OD_6_03076200",1472,10,0,9000,0
"OD_6_03054500",2728,112,3,100800,2700
"OD_6_03053900",13731,568,26,511200,23400
"OD_6_03054200",3055,301,266,270900,239400
"OD_6_03077600",9051,13,1,11700,900
"OD_6_03054100",3244,210,230,189000,207000
"OD_6_03054300",191,143,12,128700,10800
"OD_6_03054000",2237,423,197,380700,177300
"OD_6_03076500",4670,116,10,104400,9000
"OD_6_03077400",1534,157,55,141300,49500
"OD_6_03054600",2365,29,1,26100,900
"OD_6_03053800",577,84,81,75600,72900
"OD_6_03616600",3637,3,56,2700,50400
"OD_6_03055600",2383,213,0,191700,0
"OD_6_03077500",1124,53,0,47700,0
"OD_6_03060700",3235,458,0,412200,0
"OD_6_03054700",1472,54,0,48600,0
"OD_6_03616700",693,10,49,9000,44100
"OD_6_03077100",6361,136,12,122400,10800
"OD_6_03077200",3589,77,4,69300,3600
"OD_6_03055100",1605,33,0,29700,0
"OD_6_03060800",1745,227,0,204300,0
"OD_6_03054900",5056,139,8,125100,7200
"OD_6_03077300",246,4,0,3600,0
"OD_6_03055000",1090,92,93,82800,83700
"OD_6_03076600",1007,17,3,15300,2700
"OD_6_03055400",720,97,0,87300,0
"OD_6_03060900",2905,1491,2,1341900,1800
"OD_6_03077000",565,8,2,7200,1800
"OD_6_03076700",753,50,0,45000,0
"OD_6_03055500",1340,381,0,342900,0
"OD_6_03054800",1194,14,0,12600,0
"OD_6_03055200",1715,9,0,8100,0
"OD_6_03055700",1413,40,270,36000,243000
"OD_6_03060400",6223,577,1,519300,900
"OD_6_03076900",1641,30,0,27000,0
"OD_6_03056400",1283,2,4,1800,3600
"OD_6_03078500",2532,28,0,25200,0
"OD_6_03078000",2701,71,247,63900,222300
"OD_6_03055300",1338,86,0,77400,0
"OD_6_03056900",1259,6,0,5400,0
"OD_6_03076800",851,6,0,5400,0
"OD_6_03056800",805,0,0,0,0
"OD_6_03060200",1685,56,0,50400,0
"OD_6_03056500",368,108,12,97200,10800
"OD_6_03057000",1918,174,0,156600,0
"OD_6_03056300",1031,0,0,0,0
"OD_6_03056200",1199,14,0,12600,0
"OD_6_03078400",2547,157,127,141300,114300
"OD_6_03079100",953,23,0,20700,0
"OD_6_03056700",565,245,3,220500,2700
"OD_6_03077900",3662,24,14,21600,12600
"OD_6_03060500",1329,822,9,739800,8100
"OD_6_03078600",163,1,5,900,4500
"OD_6_03077700",331,0,0,0,0
"OD_6_03056100",677,24,0,21600,0
"OD_6_03078100",740,0,0,0,0
"OD_6_03079200",3390,65,4,58500,3600
"OD_6_03055800",632,12,0,10800,0
"OD_6_03056600",1355,182,1,163800,900
"OD_6_03060300",679,12,0,10800,0
"OD_6_03078600",638,2,0,1800,0
"OD_6_03079000",533,3,0,2700,0
"OD_6_03078200",840,86,4,77400,3600
"OD_6_03077800",6475,17,348,15300,313200
"OD_6_03057100",3334,216,89,194400,80100
"OD_6_03079300",895,167,5,150300,4500
"OD_6_03060600",1610,741,0,666900,0
"OD_6_03062000",3558,547,0,492300,0
"OD_6_03056000",658,2,0,1800,0
