"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"OD_1_01159200",1159,0,0,0,0
"OD_1_01159400",1084,0,0,0,0
"OD_1_01159100",1040,1,0,900,0
"OD_1_01161700",1898,1,4,900,3600
"OD_1_01161600",1063,2,0,1800,0
"OD_1_01160800",781,0,1,0,900
"OD_1_01161800",1258,55,15,49500,13500
"OD_1_01159500",1100,2,38,1800,34200
"OD_1_01159300",542,0,0,0,0
"OD_1_01159600",117,0,0,0,0
"OD_1_01160600",122,0,0,0,0
"OD_1_01160900",1970,0,0,0,0
"OD_1_01161500",641,1,0,900,0
"OD_1_01160400",159,0,0,0,0
"OD_1_01160500",224,0,0,0,0
"OD_1_01161400",129,6,0,5400,0
"OD_1_01159700",813,3,10,2700,9000
"OD_1_01161300",1988,45,0,40500,0
"OD_1_01160300",594,0,0,0,0
"OD_1_01162000",2524,5,21,4500,18900
"OD_1_01161000",1125,0,0,0,0
"OD_1_01159800",1334,2,0,1800,0
"OD_1_01160200",587,2,0,1800,0
"OD_1_01162400",4098,0,66,0,59400
"OD_1_01162100",2170,3,14,2700,12600
"OD_1_01159900",711,0,0,0,0
"OD_1_01160100",703,0,8,0,7200
"OD_1_01161100",922,1,1,900,900
"OD_1_01160000",747,0,6,0,5400
"OD_1_01161200",1694,20,6,18000,5400
"OD_1_01162800",17184,32,72,28800,64800
"OD_1_01162200",757,0,0,0,0
"OD_1_01162900",14864,24,2,21600,1800
"OD_1_01163300",12185,3,2,2700,1800
"OD_1_01162500",2973,52,130,46800,117000
"OD_1_01162700",2475,0,0,0,0
"OD_1_01163000",1649,2,0,1800,0
"OD_1_01162300",715,0,0,0,0
"OD_1_01162600",2244,17,65,15300,58500
"OD_1_01164100",4227,0,5,0,4500
"OD_1_01163200",6436,0,0,0,0
"OD_1_01163700",7176,23,3,20700,2700
"OD_1_01163100",454,0,0,0,0
"OD_1_01164200",2657,0,18,0,16200
"OD_1_01163600",10022,1,1,900,900
"OD_1_01163500",14832,5,6,4500,5400
"OD_1_01163900",2013,1,2,900,1800
"OD_1_01163800",1300,3,1,2700,900
"OD_1_01164000",766,1,0,900,0
"OD_1_01164400",2933,1,3,900,2700
"OD_1_01164700",4614,0,2,0,1800
"OD_1_01165600",18875,7,19,6300,17100
"OD_1_01164500",6357,1,25,900,22500
"OD_1_01163400",2814,0,0,0,0
"OD_1_01164600",2533,1,164,900,147600
"OD_1_00976800",2608,26,1,23400,900
"OD_1_01165500",5141,0,21,0,18900
"OD_1_01164900",693,0,5,0,4500
"OD_1_00977100",2502,1,0,900,0
"OD_1_01165300",1720,0,2,0,1800
"OD_1_01166800",6398,222,165,199800,148500
"OD_1_01166900",178,0,62,0,55800
"OD_1_01165700",17246,7,17,6300,15300
"OD_1_01165000",497,16,103,14400,92700
"OD_1_01164800",679,0,5,0,4500
"OD_1_01165200",918,0,115,0,103500
"OD_1_01165100",159,0,100,0,90000
"OD_1_01166100",1634,1,3,900,2700
"OD_1_01166200",2233,0,0,0,0
"OD_1_01165400",442,0,0,0,0
"OD_1_00977300",2574,0,0,0,0
"OD_1_01166700",1143,5,2,4500,1800
"OD_1_00977400",3222,0,0,0,0
"OD_1_01166400",464,0,86,0,77400
"OD_1_01167400",461,0,4,0,3600
"OD_1_01166000",837,0,0,0,0
"OD_1_01166500",369,0,0,0,0
"OD_1_01167700",2260,24,5,21600,4500
"OD_1_01166300",735,6,5,5400,4500
"OD_1_01166600",256,0,183,0,164700
"OD_1_01167600",210,54,0,48600,0
"OD_1_01167500",345,5,11,4500,9900
"OD_1_00977500",2262,9,2,8100,1800
"OD_1_01168800",223,0,1,0,900
"OD_1_01167800",1103,43,149,38700,134100
"OD_1_40801000",20108,110,294,99000,264600
"OD_1_01168000",1716,14,27,12600,24300
"OD_1_01168200",22,35,0,31500,0
"OD_1_01168600",489,18,48,16200,43200
"OD_1_01165900",1430,40,2,36000,1800
"OD_1_01168300",184,2,0,1800,0
"OD_1_01168700",134,0,22,0,19800
"OD_1_01168900",99,0,7,0,6300
"OD_1_01169000",175,0,0,0,0
"OD_1_01168400",546,4,55,3600,49500
"OD_1_01168100",401,15,5,13500,4500
"OD_1_01169500",238,0,3,0,2700
"OD_1_01165800",678,3,2,2700,1800
"OD_1_01169400",176,0,2,0,1800
"OD_1_01169300",358,0,19,0,17100
"OD_1_01167900",248,3,109,2700,98100
"OD_1_01168500",488,2,16,1800,14400
"OD_1_01170600",413,36,24,32400,21600
"OD_1_01169600",946,0,2,0,1800
"OD_1_01170800",1330,13,2,11700,1800
"OD_1_01170700",1028,1,20,900,18000
"OD_1_01170900",2676,41,4,36900,3600
"OD_1_01170200",1201,0,4,0,3600
"OD_1_01170100",206,0,1,0,900
"OD_1_01170000",560,0,2,0,1800
"OD_1_01171000",981,57,2,51300,1800
"OD_1_01170300",758,0,3,0,2700
"OD_1_01175100",107,10,50,9000,45000
"OD_1_01171600",3098,0,5,0,4500
"OD_1_01171100",1785,403,117,362700,105300
"OD_1_01170400",715,0,4,0,3600
"OD_1_01171300",1201,3,3,2700,2700
"OD_1_01171900",289,0,2,0,1800
"OD_1_01175000",3511,47,717,42300,645300
"OD_1_01171400",655,17,3,15300,2700
"OD_1_01171500",461,26,25,23400,22500
"OD_1_01172100",1952,0,1,0,900
"OD_1_01170500",258,0,0,0,0
"OD_1_01171800",472,0,1,0,900
"OD_1_01175200",583,3,209,2700,188100
"OD_1_01185400",3719,0,1,0,900
"OD_1_01172500",317,0,0,0,0
"OD_1_01184600",1111,0,0,0,0
"OD_1_01171700",782,0,0,0,0
"OD_1_01174500",282,0,0,0,0
"OD_1_01173200",4608,0,0,0,0
"OD_1_01173100",294,0,1,0,900
"OD_1_01174400",1323,0,4,0,3600
"OD_1_01172600",1800,0,1,0,900
"OD_1_01174600",48,10,5,9000,4500
"OD_1_01173000",455,0,1,0,900
"OD_1_01172900",787,0,3,0,2700
"OD_1_01175900",351,0,64,0,57600
"OD_1_01176000",1937,89,366,80100,329400
"OD_1_01174700",100,1,3,900,2700
"OD_1_01184800",958,0,0,0,0
"OD_1_01174200",4917,0,18,0,16200
"OD_1_01174800",112,1,74,900,66600
"OD_1_01172800",1451,0,1,0,900
"OD_1_01174300",447,0,1,0,900
"OD_1_01185200",299,0,0,0,0
"OD_1_01257000",2126,1,8,900,7200
"OD_1_01174900",2398,1,36,900,32400
"OD_1_01185300",2528,0,2,0,1800
"OD_1_01173900",906,2,8,1800,7200
"OD_1_01256900",508,0,2,0,1800
"OD_1_01175800",716,0,22,0,19800
"OD_1_01185100",338,0,0,0,0
"OD_1_01176300",4209,43,67,38700,60300
"OD_1_01173300",471,0,0,0,0
"OD_1_01172700",546,0,0,0,0
"OD_1_01173400",847,0,2,0,1800
"OD_1_01175500",4318,7,179,6300,161100
"OD_1_01184900",455,0,0,0,0
"OD_1_01185600",399,0,0,0,0
"OD_1_01173500",503,0,0,0,0
