"UniqueID","saline_pixel_count","saline_area_m2"
"AP_6_01996500",0,0
"AP_6_01996400",16.2435970306396,14619.2373275757
"AP_6_01996300",7.75640201568604,6980.76181411743
"AP_6_01996900",51.4515037536621,46306.3533782959
"AP_6_01997000",126.805786132812,114125.207519531
"AP_6_01079700",0,0
"AP_6_01997100",0,0
"AP_6_01997900",2,1800
"AP_6_01997800",0,0
"AP_6_01997700",1,900
"AP_6_01997300",0,0
"AP_6_02000600",4,3600
"AP_6_01997500",1,900
"AP_6_01997200",0,0
"AP_6_01998100",0,0
"AP_6_01998000",5,4500
"AP_6_02001900",0,0
"AP_6_02000700",0,0
"AP_6_02002000",26,23400
"AP_6_01085400",2.14615488052368,1931.53939247131
"AP_6_01995500",38,34200
"AP_6_01998400",44,39600
"AP_6_01997600",1,900
"AP_6_02001600",0,0
"AP_6_01074700",4,3600
"AP_6_02001700",5,4500
"AP_6_02001800",15,13500
"AP_6_01995400",10,9000
"AP_6_01997400",0,0
"AP_6_01995600",4,3600
"AP_6_01998300",2,1800
"AP_6_02002200",56.3906364440918,50751.5727996826
"AP_6_02000900",21,18900
"AP_6_01980900",10.5353450775146,9481.81056976318
"AP_6_01085500",0,0
"AP_6_01994500",26,23400
"AP_6_01998200",0,0
"AP_6_02002300",1,900
"AP_6_01995700",3.89677309989929,3507.09578990936
"AP_6_02000800",0.973805546760559,876.424992084503
"AP_6_02002100",258.705505371094,232834.954833984
"AP_6_01995800",2.1743540763855,1956.91866874695
"AP_6_01998700",3,2700
"AP_6_01981000",68.1684265136719,61351.5838623047
"AP_6_02002400",9,8100
"AP_6_01994600",0,0
"AP_6_01995300",2,1800
"AP_6_02002900",46.9038619995117,42213.4757995605
"AP_6_01998500",4,3600
"AP_6_01998600",0,0
"AP_6_01983900",6.46465492248535,5818.18943023682
"AP_6_02001200",3,2700
"AP_6_02001000",33,29700
"AP_6_01982800",1,900
"AP_6_01994700",0,0
"AP_6_01994900",29,26100
"AP_6_01995900",0.0774394869804382,69.6955382823944
"AP_6_02001100",13.0261945724487,11723.5751152039
"AP_6_01996000",5.32415008544922,4791.7350769043
"AP_6_01998800",1,900
"AP_6_01983800",31,27900
"AP_6_01981500",2,1800
"AP_6_01983700",84.8695907592773,76382.6316833496
"AP_6_01981300",0,0
"AP_6_01995200",18,16200
"AP_6_01996100",36.353630065918,32718.2670593262
"AP_6_01995100",4.17365455627441,3756.28910064697
"AP_6_01981200",0,0
"AP_6_01981100",12.7206602096558,11448.5941886902
"AP_6_02002500",0,0
"AP_6_02002700",18,16200
"AP_6_01998900",2,1800
"AP_6_01983000",0,0
"AP_6_02003000",0,0
"AP_6_01994800",0,0
"AP_6_02002800",0,0
"AP_6_01983300",0,0
"AP_6_01981400",5,4500
"AP_6_02001300",15,13500
"AP_6_01983500",1,900
"AP_6_01999500",1,900
"AP_6_01999000",0,0
"AP_6_01981600",0,0
"AP_6_01981700",0,0
"AP_6_01983600",4.51843929290771,4066.59536361694
"AP_6_01088000",0,0
"AP_6_01995000",0,0
"AP_6_01982500",6.11091470718384,5499.82323646545
"AP_6_01982000",0,0
"AP_6_01981800",0,0
"AP_6_01984400",2,1800
"AP_6_01086200",1,900
"AP_6_01999100",0,0
"AP_6_01982600",0,0
"AP_6_02001400",11,9900
"AP_6_02002600",1,900
"AP_6_01982100",0,0
"AP_6_01984300",8.48241519927979,7634.17367935181
"AP_6_01982700",0,0
"AP_6_01981900",0,0
"AP_6_01984200",0.839789807796478,755.81082701683
"AP_6_01996200",0,0
"AP_6_01982300",2,1800
"AP_6_02003400",0,0
"AP_6_01999200",21,18900
"AP_6_01983200",6,5400
"AP_6_01984100",24,21600
"AP_6_01999300",0,0
"AP_6_01087700",0,0
"AP_6_01984500",18,16200
"AP_6_01999600",62,55800
"AP_6_01983400",0,0
"AP_6_02001500",1,900
"AP_6_01986000",46,41400
"AP_6_01984000",13,11700
"AP_6_01982400",0,0
"AP_6_01999400",0,0
"AP_6_01986100",0,0
"AP_6_01999700",12.1498899459839,10934.9009513855
"AP_6_01088100",0,0
"AP_6_02003300",0,0
"AP_6_01984600",1,900
"AP_6_41601000",621.677795410156,559510.015869141
"AP_6_01982200",74.4345474243164,66991.0926818848
"AP_6_01986200",2,1800
"AP_6_02003200",3,2700
"AP_6_02000000",31,27900
"AP_6_01984800",13,11700
"AP_6_02003500",0.285487860441208,256.939074397087
"AP_6_01984900",1,900
"AP_6_01985900",0,0
"AP_6_01985000",139.145782470703,125231.204223633
"AP_6_02003700",3,2700
"AP_6_02003600",6,5400
"AP_6_01999900",3.85011005401611,3465.0990486145
"AP_6_01999800",0,0
"AP_6_01984700",244.643707275391,220179.336547852
"AP_6_02004900",7,6300
"AP_6_01985400",132.145309448242,118930.778503418
"AP_6_02000100",0,0
"AP_6_01992400",156,140400
"AP_6_02000300",8,7200
"AP_6_01985100",9,8100
"AP_6_02005000",3,2700
"AP_6_01986700",0,0
"AP_6_01986600",0,0
"AP_6_01986300",0,0
"AP_6_01989000",0,0
"AP_6_01992500",12,10800
"AP_6_01985300",544.584533691406,490126.080322266
"AP_6_01986500",0,0
"AP_6_01985200",29.7352046966553,26761.6842269897
"AP_6_02003800",4,3600
"AP_6_01988900",0,0
"AP_6_02005200",0,0
"AP_6_02004800",0,0
"AP_6_01986400",1,900
"AP_6_01989100",0,0
"AP_6_02004100",34.7062377929688,31235.6140136719
"AP_6_02005100",3.09506773948669,2785.56096553802
"AP_6_02000200",0,0
"AP_6_01986800",78.9953994750977,71095.8595275879
"AP_6_01985500",677.62841796875,609865.576171875
"AP_6_01989900",0,0
"AP_6_02005300",0,0
"AP_6_02004200",19.7145118713379,17743.0606842041
"AP_6_01989200",1,900
"AP_6_01988800",0,0
"AP_6_01986900",50,45000
"AP_6_01987100",17,15300
"AP_6_01985600",55.9113578796387,50320.2220916748
"AP_6_01992900",7,6300
"AP_6_01992800",10,9000
"AP_6_01988700",18.9438591003418,17049.4731903076
"AP_6_02000400",0,0
"AP_6_01990400",0,0
"AP_6_02004400",10.2937612533569,9264.38512802124
"AP_6_01990000",1,900
"AP_6_01989400",1.11560952663422,1004.04857397079
"AP_6_01992600",0,0
"AP_6_02005400",5,4500
"AP_6_01987000",1,900
"AP_6_01985800",21.2693977355957,19142.4579620361
"AP_6_01992700",0,0
"AP_6_02003900",0,0
"AP_6_01993000",7.07794284820557,6370.14856338501
"AP_6_02005900",4.90493202209473,4414.43881988525
"AP_6_02004500",1,900
"AP_6_01985700",223.443252563477,201098.927307129
"AP_6_02090300",159.928115844727,143935.304260254
"AP_6_41602000",69,62100
"AP_6_01990600",2.45172810554504,2206.55529499054
"AP_6_02090400",410.623840332031,369561.456298828
"AP_6_01993800",0,0
"AP_6_02004000",1,900
"AP_6_02000500",5,4500
"AP_6_01990700",94.5031433105469,85052.8289794922
"AP_6_01990500",0,0
"AP_6_01989500",0,0
"AP_6_02004300",27,24300
"AP_6_01987400",1,900
"AP_6_02005500",1,900
"AP_6_02004700",8,7200
"AP_6_01988400",271.215301513672,244093.771362305
"AP_6_01990300",14.173454284668,12756.1088562012
"AP_6_01993700",0,0
"AP_6_01990200",1,900
"AP_6_01993400",26,23400
"AP_6_01988600",18,16200
"AP_6_01989600",0.323404997587204,291.064497828484
"AP_6_01993300",0,0
"AP_6_01993500",8,7200
"AP_6_01993100",9.02499580383301,8122.49622344971
"AP_6_01987200",4.72722625732422,4254.5036315918
"AP_6_02090500",708.638854980469,637774.969482422
"AP_6_01987300",0,0
"AP_6_01990900",4,3600
"AP_6_02006000",0,0
"AP_6_02005600",0,0
"AP_6_02006100",1,900
"AP_6_01987500",0,0
"AP_6_01993600",0,0
"AP_6_01991000",6,5400
"AP_6_02017100",0,0
"AP_6_01991500",18.9080200195312,17017.2180175781
"AP_6_02016800",68.0143280029297,61212.8952026367
"AP_6_01993200",46,41400
"AP_6_01988500",0,0
"AP_6_01994000",35,31500
"AP_6_01987800",2.8861973285675,2597.57759571075
"AP_6_01990800",0,0
"AP_6_02010200",89,80100
"AP_6_02012500",5,4500
"AP_6_01987600",0,0
"AP_6_02004600",0,0
"AP_6_01989700",7.22443008422852,6501.98707580566
"AP_6_01993900",0,0
"AP_6_02012600",0,0
"AP_6_01991100",0,0
"AP_6_01991400",0,0
"AP_6_01987700",0,0
"AP_6_02006500",0,0
"AP_6_02005800",4,3600
"AP_6_02006200",0,0
"AP_6_01991300",48,43200
"AP_6_02012700",1,900
"AP_6_02006400",0,0
"AP_6_01988300",8.95463085174561,8059.16776657104
"AP_6_01987900",4,3600
"AP_6_01991600",12.8437538146973,11559.3784332275
"AP_6_02016900",40.0572395324707,36051.5155792236
"AP_6_01991700",13.2389726638794,11915.0753974915
"AP_6_02007600",1,900
"AP_6_02013700",12.0000047683716,10800.0042915344
"AP_6_02013600",7.99999475479126,7199.99527931213
"AP_6_02017200",0,0
"AP_6_02006600",18,16200
"AP_6_01991200",11,9900
"AP_6_01991900",0,0
"AP_6_02017300",0,0
"AP_6_01994100",14,12600
"AP_6_02005700",47.1012992858887,42391.1693572998
"AP_6_02013800",0,0
"AP_6_02013500",4,3600
"AP_6_02010700",4,3600
"AP_6_02017000",0,0
"AP_6_02017400",2,1800
"AP_6_01991800",1,900
"AP_6_02006300",2,1800
"AP_6_02012800",7,6300
"AP_6_02007500",2,1800
"AP_6_01988200",41.7544212341309,37578.9791107178
"AP_6_01992000",0,0
"AP_6_01988000",0,0
"AP_6_02007400",0,0
"AP_6_02013900",2,1800
"AP_6_02017500",0,0
"AP_6_02015300",74.7848205566406,67306.3385009766
"AP_6_02017600",52,46800
