"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"OD_5_02803800",1361,105,346,94500,311400
"OD_5_02891200",3536,19,0,17100,0
"OD_5_02891100",1235,39,2,35100,1800
"OD_5_02891000",303,14,0,12600,0
"OD_5_02892600",2016,49,42,44100,37800
"OD_5_02892200",2255,50,0,45000,0
"OD_5_02892700",2670,96,0,86400,0
"OD_5_02893800",3701,64,0,57600,0
"OD_5_02892400",327,25,3,22500,2700
"OD_5_02892300",386,19,0,17100,0
"OD_5_02892800",1221,0,0,0,0
"OD_5_02893000",2141,136,0,122400,0
"OD_5_02894200",2314,10,0,9000,0
"OD_5_02894100",859,5,0,4500,0
"OD_5_02878600",867,294,1,264600,900
"OD_5_02893300",859,11,2,9900,1800
"OD_5_02893500",574,19,0,17100,0
"OD_5_02893200",756,70,2,63000,1800
"OD_5_02893400",1021,18,0,16200,0
"OD_5_02893700",3522,70,10,63000,9000
"OD_5_02878500",510,14,0,12600,0
"OD_5_02894000",780,72,0,64800,0
"OD_5_02893900",1845,76,0,68400,0
"OD_5_02897000",834,276,1,248400,900
"OD_5_02877900",5384,176,0,158400,0
"OD_5_02897100",698,12,0,10800,0
"OD_5_02893600",660,10,1,9000,900
"OD_5_02878400",274,0,0,0,0
"OD_5_02896600",1290,41,1,36900,900
"OD_5_02878100",2171,202,0,181800,0
"OD_5_02878000",143,272,0,244800,0
"OD_5_02878900",1298,87,0,78300,0
"OD_5_02896900",2261,126,3,113400,2700
"OD_5_02878200",1893,56,4,50400,3600
"OD_5_02897300",1923,82,21,73800,18900
"OD_5_02895000",902,46,0,41400,0
"OD_5_02896000",1081,23,2,20700,1800
"OD_5_02897200",859,30,0,27000,0
"OD_5_02897400",1880,50,0,45000,0
"OD_5_02878700",334,1,0,900,0
"OD_5_02896700",922,3,0,2700,0
"OD_5_02878300",218,30,0,27000,0
"OD_5_02896100",608,16,0,14400,0
"OD_5_02895800",696,0,0,0,0
"OD_5_02895700",1645,45,13,40500,11700
"OD_5_02895900",635,1,0,900,0
"OD_5_02896500",552,54,10,48600,9000
"OD_5_02880200",3320,195,0,175500,0
"OD_5_02896800",500,0,0,0,0
"OD_5_02897600",623,44,8,39600,7200
"OD_5_02878800",660,1,0,900,0
"OD_5_02895600",352,11,3,9900,2700
"OD_5_02896200",576,4,0,3600,0
"OD_5_02880400",5315,484,1,435600,900
"OD_5_02897500",7116,35,2,31500,1800
"OD_5_02897700",662,53,0,47700,0
"OD_5_02880100",1025,59,0,53100,0
"OD_5_02879100",755,0,0,0,0
"OD_5_02898100",1986,12,0,10800,0
"OD_5_41801000",8809,370,60,333000,54000
