"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"AP_6_01996500",11090,4,213,3600,191700
"AP_6_01996400",19254,15,503,13500,452700
"AP_6_01996300",5164,0,8,0,7200
"AP_6_01996900",10160,15,209,13500,188100
"AP_6_01997000",11770,14,179,12600,161100
"AP_6_01079700",18042,3,9,2700,8100
"AP_6_01997100",9379,11,0,9900,0
"AP_6_01997900",11656,28,160,25200,144000
"AP_6_01997800",5523,6,186,5400,167400
"AP_6_01997700",10406,2,193,1800,173700
"AP_6_01997300",8857,0,13,0,11700
"AP_6_02000600",29822,2,92,1800,82800
"AP_6_01997500",10965,54,106,48600,95400
"AP_6_01997200",10862,1,19,900,17100
"AP_6_01998100",13281,0,177,0,159300
"AP_6_01998000",12855,2,7,1800,6300
"AP_6_02001900",14361,48,31,43200,27900
"AP_6_02000700",25780,1,27,900,24300
"AP_6_02002000",33125,74,256,66600,230400
"AP_6_01085400",5251,0,0,0,0
"AP_6_01995500",6750,0,128,0,115200
"AP_6_01998400",17409,0,287,0,258300
"AP_6_01997600",28781,28,1,25200,900
"AP_6_02001600",6552,0,0,0,0
"AP_6_01074700",11995,14,24,12600,21600
"AP_6_02001700",24213,31,277,27900,249300
"AP_6_02001800",11802,0,61,0,54900
"AP_6_01995400",13599,0,70,0,63000
"AP_6_01997400",11812,38,265,34200,238500
"AP_6_01995600",12154,0,91,0,81900
"AP_6_01998300",14790,1,60,900,54000
"AP_6_02002200",17897,7,389,6300,350100
"AP_6_02000900",36317,8,535,7200,481500
"AP_6_01980900",20466,791,68,711900,61200
"AP_6_01085500",9424,0,0,0,0
"AP_6_01994500",26356,5,444,4500,399600
"AP_6_01998200",6776,0,81,0,72900
"AP_6_02002300",12513,3,96,2700,86400
"AP_6_01995700",9572,21,204,18900,183600
"AP_6_02000800",21663,2,302,1800,271800
"AP_6_02002100",13019,6,505,5400,454500
"AP_6_01995800",18565,14,31,12600,27900
"AP_6_01998700",26209,11,0,9900,0
"AP_6_01981000",9200,0,64,0,57600
"AP_6_02002400",24971,4,148,3600,133200
"AP_6_01994600",11227,0,0,0,0
"AP_6_01995300",13851,2,73,1800,65700
"AP_6_02002900",21680,9,446,8100,401400
"AP_6_01998500",21700,5,47,4500,42300
"AP_6_01998600",7816,1,44,900,39600
"AP_6_01983900",11224,199,148,179100,133200
"AP_6_02001200",15432,62,91,55800,81900
"AP_6_02001000",15249,7,158,6300,142200
"AP_6_01982800",22196,6,9,5400,8100
"AP_6_01994700",13544,0,0,0,0
"AP_6_01994900",27526,11,503,9900,452700
"AP_6_01995900",13196,15,5,13500,4500
"AP_6_02001100",20387,17,250,15300,225000
"AP_6_01996000",4244,25,10,22500,9000
"AP_6_01998800",15743,6,0,5400,0
"AP_6_01983800",8633,0,64,0,57600
"AP_6_01981500",9937,379,56,341100,50400
"AP_6_01983700",9982,0,181,0,162900
"AP_6_01981300",3243,32,0,28800,0
"AP_6_01995200",5616,17,18,15300,16200
"AP_6_01996100",28819,97,270,87300,243000
"AP_6_01995100",5032,23,0,20700,0
"AP_6_01981200",2986,26,0,23400,0
"AP_6_01981100",7168,142,0,127800,0
"AP_6_02002500",17749,4,7,3600,6300
"AP_6_02002700",18293,7,200,6300,180000
"AP_6_01998900",25555,2,17,1800,15300
"AP_6_01983000",7907,0,0,0,0
"AP_6_02003000",22943,73,68,65700,61200
"AP_6_01994800",3852,0,1,0,900
"AP_6_02002800",7495,15,38,13500,34200
"AP_6_01983300",17769,0,31,0,27900
"AP_6_01981400",8010,209,78,188100,70200
"AP_6_02001300",14414,126,15,113400,13500
"AP_6_01983500",5951,4,0,3600,0
"AP_6_01999500",23946,1,186,900,167400
"AP_6_01999000",17972,0,15,0,13500
"AP_6_01981600",4379,7,43,6300,38700
"AP_6_01981700",3815,0,0,0,0
"AP_6_01983600",4364,6,0,5400,0
"AP_6_01088000",12045,3,26,2700,23400
"AP_6_01995000",8138,2,10,1800,9000
"AP_6_01982500",11296,338,127,304200,114300
"AP_6_01982000",6842,2,98,1800,88200
"AP_6_01981800",8738,0,89,0,80100
"AP_6_01984400",1577,0,0,0,0
"AP_6_01086200",5669,0,43,0,38700
"AP_6_01999100",4590,0,0,0,0
"AP_6_01982600",5075,0,0,0,0
"AP_6_02001400",30529,98,78,88200,70200
"AP_6_02002600",18120,78,0,70200,0
"AP_6_01982100",2491,1,0,900,0
"AP_6_01984300",14635,18,66,16200,59400
"AP_6_01982700",2982,17,0,15300,0
"AP_6_01981900",4416,0,0,0,0
"AP_6_01984200",4960,46,596,41400,536400
"AP_6_01996200",4314,0,0,0,0
"AP_6_01982300",11458,2,174,1800,156600
"AP_6_02003400",13943,15,1,13500,900
"AP_6_01999200",57794,10,375,9000,337500
"AP_6_01983200",6026,0,0,0,0
"AP_6_01984100",3274,68,175,61200,157500
"AP_6_01999300",14746,0,2,0,1800
"AP_6_01087700",3758,1,88,900,79200
"AP_6_01984500",5361,11,2,9900,1800
"AP_6_01999600",13079,7,265,6300,238500
