"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"OD_1_01159200",1213,2,0,1800,0
"OD_1_01159400",1094,13,0,11700,0
"OD_1_01159100",1034,6,0,5400,0
"OD_1_01161700",1789,30,0,27000,0
"OD_1_01161600",1117,3,0,2700,0
"OD_1_01160800",793,3,0,2700,0
"OD_1_01161800",989,102,0,91800,0
"OD_1_01159500",904,82,4,73800,3600
"OD_1_01159300",469,12,0,10800,0
"OD_1_01159600",79,1,0,900,0
"OD_1_01160600",65,9,0,8100,0
"OD_1_01160900",1927,14,0,12600,0
"OD_1_01161500",675,0,0,0,0
"OD_1_01160400",144,0,0,0,0
"OD_1_01160500",194,2,0,1800,0
"OD_1_01161400",145,0,0,0,0
"OD_1_01159700",651,193,0,173700,0
"OD_1_01161300",2451,5,0,4500,0
"OD_1_01160300",594,0,0,0,0
"OD_1_01162000",1769,216,2,194400,1800
"OD_1_01161000",1069,1,0,900,0
"OD_1_01159800",1098,56,0,50400,0
"OD_1_01160200",574,6,0,5400,0
"OD_1_01162400",4079,3,0,2700,0
"OD_1_01162100",1535,162,1,145800,900
"OD_1_01159900",466,31,0,27900,0
"OD_1_01160100",651,19,0,17100,0
"OD_1_01161100",715,35,0,31500,0
"OD_1_01160000",580,17,3,15300,2700
"OD_1_01161200",1912,13,0,11700,0
"OD_1_01162800",14947,800,25,720000,22500
"OD_1_01162200",710,1,0,900,0
"OD_1_01162900",14304,56,0,50400,0
"OD_1_01163300",10731,253,0,227700,0
"OD_1_01162500",2838,361,0,324900,0
"OD_1_01162700",1705,93,0,83700,0
"OD_1_01163000",1518,32,0,28800,0
"OD_1_01162300",402,46,0,41400,0
"OD_1_01162600",1934,106,0,95400,0
"OD_1_01164100",2991,306,0,275400,0
"OD_1_01163200",5729,111,0,99900,0
"OD_1_01163700",5784,513,0,461700,0
"OD_1_01163100",412,0,0,0,0
"OD_1_01164200",2105,102,0,91800,0
"OD_1_01163600",8563,305,0,274500,0
"OD_1_01163500",13424,210,0,189000,0
"OD_1_01163900",1245,147,0,132300,0
"OD_1_01163800",923,88,0,79200,0
"OD_1_01164000",799,1,0,900,0
"OD_1_01164400",2485,57,0,51300,0
"OD_1_01164700",3005,232,0,208800,0
"OD_1_01165600",16273,469,0,422100,0
"OD_1_01164500",5074,217,1,195300,900
"OD_1_01163400",2295,61,0,54900,0
"OD_1_01164600",1714,213,21,191700,18900
"OD_1_00976800",2576,8,0,7200,0
"OD_1_01165500",3928,281,4,252900,3600
"OD_1_01164900",427,47,0,42300,0
"OD_1_00977100",2355,19,0,17100,0
"OD_1_01165300",1536,10,0,9000,0
"OD_1_01166800",7121,422,35,379800,31500
"OD_1_01166900",136,19,16,17100,14400
"OD_1_01165700",14724,534,0,480600,0
"OD_1_01165000",563,70,0,63000,0
"OD_1_01164800",448,17,0,15300,0
"OD_1_01165200",593,48,92,43200,82800
"OD_1_01165100",122,7,51,6300,45900
"OD_1_01166100",1394,86,0,77400,0
"OD_1_01166200",1851,61,0,54900,0
"OD_1_01165400",378,2,0,1800,0
"OD_1_00977300",2429,26,0,23400,0
"OD_1_01166700",841,120,1,108000,900
"OD_1_00977400",3006,25,0,22500,0
"OD_1_01166400",352,3,72,2700,64800
"OD_1_01167400",309,52,0,46800,0
"OD_1_01166000",806,0,0,0,0
"OD_1_01166500",357,0,0,0,0
"OD_1_01167700",1745,138,2,124200,1800
"OD_1_01166300",697,26,0,23400,0
"OD_1_01166600",204,26,134,23400,120600
"OD_1_01167600",556,1,0,900,0
"OD_1_01167500",371,16,0,14400,0
"OD_1_00977500",2162,17,0,15300,0
"OD_1_01168800",152,7,0,6300,0
"OD_1_01167800",967,74,71,66600,63900
"OD_1_40801000",13801,2839,30,2555100,27000
"OD_1_01168000",1387,133,13,119700,11700
"OD_1_01168200",99,3,0,2700,0
"OD_1_01168600",882,19,0,17100,0
"OD_1_01165900",1334,90,0,81000,0
"OD_1_01168300",189,18,0,16200,0
"OD_1_01168700",208,0,0,0,0
"OD_1_01168900",137,0,0,0,0
"OD_1_01169000",84,40,0,36000,0
"OD_1_01168400",679,25,0,22500,0
"OD_1_01168100",576,4,0,3600,0
"OD_1_01169500",221,6,0,5400,0
"OD_1_01165800",386,122,0,109800,0
"OD_1_01169400",190,0,0,0,0
"OD_1_01169300",454,1,0,900,0
"OD_1_01167900",204,86,30,77400,27000
"OD_1_01168500",560,42,0,37800,0
"OD_1_01170600",474,27,0,24300,0
"OD_1_01169600",821,45,0,40500,0
"OD_1_01170800",928,198,0,178200,0
"OD_1_01170700",1012,7,0,6300,0
"OD_1_01170900",2345,161,0,144900,0
"OD_1_01170200",609,320,0,288000,0
"OD_1_01170100",142,7,0,6300,0
"OD_1_01170000",471,12,0,10800,0
"OD_1_01171000",820,103,0,92700,0
"OD_1_01170300",410,145,0,130500,0
"OD_1_01175100",126,56,0,50400,0
"OD_1_01171600",2003,262,1,235800,900
"OD_1_01171100",2180,302,0,271800,0
"OD_1_01170400",487,32,0,28800,0
"OD_1_01171300",1077,52,0,46800,0
"OD_1_01171900",68,78,0,70200,0
"OD_1_01175000",4247,594,31,534600,27900
"OD_1_01171400",812,2,0,1800,0
"OD_1_01171500",416,38,0,34200,0
"OD_1_01172100",888,306,0,275400,0
"OD_1_01170500",209,2,0,1800,0
"OD_1_01171800",383,16,0,14400,0
"OD_1_01175200",266,100,62,90000,55800
"OD_1_01185400",2337,388,0,349200,0
"OD_1_01172500",95,124,0,111600,0
"OD_1_01184600",593,180,0,162000,0
"OD_1_01171700",622,16,0,14400,0
"OD_1_01174500",166,27,0,24300,0
"OD_1_01173200",2522,466,0,419400,0
"OD_1_01173100",276,2,0,1800,0
"OD_1_01174400",1044,45,0,40500,0
"OD_1_01172600",409,456,0,410400,0
"OD_1_01174600",166,0,0,0,0
"OD_1_01173000",321,9,0,8100,0
"OD_1_01172900",119,288,0,259200,0
"OD_1_01175900",262,90,0,81000,0
"OD_1_01176000",2514,232,15,208800,13500
"OD_1_01174700",140,0,0,0,0
"OD_1_01184800",116,394,0,354600,0
"OD_1_01174200",3566,350,3,315000,2700
"OD_1_01174800",394,2,0,1800,0
"OD_1_01172800",400,364,0,327600,0
"OD_1_01174300",322,29,0,26100,0
"OD_1_01185200",64,68,0,61200,0
"OD_1_01257000",1839,37,1,33300,900
"OD_1_01174900",2012,196,1,176400,900
"OD_1_01185300",588,674,0,606600,0
"OD_1_01173900",847,41,0,36900,0
"OD_1_01256900",409,15,1,13500,900
"OD_1_01175800",351,67,5,60300,4500
"OD_1_01185100",51,86,0,77400,0
"OD_1_01176300",3988,153,0,137700,0
"OD_1_01173300",169,63,0,56700,0
"OD_1_01172700",96,219,0,197100,0
"OD_1_01173400",193,274,0,246600,0
"OD_1_01175500",3320,279,87,251100,78300
"OD_1_01184900",24,244,0,219600,0
"OD_1_01185600",282,8,0,7200,0
"OD_1_01173500",91,194,0,174600,0
"OD_1_01188400",763,1421,0,1278900,0
"OD_1_01185700",280,13,0,11700,0
"OD_1_01185000",27,131,0,117900,0
"OD_1_01175700",1017,96,3,86400,2700
"OD_1_01179300",2885,2365,4,2128500,3600
"OD_1_01186100",373,279,0,251100,0
"OD_1_01173800",497,171,0,153900,0
"OD_1_01185800",264,25,0,22500,0
"OD_1_01179700",17,143,0,128700,0
"OD_1_01175600",320,29,0,26100,0
"OD_1_01187800",1354,3007,0,2706300,0
"OD_1_01186700",2094,623,0,560700,0
"OD_1_01179800",318,516,0,464400,0
"OD_1_01188200",633,452,0,406800,0
"OD_1_01174000",151,0,0,0,0
"OD_1_01173600",13,111,0,99900,0
"OD_1_01186600",606,691,0,621900,0
"OD_1_01179600",68,161,0,144900,0
"OD_1_01174100",2181,47,0,42300,0
"OD_1_01176200",950,113,0,101700,0
"OD_1_01173700",468,179,0,161100,0
"OD_1_01186000",438,199,0,179100,0
"OD_1_01257700",1659,13,0,11700,0
"OD_1_01186300",137,51,0,45900,0
"OD_1_01187600",287,958,2,862200,1800
"OD_1_01176100",2645,109,0,98100,0
"OD_1_01176400",527,154,0,138600,0
"OD_1_01179500",76,124,0,111600,0
"OD_1_01178900",2470,256,0,230400,0
"OD_1_01176500",302,110,0,99000,0
"OD_1_01187500",57,63,0,56700,0
"OD_1_01187200",385,611,2,549900,1800
"OD_1_01259200",1305,95,0,85500,0
"OD_1_01176700",1662,207,0,186300,0
"OD_1_01179400",53,377,0,339300,0
"OD_1_01179200",674,77,0,69300,0
