"UniqueID","saline_pixel_count","saline_area_m2"
"AP_8_02155600",7445.44580078125,6700901.22070312
"AP_8_02155800",12967.7685546875,11670991.6992188
"AP_8_02155700",1273.79284667969,1146413.56201172
"AP_8_02155100",4980.87451171875,4482787.06054688
"AP_8_02111100",18979.685546875,17081716.9921875
"AP_8_02155000",1414.66467285156,1273198.20556641
"AP_8_02166900",10114.6591796875,9103193.26171875
"AP_8_02166600",3146.42358398438,2831781.22558594
"AP_8_02154600",2452.37280273438,2207135.52246094
"AP_8_02114000",1383.65893554688,1245293.04199219
"AP_8_02156200",7185.91015625,6467319.140625
"AP_8_02155900",1084.92797851562,976435.180664062
"AP_8_02166800",166,149400
"AP_8_02156000",1660.22351074219,1494201.15966797
"AP_8_02154900",761.453002929688,685307.702636719
"AP_8_02167100",3426.93359375,3084240.234375
"AP_8_02154700",4536.8701171875,4083183.10546875
"AP_8_02167200",737.583251953125,663824.926757812
"AP_8_02154800",1426.95544433594,1284259.89990234
"AP_8_02156100",975.674621582031,878107.159423828
"AP_8_02167300",785,706500
"AP_8_02166700",13,11700
"AP_8_02156300",850.853454589844,765768.109130859
"AP_8_02167800",9019.59375,8117634.375
"AP_8_02167700",81.2206115722656,73098.5504150391
"AP_8_02152700",769.730895996094,692757.806396484
"AP_8_02152800",5963.97216796875,5367574.95117188
"AP_8_02156800",7874.38916015625,7086950.24414062
"AP_8_02156700",3276.32983398438,2948696.85058594
"AP_8_02152600",6684.91650390625,6016424.85351562
"AP_8_02157000",3014.79711914062,2713317.40722656
"AP_8_02156900",4953.12255859375,4457810.30273438
"AP_8_02167600",451.921844482422,406729.66003418
"AP_8_02152900",3830.38989257812,3447350.90332031
"AP_8_02156600",1141.99536132812,1027795.82519531
"AP_8_02168000",3206.98876953125,2886289.89257812
"AP_8_02171400",6305.30615234375,5674775.53710938
"AP_8_02168200",397.539123535156,357785.211181641
"AP_8_02167400",91.1385726928711,82024.715423584
"AP_8_02153800",2505.56665039062,2255009.98535156
"AP_8_02153900",121.45043182373,109305.388641357
"AP_8_02167500",3967.63525390625,3570871.72851562
"AP_8_02170400",6852.70458984375,6167434.13085938
"AP_8_02157200",3897.94799804688,3508153.19824219
"AP_8_02168100",112.578224182129,101320.401763916
"AP_8_02171200",1982.95947265625,1784663.52539062
"AP_8_02156400",56,50400
"AP_8_02171500",2633.7373046875,2370363.57421875
"AP_8_02172000",16.9487800598145,15253.902053833
"AP_8_02153700",2952.88623046875,2657597.60742188
"AP_8_02170600",1515.95715332031,1364361.43798828
"AP_8_02170800",183.893814086914,165504.432678223
"AP_8_02170500",1623.03967285156,1460735.70556641
"AP_8_02157400",2166.720703125,1950048.6328125
"AP_8_02156500",518.96533203125,467068.798828125
"AP_8_02169200",5091.14892578125,4582034.03320312
"AP_8_02171800",3707.8564453125,3337070.80078125
"AP_8_02157100",2099.33349609375,1889400.14648438
"AP_8_02172100",9.97033596038818,8973.30236434937
"AP_8_02171700",13636.892578125,12273203.3203125
"AP_8_02172200",89.0512237548828,80146.1013793945
"AP_8_02154000",72.9629135131836,65666.6221618652
"AP_8_02169300",1791.05590820312,1611950.31738281
"AP_8_02165200",7351.97509765625,6616777.58789062
"AP_8_02168300",306.090393066406,275481.353759766
"AP_8_02172500",731.708312988281,658537.481689453
"AP_8_02171100",39.7619285583496,35785.7357025146
"AP_8_02168500",468.534790039062,421681.311035156
"AP_8_02168400",62.1982841491699,55978.4557342529
"AP_8_02168700",1052.50048828125,947250.439453125
"AP_8_02157300",306.739929199219,276065.936279297
"AP_8_02154100",698.273071289062,628445.764160156
"AP_8_02169100",384.831390380859,346348.251342773
"AP_8_02171900",4,3600
"AP_8_02154200",882.307800292969,794077.020263672
"AP_8_02153600",93.12451171875,83812.060546875
"AP_8_02158100",260.0751953125,234067.67578125
"AP_8_02154400",3102.33544921875,2792101.90429688
"AP_8_02170900",393.177947998047,353860.153198242
"AP_8_02157500",1645.41943359375,1480877.49023438
"AP_8_02154300",97.9473876953125,88152.6489257812
"AP_8_02168600",37,33300
"AP_8_02153500",3716.04956054688,3344444.60449219
"AP_8_02169400",264.572814941406,238115.533447266
"AP_8_02153400",2407.91137695312,2167120.23925781
"AP_8_02153300",512.080322265625,460872.290039062
"AP_8_02169600",83.862548828125,75476.2939453125
"AP_8_02157600",2503.98217773438,2253583.95996094
"AP_8_02168800",6476.96826171875,5829271.43554688
"AP_8_02165100",1833.18237304688,1649864.13574219
"AP_8_02158000",401.189697265625,361070.727539062
"AP_8_02172400",333.646362304688,300281.726074219
"AP_8_02171000",126.736549377441,114062.894439697
"AP_8_02158700",741.662841796875,667496.557617188
"AP_8_02169500",147.382858276367,132644.57244873
"AP_8_02172300",45.5132598876953,40961.9338989258
"AP_8_02157800",6297.83935546875,5668055.41992188
"AP_8_02164900",297.443054199219,267698.748779297
"AP_8_02169000",117.210655212402,105489.589691162
"AP_8_02169700",470.860137939453,423774.124145508
"AP_8_02164800",630.584350585938,567525.915527344
"AP_8_02168900",52,46800
"AP_8_02173100",24,21600
"AP_8_02170200",202.255798339844,182030.218505859
"AP_8_02165300",7305.7197265625,6575147.75390625
"AP_8_02165000",1891.71948242188,1702547.53417969
"AP_8_02157900",1204.4716796875,1084024.51171875
"AP_8_02164700",1298.67663574219,1168808.97216797
"AP_8_02170300",129,116100
"AP_8_02177700",4272.20703125,3844986.328125
"AP_8_02158900",749.446594238281,674501.934814453
"AP_8_02157700",95.3798980712891,85841.9082641602
"AP_8_02173500",8,7200
"AP_8_02201300",434.123992919922,390711.59362793
"AP_8_02161000",2607.8623046875,2347076.07421875
"AP_8_02173000",59.8403816223145,53856.343460083
"AP_8_02177800",2499.26733398438,2249340.60058594
"AP_8_02176000",1227.08227539062,1104374.04785156
"AP_8_02165900",466.015838623047,419414.254760742
"AP_8_02159800",346.428741455078,311785.86730957
"AP_8_02176100",194.47607421875,175028.466796875
"AP_8_02158800",1489.68139648438,1340713.25683594
"AP_8_02175700",320.160522460938,288144.470214844
"AP_8_02160100",2118.07421875,1906266.796875
"AP_8_02175800",479.581176757812,431623.059082031
"AP_8_02170100",43.7442016601562,39369.7814941406
"AP_8_02159900",550.155578613281,495140.020751953
"AP_8_02173400",35.8781547546387,32290.3392791748
"AP_8_02169800",50,45000
"AP_8_02159600",69,62100
"AP_8_02173200",408.413391113281,367572.052001953
"AP_8_02177900",3127.73217773438,2814958.95996094
"AP_8_02175900",3037.8291015625,2734046.19140625
"AP_8_02161700",362.196105957031,325976.495361328
"AP_8_02165400",2721.03564453125,2448932.08007812
"AP_8_02161800",1337.98193359375,1204183.74023438
"AP_8_02169900",29,26100
"AP_8_02177600",4473.125,4025812.5
"AP_8_02161100",476.154754638672,428539.279174805
"AP_8_02166100",902.534240722656,812280.816650391
"AP_8_02166000",99.8083190917969,89827.4871826172
"AP_8_02174200",33,29700
"AP_8_02147100",2595.00756835938,2335506.81152344
"AP_8_02162000",967.1787109375,870460.83984375
"AP_8_02165500",2191.84643554688,1972661.79199219
"AP_8_02170000",81.097900390625,72988.1103515625
"AP_8_02160800",2040.39184570312,1836352.66113281
"AP_8_02165800",30.041202545166,27037.0822906494
"AP_8_02173300",13.4843902587891,12135.9512329102
"AP_8_02161300",2540.86157226562,2286775.41503906
"AP_8_02159700",18.5439414978027,16689.5473480225
"AP_8_02178000",1072.91381835938,965622.436523438
"AP_8_02178100",1120.15600585938,1008140.40527344
"AP_8_02176300",622.577514648438,560319.763183594
"AP_8_02159400",0,0
"AP_8_02161200",308.741333007812,277867.199707031
"AP_8_02161900",2081.72534179688,1873552.80761719
"AP_8_02165700",53.0804138183594,47772.3724365234
"AP_8_02172900",62,55800
"AP_8_02176200",1351.44848632812,1216303.63769531
"AP_8_02172600",61.1218452453613,55009.6607208252
"AP_8_02174300",71.0889434814453,63980.0491333008
"AP_8_02159500",0,0
"AP_8_02178800",1565.70471191406,1409134.24072266
"AP_8_02160900",825.771423339844,743194.281005859
"AP_8_02165600",109.421371459961,98479.2343139648
"AP_8_02201500",14217.08984375,12795380.859375
"AP_8_02166200",497.076141357422,447368.52722168
"AP_8_02160700",1057.80078125,952020.703125
"AP_8_02162300",428.923309326172,386030.978393555
"AP_8_02160000",941.123413085938,847011.071777344
"AP_8_02201400",1882.62243652344,1694360.19287109
"AP_8_02162100",1649.43518066406,1484491.66259766
"AP_8_02173600",41,36900
"AP_8_02178700",331.713623046875,298542.260742188
"AP_8_02178600",2450.74853515625,2205673.68164062
"AP_8_02181300",2672.69995117188,2405429.95605469
"AP_8_02161400",1875.63696289062,1688073.26660156
"AP_8_02162200",5378.23291015625,4840409.61914062
"AP_8_02178200",76.9165115356445,69224.8603820801
"AP_8_02166400",107.874282836914,97086.8545532227
"AP_8_02174400",38.8131561279297,34931.8405151367
"AP_8_02172700",2.48961973190308,2240.65775871277
"AP_8_02160600",1412.642578125,1271378.3203125
"AP_8_02178500",1893.10168457031,1703791.51611328
"AP_8_02161500",2639.24560546875,2375321.04492188
"AP_8_02179900",5057.99072265625,4552191.65039062
"AP_8_02166300",609.10205078125,548191.845703125
"AP_8_41802000",2968.61474609375,2671753.27148438
"AP_8_02176600",241.01872253418,216916.850280762
"AP_8_02176700",2591.41479492188,2332273.31542969
"AP_8_02180500",116.026794433594,104424.114990234
