"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"AP_3_01348600",3268,555,0,499500,0
"AP_3_01513700",11066,493,0,443700,0
"AP_3_01513600",577,10,0,9000,0
"AP_3_01513500",5719,733,7,659700,6300
"AP_3_01510500",1666,270,14,243000,12600
"AP_3_01510600",255,121,52,108900,46800
"AP_3_01510800",686,267,85,240300,76500
"AP_3_01513400",4989,1525,193,1372500,173700
"AP_3_01510700",219,205,2,184500,1800
"AP_3_01511000",239,170,0,153000,0
"AP_3_01510900",229,199,29,179100,26100
"AP_3_01515300",1516,379,72,341100,64800
"AP_3_01511600",124,432,11,388800,9900
"AP_3_01511500",181,98,0,88200,0
"AP_3_01513000",806,96,1,86400,900
"AP_3_01511800",85,565,14,508500,12600
"AP_3_01515400",756,86,0,77400,0
"AP_3_01513300",309,107,0,96300,0
"AP_3_01540800",83,188,0,169200,0
"AP_3_01540700",338,277,0,249300,0
"AP_3_01517300",8242,2324,574,2091600,516600
"AP_3_01513100",280,25,0,22500,0
"AP_3_01511300",1118,600,1,540000,900
"AP_3_01511700",75,263,0,236700,0
"AP_3_01515600",576,143,1,128700,900
"AP_3_01512000",117,151,0,135900,0
"AP_3_01513200",405,97,0,87300,0
"AP_3_01515500",812,192,4,172800,3600
"AP_3_01540600",160,67,0,60300,0
"AP_3_01515700",532,138,5,124200,4500
"AP_3_01390900",3473,2914,50,2622600,45000
"AP_3_01518400",191,72,0,64800,0
"AP_3_01518200",161,109,0,98100,0
"AP_3_01518500",34,33,0,29700,0
"AP_3_01518700",422,295,1,265500,900
"AP_3_01518300",30,163,3,146700,2700
"AP_3_01517900",165,167,37,150300,33300
"AP_3_01518600",42,189,1,170100,900
"AP_3_01519600",200,127,0,114300,0
"AP_3_01518000",74,111,44,99900,39600
"AP_3_01517800",373,88,0,79200,0
"AP_3_01517500",164,311,27,279900,24300
"AP_3_01519500",400,9,0,8100,0
"AP_3_01518100",157,46,0,41400,0
"AP_3_01519700",302,332,30,298800,27000
"AP_3_01518800",232,62,0,55800,0
"AP_3_01518900",187,143,0,128700,0
"AP_3_01517700",375,13,1,11700,900
"AP_3_01516700",170,292,0,262800,0
"AP_3_01517200",392,133,0,119700,0
"AP_3_01517600",521,166,17,149400,15300
"AP_3_01521600",365,59,0,53100,0
"AP_3_01517400",1646,94,16,84600,14400
"AP_3_01521500",83,74,0,66600,0
"AP_3_01519000",15,58,0,52200,0
"AP_3_01519200",62,16,0,14400,0
"AP_3_01519100",80,23,0,20700,0
"AP_3_01519300",38,41,0,36900,0
"AP_3_01521200",324,116,0,104400,0
"AP_3_01391100",2476,710,53,639000,47700
"AP_3_01519400",158,0,0,0,0
"AP_3_01521700",60,20,1,18000,900
"AP_3_01521800",124,22,19,19800,17100
"AP_3_01521300",177,19,0,17100,0
"AP_3_01521400",101,37,0,33300,0
"AP_3_01517100",170,69,8,62100,7200
"AP_3_01522000",207,42,1,37800,900
"AP_3_01521900",759,14,5,12600,4500
"AP_3_01517000",395,173,0,155700,0
"AP_3_01388500",4181,616,3,554400,2700
"AP_3_01388600",6133,391,24,351900,21600
