"","UniqueID","NEAR_DIST"
"4284","OD_3_01602000",30465.43118
"4285","OD_3_01596000",20590.36787
"4286","OD_3_01595600",18902.08495
"4287","OD_3_01596300",21277.64761
"4288","OD_3_01597800",20319.68504
"4289","OD_3_01595900",20003.20406
"4290","OD_3_01599000",16615.59246
"4291","OD_3_01604700",27992.01307
"4292","OD_3_01596500",22225.30219
"4293","OD_3_01596400",21673.75961
"4294","OD_3_01599200",14506.56083
"4295","OD_3_01597000",25509.69358
"4296","OD_3_01598900",16878.15251
"4297","OD_3_01598100",19506.42747
"4298","OD_3_01598500",18491.30617
"4299","OD_3_01598200",18994.16659
"4300","OD_3_01597200",24201.50695
"4301","OD_3_01597600",20898.0725
"4302","OD_3_01597300",23771.76762
"4303","OD_3_01604600",28882.25378
"4304","OD_3_01598700",16955.06975
"4305","OD_3_01714200",12281.34851
"4306","OD_3_01599100",15466.32391
"4307","OD_3_01714100",13234.32454
"4308","OD_3_01597500",21137.16568
"4309","OD_3_01598600",16722.40845
"4310","OD_3_01604900",26880.86895
"4311","OD_3_01713800",8955.936025
"4312","OD_3_01597400",21691.98544
"4313","OD_3_01597100",25641.82384
"4314","OD_3_01713700",8367.683663
"4315","OD_3_01598800",16135.50785
"4316","OD_3_01605000",25800.54854
"4317","OD_3_01606100",21442.95638
"4318","OD_3_01598000",18645.13653
"4319","OD_3_01597700",20110.98595
"4320","OD_3_01606000",21623.90464
"4321","OD_3_01605500",22946.45742
"4322","OD_3_01598400",17232.33703
"4323","OD_3_01598300",17817.7091
"4324","OD_3_01604800",27183.27317
"4325","OD_3_01597900",19006.58414
"4326","OD_3_01599500",14175.43592
"4327","OD_3_01605600",22169.99538
"4328","OD_3_01605200",24364.90293
"4329","OD_3_01714000",8481.283169
"4330","OD_3_01605900",21739.51086
"4331","OD_3_01714300",12576.38263
"4332","OD_3_01602200",32082.63849
"4333","OD_3_01715800",2112.122424
"4334","OD_3_01713900",7812.391253
"4335","OD_3_01714900",11423.7042
"4336","OD_3_01599600",14243.62211
"4337","OD_3_01605400",23103.96246
"4338","OD_3_01604500",28312.27769
"4339","OD_3_01600100",15135.661
"4340","OD_3_01715000",10788.6681
"4341","OD_3_01715100",9972.274605
"4342","OD_3_01600400",16608.27672
"4343","OD_3_01612900",19758.9539
"4344","OD_3_01600000",14224.4337
"4345","OD_3_01604400",27945.57418
"4346","OD_3_01715700",2630.142204
"4347","OD_3_01715400",8558.16305
"4348","OD_3_01605300",22760.84814
"4349","OD_3_01606200",18993.9867
"4350","OD_3_01605700",21978.94928
"4351","OD_3_01600500",17785.39764
"4352","OD_3_01600600",16697.94809
"4353","OD_3_01605800",21102.69119
"4354","OD_3_01599700",13312.79365
"4355","OD_3_01607000",25819.28552
"4356","OD_3_01600300",15540.97251
"4357","OD_3_01602300",32758.87159
"4358","OD_3_01614100",18200.16528
"4359","OD_3_01605100",23885.53538
"4360","OD_3_01600200",14446.05399
"4361","OD_3_01715300",8409.194398
"4362","OD_3_01602900",35814.16324
"4363","OD_3_01715900",2076.89089
"4364","OD_3_01606300",19930.62095
"4365","OD_3_01599900",13617.7674
"4366","OD_3_01599800",12888.90594
"4367","OD_3_01714800",10478.41151
"4368","OD_3_01602400",33571.53709
"4369","OD_3_01606700",22248.2575
"4370","OD_3_01602800",34948.81037
"4371","OD_3_01600700",15259.74045
"4372","OD_3_01614200",16645.33836
"4373","OD_3_01606500",21150.78201
"4374","OD_3_01600900",14055.40156
"4375","OD_3_01715500",7376.959247
"4376","OD_3_01716000",2089.644299
"4377","OD_3_01714600",11510.39453
"4378","OD_3_01602500",33774.27483
"4379","OD_3_01606400",20589.68291
"4380","OD_3_01606900",23547.88416
"4381","OD_3_01613700",16324.26109
"4382","OD_3_01602600",34261.83039
"4383","OD_3_01614400",15815.45671
"4384","OD_3_01715600",6499.721882
"4385","OD_3_01604200",30546.29363
"4386","OD_3_01606800",21779.84814
"4387","OD_3_01604300",28398.57437
"4388","OD_3_01607100",25750.98877
"4389","OD_3_01601000",13261.64699
"4390","OD_3_01614800",14553.35549
"4391","OD_3_01600800",14387.88348
"4392","OD_3_01601100",12534.06519
"4393","OD_3_01603100",36050.0303
"4394","OD_3_01717500",9319.637525
"4395","OD_3_01606600",20661.23818
"4396","OD_3_01614300",15888.00743
"4397","OD_3_01613000",17763.89241
"4398","OD_3_01607200",25862.76064
"4399","OD_3_01602700",34457.61688
"4400","OD_3_01614000",17829.28038
"4401","OD_3_01614600",15110.98197
"4402","OD_3_01612800",18997.87798
"4403","OD_3_01603200",35840.13939
"4404","OD_3_01614500",15572.44565
"4405","OD_3_01607400",26574.43458
"4406","OD_3_01716900",7543.23724
"4407","OD_3_01612000",20000.42864
"4408","OD_3_01716400",3566.552527
"4409","OD_3_01611900",20704.91243
"4410","OD_3_01603400",34955.40609
"4411","OD_3_01613900",17476.74113
"4412","OD_3_01601200",13694.01343
"4413","OD_3_01716700",6276.410439
"4414","OD_3_01717700",10528.51717
"4415","OD_3_01613100",18043.23997
"4416","OD_3_01603900",32985.7552
"4417","OD_3_01612100",18952.87537
"4418","OD_3_01603300",35626.42718
"4419","OD_3_01611800",20006.66699
"4420","OD_3_01604100",32107.20871
"4421","OD_3_01717400",7577.549763
"4422","OD_3_01613800",16991.1728
"4423","OD_3_01612700",18627.05994
"4424","OD_3_01601300",13133.59196
"4425","OD_3_01601500",11963.72546
"4426","OD_3_01607300",25613.84159
"4427","OD_3_01614700",14691.21204
"4428","OD_3_01612600",18160.64655
"4429","OD_3_01611600",20571.42586
"4430","OD_3_01613200",17141.71808
"4431","OD_3_01603800",33325.38337
"4432","OD_3_01611500",20947.3498
"4433","OD_3_01601400",12351.31379
"4434","OD_3_01603500",34314.09469
"4435","OD_3_01716600",3790.607753
"4436","OD_3_01716300",2238.2599
"4437","OD_3_01611700",19589.30593
"4438","OD_3_01613500",15941.78758
"4439","OD_3_01718000",10440.97321
"4440","OD_3_01613400",16401.67851
"4441","OD_3_01614900",13367.68126
"4442","OD_3_01725000",13889.78579
"4443","OD_3_01717000",6056.532705
"4444","OD_3_01612200",18618.71974
"4445","OD_3_01717900",9971.516259
"4446","OD_3_01604000",31918.61382
"4447","OD_3_01601900",12807.37051
"4448","OD_3_01607500",26080.91883
"4449","OD_3_01716100",1421.932026
"4450","OD_3_01601600",11467.55806
"4451","OD_3_01717300",6887.32255
"4452","OD_3_01603700",33293.93158
"4453","OD_3_01612500",17695.10137
"4454","OD_3_01613600",14921.53749
"4455","OD_3_01615900",30832.82872
"4456","OD_3_01601800",11311.84101
"4457","OD_3_01717100",5316.240064
"4458","OD_3_01716200",597.6124337
"4459","OD_3_01724900",13158.35508
"4460","OD_3_01603600",33566.93747
"4461","OD_3_01601700",11317.65109
"4462","OD_3_01611400",19859.86556
"4463","OD_3_01716500",2117.035231
"4464","OD_3_01613300",16175.18842
"4465","OD_3_01612300",18208.87595
"4466","OD_3_01607600",25236.32312
"4467","OD_3_01616100",28631.07853
"4468","OD_3_01611300",19134.22651
"4469","OD_3_01607700",27449.14993
"4470","OD_3_01612400",17190.20845
"4471","OD_3_01611200",18324.75436
"4472","OD_3_01615000",12473.84603
"4473","OD_3_01717200",6330.495816
"4474","OD_3_01610600",21018.41194
"4475","OD_3_01608200",26389.30995
"4476","OD_3_01615400",34296.87169
"4477","OD_3_01718100",10061.38426
"4478","OD_3_01610900",19255.30224
"4479","OD_3_01719000",8821.41634
"4480","OD_3_01718900",9537.93256
"4481","OD_3_01615300",35799.26005
"4482","OD_3_01607800",27325.38437
"4483","OD_3_01725900",14334.98216
"4484","OD_3_01611000",18045.91437
"4485","OD_3_01608600",23320.71503
"4486","OD_3_01608500",24009.1154
"4487","OD_3_01726000",15328.72821
"4488","OD_3_01611100",17392.80731
"4489","OD_3_01610800",19502.65096
"4490","OD_3_01719600",7549.623604
"4491","OD_3_01615200",36482.63865
"4492","OD_3_01724800",12346.8185
"4493","OD_3_01726400",16141.55096
"4494","OD_3_01608700",22731.88312
"4495","OD_3_01610500",21228.97023
"4496","OD_3_01616000",30219.23739
"4497","OD_3_01719100",8729.355454
"4498","OD_3_01720800",4037.644146
"4499","OD_3_01607900",26729.82795
"4500","OD_3_01615100",10914.47544
"4501","OD_3_01719200",8378.568095
"4502","OD_3_01718800",8854.531394
"4503","OD_3_01721100",574.7559223
"4504","OD_3_01615800",32057.64286
"4505","OD_3_01725100",13191.62388
"4506","OD_3_01608400",24863.80169
"4507","OD_3_01720400",5101.407093
"4508","OD_3_01721000",1382.827269
"4509","OD_3_01608100",25995.19217
"4510","OD_3_01726500",17130.63698
"4511","OD_3_01718400",9446.651401
"4512","OD_3_01719400",7711.742247
"4513","OD_3_01610200",19012.09075
"4514","OD_3_01718500",8515.228607
"4515","OD_3_01720000",6311.701528
"4516","OD_3_01720900",1723.598118
"4517","OD_3_01608000",26001.45249
"4518","OD_3_01719800",6057.911133
"4519","OD_3_01720300",5036.279693
"4520","OD_3_02167300",37618.14483
"4521","OD_3_01610100",18011.53855
"4522","OD_3_01726300",15126.15015
"4523","OD_3_01610400",19431.11995
"4524","OD_3_01610000",16232.67708
"4525","OD_3_01720500",4103.809122
"4526","OD_3_01610700",19874.56533
"4527","OD_3_01726200",14806.68684
"4528","OD_3_01723900",9269.441252
"4529","OD_3_01719300",7616.911322
"4530","OD_3_01719700",7248.280742
"4531","OD_3_01724700",11605.38544
"4532","OD_3_01608800",21813.64235
"4533","OD_3_01726100",14211.68807
"4534","OD_3_01725700",12703.37231
"4535","OD_3_01718700",8158.693269
"4536","OD_3_01615600",32091.75922
"4537","OD_3_01718600",8225.670978
"4538","OD_3_01615500",33888.43561
"4539","OD_3_01720600",3410.887935
"4540","OD_3_01610300",18852.34858
"4541","OD_3_01608300",25021.8151
"4542","OD_3_01724000",9568.335637
"4543","OD_3_01721200",587.9601133
"4544","OD_3_01615700",31502.64749
"4545","OD_3_01722200",5143.109969
"4546","OD_3_01725800",13353.73087
"4547","OD_3_01722100",4521.89735
"4548","OD_3_01725300",12538.14374
"4549","OD_3_01722800",6447.703482
"4550","OD_3_01632200",38808.17795
"4551","OD_3_01632300",37300.00792
"4552","OD_3_01721500",1371.924927
"4553","OD_3_01723300",7208.639557
"4554","OD_3_01609400",20910.38664
"4555","OD_3_01724600",11173.14568
"4556","OD_3_01722900",6501.482679
"4557","OD_3_01616300",27045.35991
"4558","OD_3_01724400",10320.85944
"4559","OD_3_01609800",19065.04745
"4560","OD_3_01616400",27359.98138
"4561","OD_3_01609900",17702.10841
"4562","OD_3_01725600",12633.93668
"4563","OD_3_01721300",446.5969525
"4564","OD_3_01616700",24276.98321
"4565","OD_3_01725400",11583.81726
"4566","OD_3_01608900",22229.69214
"4567","OD_3_01609500",19861.57821
"4568","OD_3_01616200",29797.92705
"4569","OD_3_01724100",9140.98712
"4570","OD_3_01722700",5522.14533
"4571","OD_3_01721400",632.8436143
"4572","OD_3_01609700",18959.47633
"4573","OD_3_01721700",3352.969984
"4574","OD_3_01726700",14678.75612
"4575","OD_3_01609600",19452.89841
"4576","OD_3_01721600",2841.745295
"4577","OD_3_01724300",9518.312948
"4578","OD_3_01723700",8093.793409
"4579","OD_3_01723000",6141.358085
"4580","OD_3_01617800",28667.36423
"4581","OD_3_01632500",35271.73935
"4582","OD_3_01725500",12129.51293
"4583","OD_3_01723400",7287.606521
"4584","OD_3_01616800",22868.19971
"4585","OD_3_01723200",6679.329429
"4586","OD_3_01722000",3700.009567
"4587","OD_3_01724500",10227.47951
"4588","OD_3_01632100",38025.40833
"4589","OD_3_01722300",4080.348089
"4590","OD_3_01722400",4036.568022
"4591","OD_3_01618000",30121.34577
"4592","OD_3_01609300",19781.48473
"4593","OD_3_01728100",10308.10645
"4594","OD_3_01722500",4775.349054
"4595","OD_3_01724200",8811.059797
"4596","OD_3_01616900",20978.77678
"4597","OD_3_01723100",5947.046149
"4598","OD_3_01723600",8005.106401
"4599","OD_3_01622100",17747.58802
"4600","OD_3_01617900",29266.25407
"4601","OD_3_01727600",10977.32944
"4602","OD_3_01609200",19787.01098
"4603","OD_3_01727500",11720.11901
"4604","OD_3_01618100",30900.78912
"4605","OD_3_01617600",27213.84556
"4606","OD_3_01632400",36623.84728
"4607","OD_3_01632000",39418.06669
"4608","OD_3_01723500",7111.094683
"4609","OD_3_01622200",15786.27892
"4610","OD_3_01728200",8749.811585
"4611","OD_3_01616500",25838.32654
"4612","OD_3_01728600",8277.706306
"4613","OD_3_01721800",2862.424482
"4614","OD_3_01727300",12696.35305
"4615","OD_3_01726600",15445.48168
"4616","OD_3_01617700",27921.03794
"4617","OD_3_01730000",5140.653595
"4618","OD_3_01631900",40088.25732
"4619","OD_3_01730900",3364.06312
"4620","OD_3_01728800",7406.141221
"4621","OD_3_01731200",2269.655877
"4622","OD_3_01728700",7400.675684
"4623","OD_3_41001000",21403.9954
"4624","OD_3_01618300",31905.72202
"4625","OD_3_01709100",8579.66102
"4626","OD_3_01709600",3409.402632
"4627","OD_3_01708300",12503.82513
"4628","OD_3_01713400",14252.18434
"4629","OD_3_01713100",14537.32549
"4630","OD_3_01712500",7911.754855
"4631","OD_3_01714500",12316.63941
"4632","OD_3_01714400",11831.33091
"4633","OD_3_01715200",9271.890416
"4634","OD_3_01714700",10819.79538
"4635","OD_3_01717800",8757.155921
"4636","OD_3_01720100",7013.064328
"4637","OD_3_01720700",4777.252157
"4638","OD_3_01720200",5929.439712
"4639","OD_3_01719900",7100.763012
"4640","OD_3_01719500",8046.38598
"4641","OD_3_01725200",13008.65335
"4642","OD_3_01722600",4952.881313
"4643","OD_3_01721900",3533.568581
"4644","OD_3_01726800",13907.83306
"4645","OD_3_01632600",33479.46615
"4646","OD_3_01730800",3561.078257
"4647","OD_3_01616600",24473.97289
"4648","OD_3_01729400",5600.776769
"4649","OD_3_01729900",5334.167911
"4650","OD_3_01730200",4252.471454
"4651","OD_3_01622300",14193.06227
"4652","OD_3_01631500",44690.87592
"4653","OD_3_01731100",2502.377117
"4654","OD_3_01618400",31562.58865
"4655","OD_3_01618200",30561.3875
"4656","OD_3_01727100",12854.44412
"4657","OD_3_01729300",6243.386338
"4658","OD_3_01631000",45580.46085
"4659","OD_3_01727400",11952.86072
"4660","OD_3_01731000",2880.021864
"4661","OD_3_01726900",13350.7978
"4662","OD_3_01622000",17025.77887
"4663","OD_3_01728000",8973.767366
"4664","OD_3_01631400",43147.24935
"4665","OD_3_01730100",4449.846041
"4666","OD_3_01631300",43265.9515
"4667","OD_3_01617500",27680.98259
"4668","OD_3_01728300",8292.112127
"4669","OD_3_01730700",2949.54995
"4670","OD_3_01727900",9733.948853
"4671","OD_3_01617400",28296.44586
"4672","OD_3_01731300",2128.681945
"4673","OD_3_01729200",5619.129799
"4674","OD_3_01631200",44511.54081
"4675","OD_3_01730600",3261.147068
"4676","OD_3_01729100",5622.200617
"4677","OD_3_01729000",6104.703504
"4678","OD_3_01617000",25221.09826
"4679","OD_3_01729800",4610.303394
"4680","OD_3_01728400",7296.230923
"4681","OD_3_01609100",18110.12171
"4682","OD_3_01730300",3611.229243
"4683","OD_3_01622400",15155.40877
"4684","OD_3_01633600",34111.19462
"4685","OD_3_01617100",25981.36989
"4686","OD_3_01728500",6461.710131
"4687","OD_3_01632700",31366.37369
"4688","OD_3_01633900",36526.98789
"4689","OD_3_01618500",30375.34302
"4690","OD_3_01730400",3799.030234
"4691","OD_3_01727800",11033.12926
"4692","OD_3_01729500",4726.131926
"4693","OD_3_01633400",32803.98618
"4694","OD_3_01729600",4280.100513
"4695","OD_3_01631100",44833.78423
"4696","OD_3_01634200",38171.60025
"4697","OD_3_01635100",40965.4924
"4698","OD_3_01617300",26951.76834
"4699","OD_3_01623200",12028.13211
"4700","OD_3_01729700",3459.1285
"4701","OD_3_01617200",25890.59821
"4702","OD_3_01733400",9863.312177
"4703","OD_3_01618600",29694.25877
"4704","OD_3_01633300",32090.15384
"4705","OD_3_01633700",34365.02014
"4706","OD_3_01635200",41646.08031
"4707","OD_3_01621900",16054.02867
"4708","OD_3_01731500",1620.241144
"4709","OD_3_01727000",13326.28879
"4710","OD_3_01730500",2738.19006
"4711","OD_3_01731600",1923.060377
"4712","OD_3_01732900",6942.493157
"4713","OD_3_01733300",9047.182698
"4714","OD_3_01609000",17815.30362
"4715","OD_3_01621300",17073.7477
"4716","OD_3_01636600",48711.28731
"4717","OD_3_01634400",38807.89275
"4718","OD_3_01623300",10823.36219
"4719","OD_3_01621700",16166.31649
"4720","OD_3_01731700",1972.858723
"4721","OD_3_01633500",33355.86571
"4722","OD_3_01635700",42797.3237
"4723","OD_3_01732400",4060.757993
"4724","OD_3_01621800",15182.37476
"4725","OD_3_01732300",3865.426182
"4726","OD_3_01635800",43703.61325
"4727","OD_3_01732500",5365.955613
"4728","OD_3_01636500",46581.97729
"4729","OD_3_01622500",13678.83546
"4730","OD_3_01635000",40782.06675
"4731","OD_3_01633800",35194.92122
"4732","OD_3_01732800",5797.476437
"4733","OD_3_01634500",39748.73175
"4734","OD_3_01733500",9551.355388
"4735","OD_3_01619900",24665.80387
"4736","OD_3_01623100",11693.52699
"4737","OD_3_01636100",45373.66023
"4738","OD_3_01633100",32021.27584
"4739","OD_3_01732100",2746.390781
"4740","OD_3_01623400",10957.81044
"4741","OD_3_01622600",14011.14297
"4742","OD_3_01633200",31355.77996
"4743","OD_3_01731800",1648.807814
"4744","OD_3_01732200",2955.609826
"4745","OD_3_01623500",9803.309966
"4746","OD_3_01621200",18629.09079
"4747","OD_3_01620000",23377.33485
"4748","OD_3_01634000",36728.03306
"4749","OD_3_01635600",42747.58722
"4750","OD_3_01635300",41456.86401
"4751","OD_3_01732600",4641.372356
"4752","OD_3_01632800",30265.9862
"4753","OD_3_01619300",25883.41888
"4754","OD_3_01634900",41028.32187
"4755","OD_3_01633000",30921.78122
"4756","OD_3_01619800",25352.68616
"4757","OD_3_01619200",26907.21256
"4758","OD_3_01621500",15858.9478
"4759","OD_3_01618800",28067.76316
"4760","OD_3_01634100",37268.73346
"4761","OD_3_01635900",43522.33004
"4762","OD_3_01632900",29562.90344
"4763","OD_3_01618700",29016.88548
"4764","OD_3_01622800",13785.82375
"4765","OD_3_01620100",21873.64054
"4766","OD_3_01634600",39009.00479
"4767","OD_3_01622700",13708.32352
"4768","OD_3_01731900",1592.27235
"4769","OD_3_01636900",48198.62905
"4770","OD_3_01643200",35538.9769
"4771","OD_3_01622900",12561.70886
"4772","OD_3_01621600",16756.63887
"4773","OD_3_01623600",9125.291642
"4774","OD_3_01634800",40311.24559
"4775","OD_3_01643400",34232.50437
"4776","OD_3_01635500",42360.58832
"4777","OD_3_01733600",8228.005542
"4778","OD_3_01623800",9858.562423
"4779","OD_3_01636000",44345.95618
"4780","OD_3_01634300",37931.02507
"4781","OD_3_01732000",1792.978913
"4782","OD_3_01624300",13698.04843
"4783","OD_3_01619700",24633.15343
"4784","OD_3_01734400",3941.082006
"4785","OD_3_01643500",33841.28392
"4786","OD_3_01642400",36415.70674
"4787","OD_3_01623000",11722.38505
"4788","OD_3_01623900",10388.37395
"4789","OD_3_01643300",35155.463
"4790","OD_3_01735000",754.229414
"4791","OD_3_01621100",18199.61125
"4792","OD_3_01637100",48936.89494
"4793","OD_3_01877500",50724.83679
"4794","OD_3_01643600",32881.35683
"4795","OD_3_01638200",47652.8529
"4796","OD_3_01636400",47375.81403
"4797","OD_3_01634700",39175.73329
"4798","OD_3_01734200",5351.988481
"4799","OD_3_01624200",12914.32098
"4800","OD_3_01733700",7503.900031
"4801","OD_3_01734900",619.5578468
"4802","OD_3_01619400",25662.86261
"4803","OD_3_01636200",46071.69239
"4804","OD_3_01734600",2162.089429
"4805","OD_3_01629200",8017.842249
"4806","OD_3_01621400",16330.74087
"4807","OD_3_01635400",41092.34495
"4808","OD_3_01624700",14825.33883
"4809","OD_3_01733800",6777.741244
"4810","OD_3_01624600",14169.52187
"4811","OD_3_01623700",8857.019606
"4812","OD_3_01734100",5628.678645
"4813","OD_3_01624000",11852.23458
"4814","OD_3_01735100",72.94790646
"4815","OD_3_01642200",38264.25649
"4816","OD_3_01644300",29379.57828
"4817","OD_3_01620200",23178.68866
"4818","OD_3_01643700",32255.50243
"4819","OD_3_01619100",26453.3132
"4820","OD_3_01734800",1144.726796
"4821","OD_3_01636300",46924.03543
"4822","OD_3_01642300",37502.55399
"4823","OD_3_01637200",48869.20192
"4824","OD_3_01734000",6084.339695
"4825","OD_3_01641500",40580.38544
"4826","OD_3_01618900",27199.85757
"4827","OD_3_01620900",21223.0046
"4828","OD_3_01734500",2516.156373
"4829","OD_3_01735200",80.67436199
"4830","OD_3_01644100",31344.70582
"4831","OD_3_01735600",2576.512061
"4832","OD_3_01628900",10190.31843
"4833","OD_3_01734700",1098.224253
"4834","OD_3_01624100",12212.49307
"4835","OD_3_01637300",49193.09977
"4836","OD_3_01624400",12772.83223
"4837","OD_3_01620300",23311.11409
"4838","OD_3_01639700",42780.46967
"4839","OD_3_01641600",39580.51731
"4840","OD_3_01644200",30575.72291
"4841","OD_3_01733900",6521.003485
"4842","OD_3_01629000",9226.374942
"4843","OD_3_01620800",21435.66648
"4844","OD_3_01620400",23600.47222
"4845","OD_3_01624500",13689.58305
"4846","OD_3_01641400",41269.67772
"4847","OD_3_01639600",43699.48268
"4848","OD_3_01735500",1608.824952
"4849","OD_3_01642500",36372.51261
"4850","OD_3_01639800",42099.70995
"4851","OD_3_01624800",14860.68007
"4852","OD_3_01629300",7541.231404
"4853","OD_3_01619000",26092.87331
"4854","OD_3_01629100",8681.942903
"4855","OD_3_01624900",15632.51349
"4856","OD_3_01621000",19839.27677
"4857","OD_3_01638300",46202.04451
"4858","OD_3_01619500",25161.74308
"4859","OD_3_01643100",34547.63402
"4860","OD_3_01642000",38116.85731
"4861","OD_3_01625100",18366.27877
"4862","OD_3_01619600",24986.39019
"4863","OD_3_01735400",549.3092613
"4864","OD_3_01629400",6858.892266
"4865","OD_3_01628800",11333.15564
"4866","OD_3_01639900",42686.74642
"4867","OD_3_01642100",38213.84655
"4868","OD_3_01644400",28621.65048
"4869","OD_3_01628600",12565.50852
"4870","OD_3_01642600",37100.26355
"4871","OD_3_01641300",41326.89582
"4872","OD_3_01639500",44203.15135
"4873","OD_3_01736000",5501.071468
"4874","OD_3_01735300",378.2540809
"4875","OD_3_01735700",3300.235494
"4876","OD_3_01735800",4002.324718
"4877","OD_3_01625000",15839.15204
"4878","OD_3_01638100",47399.9716
"4879","OD_3_01620700",21148.49348
"4880","OD_3_01639400",44728.85034
"4881","OD_3_01644500",27148.46917
"4882","OD_3_01647400",33527.81331
"4883","OD_3_01629600",7894.24534
"4884","OD_3_01643800",31941.25875
"4885","OD_3_01642700",36329.96015
"4886","OD_3_01641200",40701.20625
"4887","OD_3_01644000",30680.13716
"4888","OD_3_01628700",11638.38256
"4889","OD_3_01739100",42.33331848
"4890","OD_3_01736100",5806.335172
"4891","OD_3_01628500",12772.75701
"4892","OD_3_01638400",45286.30911
"4893","OD_3_01738800",1331.092558
"4894","OD_3_01629500",6899.829646
"4895","OD_3_01638000",47669.24503
"4896","OD_3_01629800",8659.270971
"4897","OD_3_01638600",46406.87524
"4898","OD_3_01629700",8009.355554
"4899","OD_3_01630200",10773.89878
"4900","OD_3_01620500",22207.02874
"4901","OD_3_01641900",38688.34
"4902","OD_3_01639300",44618.61059
"4903","OD_3_01738900",581.0540613
"4904","OD_3_01641700",39440.90942
"4905","OD_3_01625200",17992.00646
"4906","OD_3_01640800",42411.13684
"4907","OD_3_01628300",13698.94605
"4908","OD_3_01640000",43893.83861
"4909","OD_3_01642900",35935.4993
"4910","OD_3_01646600",29675.77428
"4911","OD_3_01620600",21560.8928
"4912","OD_3_01638500",45862.39255
"4913","OD_3_01638700",46705.76459
"4914","OD_3_01637600",47736.6774
"4915","OD_3_01625300",19550.47512
"4916","OD_3_01739000",128.4599367
"4917","OD_3_01638800",46278.61949
"4918","OD_3_01639200",45326.58764
"4919","OD_3_01737800",2877.95515
"4920","OD_3_01738200",1454.112808
"4921","OD_3_01738700",303.1682323
"4922","OD_3_01637900",47128.95082
"4923","OD_3_01640100",44469.71073
"4924","OD_3_01643000",34965.40842
"4925","OD_3_01640600",43435.5255
"4926","OD_3_01630300",11499.49859
"4927","OD_3_01625700",16395.78684
"4928","OD_3_01641800",39469.49008
"4929","OD_3_01640300",43973.99478
"4930","OD_3_01649200",40213.70129
"4931","OD_3_01637500",47947.53187
"4932","OD_3_01736200",5023.994766
"4933","OD_3_01644900",21231.19315
"4934","OD_3_01648100",37090.33149
"4935","OD_3_01640700",42641.47606
"4936","OD_3_01737700",2942.171078
"4937","OD_3_01642800",36600.43001
"4938","OD_3_01637400",48368.30812
"4939","OD_3_01643900",31052.00617
"4940","OD_3_01884200",48838.88442
"4941","OD_3_01637800",46340.59083
"4942","OD_3_01625400",19530.82826
"4943","OD_3_01639100",45676.78916
"4944","OD_3_01630100",9692.067164
"4945","OD_3_01641100",41893.80882
"4946","OD_3_01737900",2447.755622
"4947","OD_3_01736300",5965.790843
"4948","OD_3_01640500",43066.35869
"4949","OD_3_01629900",8395.57558
"4950","OD_3_01884300",48172.46258
"4951","OD_3_01737600",4098.083588
"4952","OD_3_01640200",44475.72791
"4953","OD_3_01627300",14847.57577
"4954","OD_3_01625500",18610.42141
"4955","OD_3_01648000",35469.60311
"4956","OD_3_01628400",11606.27783
"4957","OD_3_01625600",17301.01481
"4958","OD_3_01638900",46104.72409
"4959","OD_3_01652100",44656.88092
"4960","OD_3_01649300",40888.08761
"4961","OD_3_01630400",10386.99842
"4962","OD_3_01644600",26542.33675
"4963","OD_3_01637700",46857.55033
"4964","OD_3_01738100",1711.007952
"4965","OD_3_01641000",41806.27421
"4966","OD_3_01651400",41485.6435
"4967","OD_3_01640400",43341.74176
"4968","OD_3_01646500",27986.81351
"4969","OD_3_01652200",44667.56368
"4970","OD_3_01628200",13113.77021
"4971","OD_3_01644700",24679.2022
"4972","OD_3_01627400",13837.05481
"4973","OD_3_01640900",42390.67636
"4974","OD_3_01738300",1306.265599
"4975","OD_3_01884500",46973.75291
"4976","OD_3_01644800",21822.20097
"4977","OD_3_01639000",45726.82184
"4978","OD_3_01737300",4755.816405
"4979","OD_3_01649500",40757.79902
"4980","OD_3_01738600",630.1377032
"4981","OD_3_01648900",37940.52279
"4982","OD_3_01649000",38812.2699
"4983","OD_3_01630000",8695.146414
"4984","OD_3_01736500",6489.817928
"4985","OD_3_01645000",20820.71436
"4986","OD_3_01649100",39836.22989
"4987","OD_3_01736400",5411.243462
"4988","OD_3_01647700",34283.54833
"4989","OD_3_01738000",1944.449996
"4990","OD_3_01651600",42665.62877
"4991","OD_3_01649400",40590.29588
"4992","OD_3_01652000",44434.70965
"4993","OD_3_01628100",12758.36292
"4994","OD_3_01646700",30418.99548
"4995","OD_3_01736600",6570.348788
"4996","OD_3_01651700",43542.05473
"4997","OD_3_01737500",3835.807781
"4998","OD_3_01738400",551.3537365
"4999","OD_3_01651500",42570.14528
"5000","OD_3_01653000",45431.13334
"5001","OD_3_01645100",20911.54114
"5002","OD_3_01646400",28058.83403
"5003","OD_3_01647300",32683.55203
"5004","OD_3_01647800",34413.95479
"5005","OD_3_01649600",39223.26359
"5006","OD_3_01736700",7265.296668
"5007","OD_3_01647900",34923.95297
"5008","OD_3_01647100",31207.03778
"5009","OD_3_01646800",29541.03235
"5010","OD_3_01694300",2934.420222
"5011","OD_3_01625800",16332.14158
"5012","OD_3_01738500",494.0564552
"5013","OD_3_01648200",36810.44352
"5014","OD_3_01651800",43656.48955
"5015","OD_3_01651900",43891.4909
"5016","OD_3_01626100",17196.25696
"5017","OD_3_01648800",37633.12685
"5018","OD_3_01647200",32024.38301
"5019","OD_3_01737000",5637.712885
