"UniqueID","saline_pixel_count","saline_area_m2"
"OD_1_01159200",289.646301269531,260681.671142578
"OD_1_01159400",147.912414550781,133121.173095703
"OD_1_01159100",475.424957275391,427882.461547852
"OD_1_01161700",684.415100097656,615973.590087891
"OD_1_01161600",336.326049804688,302693.444824219
"OD_1_01160800",406.921234130859,366229.110717773
"OD_1_01161800",267.309753417969,240578.778076172
"OD_1_01159500",160.517395019531,144465.655517578
"OD_1_01159300",154.708557128906,139237.701416016
"OD_1_01159600",12.5648012161255,11308.3210945129
"OD_1_01160600",39.1680870056152,35251.2783050537
"OD_1_01160900",614.52294921875,553070.654296875
"OD_1_01161500",14.1901941299438,12771.1747169495
"OD_1_01160400",31.7141227722168,28542.7104949951
"OD_1_01160500",46.0830307006836,41474.7276306152
"OD_1_01161400",26.3409576416016,23706.8618774414
"OD_1_01159700",242.725982666016,218453.384399414
"OD_1_01161300",151.661224365234,136495.101928711
"OD_1_01160300",127.014030456543,114312.627410889
"OD_1_01162000",613.418029785156,552076.226806641
"OD_1_01161000",162.440002441406,146196.002197266
"OD_1_01159800",157.261154174805,141535.038757324
"OD_1_01160200",61.8503265380859,55665.2938842773
"OD_1_01162400",1627.21594238281,1464494.34814453
"OD_1_01162100",298.718658447266,268846.792602539
"OD_1_01159900",74.5729675292969,67115.6707763672
"OD_1_01160100",19.5157413482666,17564.1672134399
"OD_1_01161100",96.0913543701172,86482.2189331055
"OD_1_01160000",10.410008430481,9369.00758743286
"OD_1_01161200",179.925796508789,161933.21685791
"OD_1_01162800",1017.47155761719,915724.401855469
"OD_1_01162200",1,900
"OD_1_01162900",278.60595703125,250745.361328125
"OD_1_01163300",2386.85327148438,2148167.94433594
"OD_1_01162500",871.472351074219,784325.115966797
"OD_1_01162700",167.877822875977,151090.040588379
"OD_1_01163000",413.637481689453,372273.733520508
"OD_1_01162300",24.0062007904053,21605.5807113647
"OD_1_01162600",752.53466796875,677281.201171875
"OD_1_01164100",733.185424804688,659866.882324219
"OD_1_01163200",849.906372070312,764915.734863281
"OD_1_01163700",1158.27783203125,1042450.04882812
"OD_1_01163100",85.3204193115234,76788.3773803711
"OD_1_01164200",1023.87719726562,921489.477539062
"OD_1_01163600",729.955505371094,656959.954833984
"OD_1_01163500",764.021728515625,687619.555664062
"OD_1_01163900",294.320953369141,264888.858032227
"OD_1_01163800",251.568832397461,226411.949157715
"OD_1_01164000",63.3069839477539,56976.2855529785
"OD_1_01164400",1314.1513671875,1182736.23046875
"OD_1_01164700",816.024536132812,734422.082519531
"OD_1_01165600",998.371826171875,898534.643554688
"OD_1_01164500",1273.3974609375,1146057.71484375
"OD_1_01163400",295.538757324219,265984.881591797
"OD_1_01164600",603.997619628906,543597.857666016
"OD_1_00976800",621.29833984375,559168.505859375
"OD_1_01165500",772.232604980469,695009.344482422
"OD_1_01164900",193.854034423828,174468.630981445
"OD_1_00977100",648.190795898438,583371.716308594
"OD_1_01165300",271.767486572266,244590.737915039
"OD_1_01166800",2810.81079101562,2529729.71191406
"OD_1_01166900",67.6193237304688,60857.3913574219
"OD_1_01165700",4070.02758789062,3663024.82910156
"OD_1_01165000",118.095603942871,106286.043548584
"OD_1_01164800",218.208908081055,196388.017272949
"OD_1_01165200",218.083633422852,196275.270080566
"OD_1_01165100",58.1839179992676,52365.5261993408
"OD_1_01166100",380.685150146484,342616.635131836
"OD_1_01166200",358.335662841797,322502.096557617
"OD_1_01165400",30.9811000823975,27882.9900741577
"OD_1_00977300",385.318817138672,346786.935424805
"OD_1_01166700",232.23323059082,209009.907531738
"OD_1_00977400",756.313842773438,680682.458496094
