"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"AP_8_02155600",23413,215,9,193500,8100
"AP_8_02155800",37997,595,128,535500,115200
"AP_8_02155700",8634,33,0,29700,0
"AP_8_02155100",44118,203,163,182700,146700
"AP_8_02111100",26994,0,1,0,900
"AP_8_02155000",20365,77,29,69300,26100
"AP_8_02166900",30420,1,49,900,44100
"AP_8_02166600",21636,2,240,1800,216000
"AP_8_02154600",17706,191,38,171900,34200
"AP_8_02114000",4410,1,0,900,0
"AP_8_02156200",37462,227,5,204300,4500
"AP_8_02155900",2014,12,20,10800,18000
"AP_8_02166800",14643,0,0,0,0
"AP_8_02156000",10759,4,4,3600,3600
"AP_8_02154900",15842,46,0,41400,0
"AP_8_02167100",5660,3,30,2700,27000
"AP_8_02154700",35282,125,3,112500,2700
"AP_8_02167200",30907,8,100,7200,90000
"AP_8_02154800",20211,35,0,31500,0
"AP_8_02156100",5865,1,0,900,0
"AP_8_02167300",33708,3,1,2700,900
"AP_8_02166700",4507,0,0,0,0
"AP_8_02156300",5206,0,0,0,0
"AP_8_02167800",24774,11,21,9900,18900
"AP_8_02167700",11199,0,4,0,3600
"AP_8_02152700",4732,12,0,10800,0
"AP_8_02152800",35657,177,0,159300,0
"AP_8_02156800",34517,73,19,65700,17100
"AP_8_02156700",19544,107,0,96300,0
"AP_8_02152600",40980,42,0,37800,0
"AP_8_02157000",30159,57,347,51300,312300
"AP_8_02156900",31606,32,9,28800,8100
"AP_8_02167600",20578,16,4,14400,3600
"AP_8_02152900",37466,17,0,15300,0
"AP_8_02156600",9221,10,0,9000,0
"AP_8_02168000",35540,77,54,69300,48600
"AP_8_02171400",17495,0,39,0,35100
"AP_8_02168200",29986,17,86,15300,77400
"AP_8_02167400",12053,0,28,0,25200
"AP_8_02153800",28404,1,0,900,0
"AP_8_02153900",2503,0,0,0,0
"AP_8_02167500",34093,3,32,2700,28800
"AP_8_02170400",14009,8,71,7200,63900
"AP_8_02157200",22057,62,10,55800,9000
"AP_8_02168100",8102,38,173,34200,155700
"AP_8_02171200",18072,2,77,1800,69300
"AP_8_02156400",2022,0,0,0,0
"AP_8_02171500",9665,0,29,0,26100
"AP_8_02172000",10534,0,109,0,98100
"AP_8_02153700",16764,8,3,7200,2700
"AP_8_02170600",17989,68,70,61200,63000
"AP_8_02170800",21071,3,155,2700,139500
"AP_8_02170500",17200,40,70,36000,63000
"AP_8_02157400",17797,5,0,4500,0
"AP_8_02156500",5484,0,0,0,0
"AP_8_02169200",11799,33,97,29700,87300
"AP_8_02171800",28682,0,57,0,51300
"AP_8_02157100",41480,9,80,8100,72000
"AP_8_02172100",3774,0,40,0,36000
"AP_8_02171700",24369,0,31,0,27900
"AP_8_02172200",28877,16,121,14400,108900
"AP_8_02154000",2688,0,0,0,0
"AP_8_02169300",23525,159,178,143100,160200
"AP_8_02165200",19304,4,1,3600,900
"AP_8_02168300",13807,2,6,1800,5400
"AP_8_02172500",30133,12,103,10800,92700
"AP_8_02171100",12628,0,199,0,179100
"AP_8_02168500",24644,16,7,14400,6300
"AP_8_02168400",8281,0,1,0,900
"AP_8_02168700",13008,1,2,900,1800
"AP_8_02157300",8603,8,9,7200,8100
"AP_8_02154100",11728,3,0,2700,0
"AP_8_02169100",14175,22,97,19800,87300
"AP_8_02171900",11925,0,10,0,9000
"AP_8_02154200",14879,16,0,14400,0
"AP_8_02153600",3668,0,0,0,0
"AP_8_02158100",8925,0,0,0,0
"AP_8_02154400",29504,19,0,17100,0
"AP_8_02170900",6836,2,71,1800,63900
"AP_8_02157500",13438,18,28,16200,25200
"AP_8_02154300",2944,0,0,0,0
"AP_8_02168600",18520,0,1,0,900
"AP_8_02153500",45654,9,0,8100,0
"AP_8_02169400",16428,27,46,24300,41400
"AP_8_02153400",38711,31,0,27900,0
"AP_8_02153300",8756,4,0,3600,0
"AP_8_02169600",10934,3,4,2700,3600
"AP_8_02157600",10836,25,120,22500,108000
"AP_8_02168800",27438,1,5,900,4500
"AP_8_02165100",32819,0,8,0,7200
"AP_8_02158000",10750,0,0,0,0
"AP_8_02172400",27474,6,121,5400,108900
"AP_8_02171000",24460,0,19,0,17100
"AP_8_02158700",24851,8,0,7200,0
"AP_8_02169500",7549,16,16,14400,14400
"AP_8_02172300",18485,0,54,0,48600
"AP_8_02157800",34918,57,634,51300,570600
"AP_8_02164900",18522,10,16,9000,14400
"AP_8_02169000",13101,0,3,0,2700
"AP_8_02169700",24439,29,4,26100,3600
"AP_8_02164800",4177,0,0,0,0
"AP_8_02168900",10694,1,66,900,59400
"AP_8_02173100",25029,1,48,900,43200
"AP_8_02170200",18718,9,0,8100,0
"AP_8_02165300",31362,0,42,0,37800
"AP_8_02165000",29544,1,18,900,16200
"AP_8_02157900",7923,2,119,1800,107100
"AP_8_02164700",5684,4,0,3600,0
"AP_8_02170300",27686,40,19,36000,17100
"AP_8_02177700",23564,6,14,5400,12600
"AP_8_02158900",28513,21,155,18900,139500
"AP_8_02157700",1496,0,1,0,900
"AP_8_02173500",19940,0,93,0,83700
"AP_8_02201300",18452,0,0,0,0
"AP_8_02161000",24222,49,0,44100,0
"AP_8_02173000",22729,0,46,0,41400
"AP_8_02177800",17455,0,21,0,18900
"AP_8_02176000",24093,3,5,2700,4500
"AP_8_02165900",28335,14,53,12600,47700
"AP_8_02159800",24739,25,0,22500,0
"AP_8_02176100",12817,13,0,11700,0
"AP_8_02158800",24841,102,0,91800,0
"AP_8_02175700",4426,1,83,900,74700
"AP_8_02160100",33716,10,2,9000,1800
"AP_8_02175800",8358,0,2,0,1800
