"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"AP_5_01909800",4052,60,1152,54000,1036800
"AP_5_01909900",2482,172,888,154800,799200
"AP_5_01910000",4458,294,598,264600,538200
"AP_5_01910100",5190,91,454,81900,408600
"AP_5_01909700",1232,0,0,0,0
"AP_5_01910200",7823,363,827,326700,744300
"AP_5_01906500",269179,3423,6872,3080700,6184800
"AP_5_01910300",9027,630,284,567000,255600
"AP_5_01909400",1562,0,6,0,5400
"AP_5_01909500",1785,10,0,9000,0
"AP_5_01909600",5378,16,188,14400,169200
"AP_5_01910400",13021,919,442,827100,397800
"AP_5_01904700",961,0,0,0,0
"AP_5_01904800",2127,26,23,23400,20700
"AP_5_01904600",793,0,5,0,4500
"AP_5_01910500",4526,714,1050,642600,945000
"AP_5_01904900",805,2,1,1800,900
"AP_5_01901200",4732,17,0,15300,0
"AP_5_01901400",6646,30,36,27000,32400
"AP_5_01910800",50756,4721,1127,4248900,1014300
"AP_5_01901500",6171,14,43,12600,38700
"AP_5_01901300",1127,0,0,0,0
"AP_5_01901600",1226,6,0,5400,0
"AP_5_01910600",17091,187,517,168300,465300
"AP_5_01904100",2603,84,0,75600,0
"AP_5_01901700",3753,105,0,94500,0
"AP_5_01901800",1550,19,100,17100,90000
"AP_5_01904500",2132,27,6,24300,5400
"AP_5_01905000",1439,0,46,0,41400
"AP_5_01904200",975,93,172,83700,154800
"AP_5_01901900",728,2,0,1800,0
"AP_5_01902000",3564,33,0,29700,0
"AP_5_01910900",16912,313,387,281700,348300
"AP_5_01905100",1675,0,127,0,114300
"AP_5_01904400",2270,117,31,105300,27900
"AP_5_01905200",2312,15,53,13500,47700
"AP_5_01904300",2126,0,0,0,0
"AP_5_01905300",1206,23,45,20700,40500
"AP_5_01902100",4449,7,0,6300,0
"AP_5_01905800",1019,15,13,13500,11700
"AP_5_01902200",10563,10,0,9000,0
"AP_5_01905900",4063,108,29,97200,26100
"AP_5_01905400",1169,1,3,900,2700
"AP_5_01905500",743,3,11,2700,9900
"AP_5_01905700",4175,28,34,25200,30600
"AP_5_01905600",3017,19,61,17100,54900
"AP_5_01906000",1749,69,31,62100,27900
"AP_5_01911300",7441,266,12,239400,10800
"AP_5_01906100",2492,67,2,60300,1800
"AP_5_01906200",3651,49,70,44100,63000
"AP_5_01911000",7999,25,68,22500,61200
"AP_5_01906600",9197,965,0,868500,0
"AP_5_01911200",13360,387,148,348300,133200
"AP_5_01906700",18337,1229,251,1106100,225900
"AP_5_01908400",890,172,42,154800,37800
"AP_5_01911500",7754,893,189,803700,170100
