"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_3_00487700",15489,2,0,1800,0
"TN_3_00487600",13124,2,0,1800,0
"TN_3_00487900",2849,1,0,900,0
"TN_3_00444400",2890,10,0,9000,0
"TN_3_00489000",2363,0,0,0,0
"TN_3_00488800",4941,4,0,3600,0
"TN_3_00488900",4444,8,0,7200,0
"TN_3_00489100",12728,1,0,900,0
"TN_3_00489200",4883,1,1,900,900
"TN_3_00490500",1475,0,0,0,0
"TN_3_00490400",3409,26,0,23400,0
"TN_3_00467600",14669,0,0,0,0
"TN_3_00490600",3821,1,0,900,0
"TN_3_00489400",4589,2,0,1800,0
"TN_3_00489300",3131,0,0,0,0
"TN_3_00490300",1825,0,0,0,0
"TN_3_00489500",7913,3,0,2700,0
"TN_3_00491200",3480,6,0,5400,0
"TN_3_00489700",6591,5,0,4500,0
"TN_3_00491300",4174,0,0,0,0
"TN_3_00491400",2212,4,0,3600,0
"TN_3_00489800",13206,5,0,4500,0
"TN_3_00490200",2831,13,0,11700,0
"TN_3_00491000",2884,0,0,0,0
"TN_3_00489900",4957,5,0,4500,0
"TN_3_00491100",2175,9,0,8100,0
"TN_3_00490100",1468,1,0,900,0
"TN_3_00492900",8409,4,0,3600,0
"TN_3_00490900",2910,9,0,8100,0
"TN_3_00489600",2999,7,0,6300,0
"TN_3_00491500",7026,8,0,7200,0
"TN_3_00490000",2168,1,0,900,0
"TN_3_00493000",3032,5,0,4500,0
"TN_3_00492100",4843,0,0,0,0
"TN_3_00493500",4077,6,0,5400,0
"TN_3_00493400",6266,2,0,1800,0
"TN_3_00493100",2253,0,5,0,4500
"TN_3_00492000",5528,1,0,900,0
"TN_3_00491900",7440,4,0,3600,0
"TN_3_00491800",1734,1,0,900,0
"TN_3_00491700",3980,2,0,1800,0
"TN_3_00493200",2120,0,1,0,900
"TN_3_00491600",4966,15,0,13500,0
"TN_3_00492200",5680,2,0,1800,0
"TN_3_00493900",2691,0,0,0,0
"TN_3_00492800",10784,22,1,19800,900
"TN_3_00496400",9349,2,0,1800,0
"TN_3_00493300",9585,4,3,3600,2700
"TN_3_00492600",12877,4,2,3600,1800
"TN_3_00494000",6801,5,5,4500,4500
"TN_3_00496500",3278,4,0,3600,0
"TN_3_00492700",6736,25,0,22500,0
"TN_3_00496600",7347,2,0,1800,0
"TN_3_00496000",1957,0,141,0,126900
"TN_3_00494100",2698,2,15,1800,13500
"TN_3_00512400",1137,0,0,0,0
"TN_3_00492500",8977,14,0,12600,0
"TN_3_00492400",10911,3,0,2700,0
"TN_3_00496200",3143,6,35,5400,31500
"TN_3_00512900",2117,0,0,0,0
"TN_3_00470100",7805,0,0,0,0
"TN_3_00516700",5855,1,0,900,0
"TN_3_00494300",4237,0,0,0,0
"TN_3_00494400",4597,5,0,4500,0
"TN_3_00470200",5459,0,0,0,0
"TN_3_00495900",7449,20,0,18000,0
"TN_3_00496100",6681,22,1,19800,900
"TN_3_00494200",1990,0,46,0,41400
"TN_3_00516500",1531,7,0,6300,0
"TN_3_00516600",2208,0,0,0,0
"TN_3_00496700",4186,1,0,900,0
"TN_3_00516400",2814,12,0,10800,0
"TN_3_00497000",5082,0,0,0,0
"TN_3_00514300",9083,29,0,26100,0
"TN_3_00513700",9059,1,1,900,900
"TN_3_00494500",3027,9,0,8100,0
"TN_3_00513800",5891,5,0,4500,0
"TN_3_00496900",5409,0,0,0,0
"TN_3_00495300",3049,31,0,27900,0
"TN_3_00516800",5036,9,0,8100,0
"TN_3_00496300",810,0,0,0,0
"TN_3_00470300",2004,1,0,900,0
"TN_3_00514200",1604,0,7,0,6300
"TN_3_00516300",5712,6,4,5400,3600
"TN_3_00470400",5485,0,0,0,0
"TN_3_00495700",3516,5,0,4500,0
"TN_3_00495400",2966,1,0,900,0
"TN_3_00494600",2900,32,0,28800,0
"TN_3_00513500",8139,2,1,1800,900
"TN_3_00495100",3380,18,0,16200,0
"TN_3_00496800",2004,14,0,12600,0
"TN_3_00494700",2695,1,0,900,0
"TN_3_00495800",3376,6,0,5400,0
"TN_3_00497200",4836,0,0,0,0
"TN_3_00494800",6981,10,0,9000,0
"TN_3_00514000",3933,7,10,6300,9000
"TN_3_00517000",2963,6,0,5400,0
"TN_3_00517200",2954,5,0,4500,0
"TN_3_00516900",6434,6,0,5400,0
"TN_3_00500400",6811,19,5,17100,4500
"TN_3_00500200",3678,3,0,2700,0
"TN_3_00495600",1869,8,0,7200,0
"TN_3_00497100",8553,1,2,900,1800
"TN_3_00513600",736,0,0,0,0
"TN_3_00494900",4555,43,0,38700,0
"TN_3_00495200",2211,2,0,1800,0
"TN_3_00495500",1635,0,0,0,0
"TN_3_00517400",3461,10,0,9000,0
"TN_3_00514100",5062,1,0,900,0
"TN_3_00514600",2752,1,0,900,0
"TN_3_00499900",3182,3,0,2700,0
"TN_3_00500300",2316,0,0,0,0
"TN_3_00500500",2442,5,1,4500,900
"TN_3_00517100",2119,4,0,3600,0
"TN_3_00517300",1654,2,0,1800,0
"TN_3_00514400",6378,14,0,12600,0
"TN_3_00470500",4317,0,0,0,0
"TN_3_00497400",1243,4,0,3600,0
"TN_3_00497600",11580,41,9,36900,8100
"TN_3_00500600",1305,5,0,4500,0
"TN_3_00516200",2986,7,0,6300,0
"TN_3_00497300",2800,2,0,1800,0
"TN_3_00515300",578,0,0,0,0
"TN_3_00495000",4274,34,0,30600,0
"TN_3_00515700",2174,2,0,1800,0
"TN_3_00515500",2913,0,0,0,0
"TN_3_00522500",6686,20,0,18000,0
"TN_3_00515200",2124,4,0,3600,0
"TN_3_00515600",1479,0,0,0,0
"TN_3_00516100",4645,2,2,1800,1800
"TN_3_00515100",2260,0,1,0,900
"TN_3_00522600",3098,7,0,6300,0
"TN_3_00497500",4033,2,0,1800,0
"TN_3_00515400",11389,3,1,2700,900
"TN_3_00500100",1501,6,0,5400,0
"TN_3_00522700",4073,31,0,27900,0
"TN_3_00498300",9531,35,0,31500,0
"TN_3_00500000",2673,7,0,6300,0
"TN_3_00515000",5468,6,3,5400,2700
"TN_3_00498200",3424,4,0,3600,0
"TN_3_00499700",5492,0,5,0,4500
"TN_3_00497900",7965,63,0,56700,0
"TN_3_00517500",4018,2,0,1800,0
"TN_3_00499800",2073,1,0,900,0
"TN_3_00516000",7141,14,28,12600,25200
"TN_3_00499400",4881,2,0,1800,0
"TN_3_00500700",1797,0,2,0,1800
