"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_8_01246700",4663,995,895,895500,805500
"TN_8_00918200",1232,320,15,288000,13500
"TN_8_01247100",17298,3854,664,3468600,597600
"TN_8_01254100",7317,1007,164,906300,147600
"TN_8_01238400",4167,11,138,9900,124200
"TN_8_01248900",6911,520,562,468000,505800
"TN_8_01253800",4577,139,0,125100,0
"TN_8_01246900",11014,2113,5656,1901700,5090400
"TN_8_01246800",3357,470,591,423000,531900
"TN_8_01247600",6648,865,1130,778500,1017000
"TN_8_01253800",2176,408,98,367200,88200
"TN_8_00917700",2254,13,118,11700,106200
"TN_8_01238600",7459,154,446,138600,401400
"TN_8_01247200",338,1087,250,978300,225000
"TN_8_01248000",5226,1391,1515,1251900,1363500
"TN_8_01254000",6985,1332,405,1198800,364500
"TN_8_01248100",3746,1158,1309,1042200,1178100
"TN_8_01248200",6888,3155,2212,2839500,1990800
"TN_8_01239300",6645,150,32,135000,28800
"TN_8_01249100",7904,996,3025,896400,2722500
"TN_8_01238700",3046,56,402,50400,361800
"TN_8_01248800",6194,2120,5639,1908000,5075100
"TN_8_01254400",5485,1517,303,1365300,272700
"TN_8_01254900",7765,129,25,116100,22500
"TN_8_01239500",12616,391,199,351900,179100
"TN_8_01249200",6267,629,2642,566100,2377800
"TN_8_01239100",4859,199,280,179100,252000
"TN_8_01248300",587,295,298,265500,268200
"TN_8_01239000",7110,356,541,320400,486900
"TN_8_01247800",2708,392,574,352800,516600
"TN_8_01254800",7463,649,42,584100,37800
"TN_8_01247700",1659,431,177,387900,159300
"TN_8_01238800",3490,576,2629,518400,2366100
"TN_8_01248500",5476,1136,1325,1022400,1192500
"TN_8_01249300",8232,273,675,245700,607500
"TN_8_01255600",24370,826,182,743400,163800
"TN_8_01248400",1218,135,161,121500,144900
"TN_8_01248700",6998,1039,2943,935100,2648700
"TN_8_01255000",14188,428,22,385200,19800
"TN_8_01239200",5334,153,785,137700,706500
"TN_8_01247900",2727,196,209,176400,188100
"TN_8_01248600",3894,673,1660,605700,1494000
"TN_8_01254500",5518,1540,240,1386000,216000
"TN_8_01250400",10064,1842,1667,1657800,1500300
"TN_8_01238900",2258,1251,1832,1125900,1648800
"TN_8_01250200",7927,1373,1912,1235700,1720800
"TN_8_01249400",2027,893,4275,803700,3847500
"TN_8_01255700",603,245,50,220500,45000
"TN_8_01250000",4432,1611,1891,1449900,1701900
"TN_8_01240100",8901,377,832,339300,748800
"TN_8_01250500",8283,3478,1997,3130200,1797300
"TN_8_01240000",11161,164,353,147600,317700
"TN_8_01254700",1460,548,222,493200,199800
"TN_8_01254600",1933,2694,334,2424600,300600
"TN_8_01255100",3477,1111,220,999900,198000
"TN_8_42203000",4563,612,1791,550800,1611900
"TN_8_01239700",5988,226,265,203400,238500
"TN_8_01255800",6046,493,1329,443700,1196100
"TN_8_01240400",4815,1216,1457,1094400,1311300
"TN_8_01249900",1578,220,761,198000,684900
"TN_8_01250300",1321,181,302,162900,271800
"TN_8_01249800",2471,638,2760,574200,2484000
"TN_8_00922400",1575,13,21,11700,18900
"TN_8_01240500",4218,912,959,820800,863100
"TN_8_01240200",8489,1199,1492,1079100,1342800
"TN_8_00922300",675,8,11,7200,9900
"TN_8_01239900",7874,195,230,175500,207000
"TN_8_01239800",8106,443,669,398700,602100
