"UniqueID","Other","DryAqua","Aqua","DryAqua_area_m2","Aqua_area_m2"
"TN_2_40115000",40441,772,239,694800,215100
"TN_2_00057400",1757,13,0,11700,0
"TN_2_40114000",7237,582,1505,523800,1354500
"TN_2_00057500",2495,135,0,121500,0
"TN_2_00058000",687,93,4,83700,3600
"TN_2_00057800",3216,1160,38,1044000,34200
"TN_2_00058200",5481,305,20,274500,18000
"TN_2_00058100",593,191,2,171900,1800
"TN_2_00057700",4704,729,153,656100,137700
"TN_2_00057900",881,121,0,108900,0
"TN_2_00058500",6718,479,441,431100,396900
"TN_2_00058700",4922,1810,2,1629000,1800
"TN_2_00058600",4533,1663,60,1496700,54000
"TN_2_00057600",926,28,0,25200,0
"TN_2_40116000",3904,267,4,240300,3600
"TN_2_00058300",723,0,0,0,0
"TN_2_00059800",29,563,173,506700,155700
"TN_2_00059400",1544,178,0,160200,0
"TN_2_00059700",3544,236,601,212400,540900
"TN_2_00058400",729,19,0,17100,0
"TN_2_00059900",2922,677,463,609300,416700
"TN_2_00059500",971,184,0,165600,0
"TN_2_00058900",401,52,0,46800,0
"TN_2_00058800",1171,10,3,9000,2700
"TN_2_00059100",1553,118,0,106200,0
"TN_2_00059000",644,41,0,36900,0
"TN_2_00059600",743,21,0,18900,0
"TN_2_40118000",6936,137,238,123300,214200
"TN_2_00059200",4629,177,0,159300,0
"TN_2_00060100",7765,363,21,326700,18900
"TN_2_00059300",2254,154,879,138600,791100
"TN_2_00060100",418,0,0,0,0
"TN_2_00060200",258,89,0,80100,0
"TN_2_40130000",6019,167,0,150300,0
"TN_2_40117000",7084,829,304,746100,273600
"TN_2_00060300",751,0,0,0,0
"TN_2_00060000",3340,309,7,278100,6300
"TN_2_00060400",931,4,0,3600,0
"TN_2_00060500",5806,970,4132,873000,3718800
"TN_2_00064900",1757,50,0,45000,0
"TN_2_00061000",280,1,0,900,0
"TN_2_00065900",4001,36,9,32400,8100
"TN_2_00060900",2796,33,0,29700,0
"TN_2_00060700",0,99,393,89100,353700
"TN_2_00060600",130,196,2691,176400,2421900
"TN_2_00060800",0,18,49,16200,44100
"TN_2_00065600",7592,851,5,765900,4500
"TN_2_40421000",15688,0,0,0,0
"TN_2_40131000",7400,161,8,144900,7200
"TN_2_40301000",3141,565,0,508500,0
"TN_2_00065700",4786,564,7,507600,6300
"TN_2_00065800",11943,1029,58,926100,52200
"TN_2_00066000",4517,29,0,26100,0
"TN_2_40132000",13810,189,1,170100,900
"TN_2_00065000",772,58,0,52200,0
"TN_2_00065500",14997,1914,8223,1722600,7400700
"TN_2_00207900",4638,0,0,0,0
"TN_2_00065300",967,16,0,14400,0
"TN_2_00066100",1159,0,0,0,0
"TN_2_00065100",678,6,0,5400,0
"TN_2_00065200",1750,12,0,10800,0
"TN_2_00065400",488,27,387,24300,348300
"TN_2_00066800",2905,89,0,80100,0
"TN_2_00068100",393,2,0,1800,0
"TN_2_00066200",1218,1,0,900,0
"TN_2_00066600",2023,123,0,110700,0
"TN_2_00068300",1103,6,0,5400,0
"TN_2_00207800",148,0,0,0,0
"TN_2_40303000",2444,61,6,54900,5400
"TN_2_00068000",469,0,0,0,0
"TN_2_40307000",4790,1048,43,943200,38700
"TN_2_40306000",1016,584,0,525600,0
"TN_2_00068500",605,107,0,96300,0
"TN_2_00068400",719,54,0,48600,0
"TN_2_00067300",5873,1275,16,1147500,14400
"TN_2_00066300",810,2,0,1800,0
"TN_2_40302000",2730,520,0,468000,0
"TN_2_00067900",2951,46,0,41400,0
"TN_2_00067100",8581,782,319,703800,287100
"TN_2_00068700",2934,395,17,355500,15300
"TN_2_00068600",2054,306,6,275400,5400
"TN_2_00066500",1511,3,0,2700,0
"TN_2_00068200",448,0,0,0,0
"TN_2_00067200",6423,1325,161,1192500,144900
"TN_2_00066700",4255,392,4,352800,3600
"TN_2_00066900",6378,475,26,427500,23400
"TN_2_40304000",11127,1018,6,916200,5400
"TN_2_00067800",854,7,0,6300,0
"TN_2_00068800",1294,11,0,9900,0
"TN_2_00067000",2415,361,43,324900,38700
"TN_2_00067700",1365,232,17,208800,15300
"TN_2_00067400",8325,1150,220,1035000,198000
"TN_2_00066400",1263,6,0,5400,0
"TN_2_00102900",2105,3,0,2700,0
"TN_2_00067600",2504,423,60,380700,54000
"TN_2_00069000",1378,48,0,43200,0
"TN_2_00070100",5451,215,0,193500,0
"TN_2_00068900",1141,76,0,68400,0
"TN_2_40308000",2142,248,51,223200,45900
"TN_2_00070000",1451,113,0,101700,0
"TN_2_00210300",184,0,0,0,0
"TN_2_00069900",1585,186,2,167400,1800
"TN_2_00103000",7720,857,0,771300,0
"TN_2_00069600",4676,98,0,88200,0
"TN_2_40309000",1691,643,139,578700,125100
"TN_2_00212400",3775,162,0,145800,0
"TN_2_00081700",1092,34,0,30600,0
"TN_2_40305000",15665,2753,372,2477700,334800
"TN_2_00067500",915,239,0,215100,0
"TN_2_00212300",5867,293,49,263700,44100
"TN_2_40313000",4634,214,172,192600,154800
"TN_2_40307000",2998,262,22,235800,19800
"TN_2_00070400",4131,489,0,440100,0
"TN_2_00070500",939,174,0,156600,0
"TN_2_00070200",1779,19,0,17100,0
"TN_2_00069100",3518,671,0,603900,0
"TN_2_00104100",485,2,0,1800,0
"TN_2_00069700",579,74,0,66600,0
"TN_2_00069200",1174,477,0,429300,0
"TN_2_40310000",1240,446,23,401400,20700
"TN_2_00069500",3459,696,232,626400,208800
"TN_2_00071300",3349,331,17,297900,15300
"TN_2_00069800",1209,0,0,0,0
"TN_2_00103200",1459,23,0,20700,0
"TN_2_00102700",110,0,0,0,0
"TN_2_00070300",3146,167,0,150300,0
"TN_2_40311000",4042,334,129,300600,116100
"TN_2_00103100",548,126,0,113400,0
"TN_2_40312000",1968,38,18,34200,16200
"TN_2_40314000",1089,68,65,61200,58500
"TN_2_00102600",1111,1,0,900,0
"TN_2_00071200",3657,350,2,315000,1800
"TN_2_00073100",7089,901,279,810900,251100
"TN_2_00069400",1680,193,0,173700,0
"TN_2_00071100",2469,347,87,312300,78300
"TN_2_00070600",4315,297,0,267300,0
"TN_2_40316000",3106,169,146,152100,131400
"TN_2_00070800",3855,418,0,376200,0
"TN_2_00069300",583,423,152,380700,136800
"TN_2_00073200",926,364,36,327600,32400
"TN_2_00103300",1315,56,0,50400,0
"TN_2_40322000",5720,584,140,525600,126000
"TN_2_40315000",3598,466,364,419400,327600
"TN_2_00104000",12803,1274,40,1146600,36000
"TN_2_00103400",427,17,0,15300,0
"TN_2_00103900",3698,88,0,79200,0
"TN_2_00102800",3720,468,0,421200,0
"TN_2_00073000",5119,639,0,575100,0
"TN_2_40324000",15094,455,424,409500,381600
"TN_2_00070900",2156,357,11,321300,9900
"TN_2_00103500",4493,345,278,310500,250200
"TN_2_40325000",4116,447,37,402300,33300
"TN_2_00103800",1114,13,0,11700,0
"TN_2_40321000",13776,2239,486,2015100,437400
"TN_2_00073300",1649,229,2,206100,1800
"TN_2_00071000",7286,634,0,570600,0
"TN_2_40323000",504,20,24,18000,21600
"TN_2_00103700",1988,51,0,45900,0
"TN_2_00072600",7702,496,18,446400,16200
"TN_2_00212600",1280,353,3,317700,2700
"TN_2_00070700",7314,1168,0,1051200,0
"TN_2_00071500",1285,76,0,68400,0
"TN_2_00212500",462,147,0,132300,0
"TN_2_40317000",2759,148,24,133200,21600
"TN_2_00072900",2678,553,0,497700,0
"TN_2_00071400",2574,77,0,69300,0
"TN_2_00104200",4041,132,0,118800,0
"TN_2_00072100",2509,62,0,55800,0
"TN_2_00072000",3721,411,3,369900,2700
"TN_2_00072700",3444,269,0,242100,0
"TN_2_00072800",2978,293,55,263700,49500
"TN_2_00071600",4064,788,13,709200,11700
"TN_2_00072400",7178,579,34,521100,30600
"TN_2_00072500",1000,0,0,0,0
"TN_2_00103600",1558,38,0,34200,0
"TN_2_00073400",1573,53,4,47700,3600
"TN_2_00071700",807,301,0,270900,0
"TN_2_00073700",3708,71,29,63900,26100
"TN_2_00104600",5306,460,153,414000,137700
"TN_2_00104700",4368,731,3,657900,2700
"TN_2_40326000",19818,834,574,750600,516600
"TN_2_00071900",1252,97,0,87300,0
"TN_2_40318000",4664,170,63,153000,56700
"TN_2_00073500",3440,115,3,103500,2700
"TN_2_00073900",5680,143,0,128700,0
"TN_2_00074000",1417,84,0,75600,0
"TN_2_00075500",7573,611,85,549900,76500
"TN_2_40332000",6700,295,115,265500,103500
"TN_2_00081800",195,50,12,45000,10800
"TN_2_00082000",1371,53,133,47700,119700
"TN_2_00104300",3253,541,30,486900,27000
"TN_2_00073800",2925,114,0,102600,0
"TN_2_40320000",4036,1919,6,1727100,5400
"TN_2_40327000",2434,171,80,153900,72000
"TN_2_00073600",2159,43,32,38700,28800
"TN_2_00074100",9732,1982,1576,1783800,1418400
"TN_2_00081900",3887,90,195,81000,175500
"TN_2_00104500",6847,611,3,549900,2700
"TN_2_00072300",2648,132,0,118800,0
"TN_2_00075200",2651,295,0,265500,0
"TN_2_00075100",1443,375,0,337500,0
"TN_2_00071800",1951,334,0,300600,0
"TN_2_00072200",1292,98,0,88200,0
"TN_2_00214700",2096,16,0,14400,0
"TN_2_00106100",1064,73,3,65700,2700
"TN_2_00104400",4471,375,17,337500,15300
"TN_2_00106200",3655,1,0,900,0
"TN_2_00106300",2463,377,69,339300,62100
"TN_2_00075400",9415,1636,60,1472400,54000
"TN_2_00074300",2170,92,15,82800,13500
"TN_2_40328000",6234,513,158,461700,142200
"TN_2_00074700",5791,611,0,549900,0
"TN_2_00214500",3825,10,0,9000,0
"TN_2_00105300",2302,268,0,241200,0
"TN_2_00082100",4259,460,240,414000,216000
